,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
19963,20237,M_indO_verB_ody,Fri  01 Mar 2013 22:38:05 +0000,The Tribez for Android,0,I have completed the quest 'Speak with the Her...' in the #Android game The Tribez. http://t.co/CbW8K9Ezlw #androidgames  #gameinsight,162,2041,1,246,Android,Android
19964,20238,Niceman05,Fri  01 Mar 2013 22:38:19 +0000,The Tribez for Android,0,I have completed the quest 'Using the warehouse.' in the #Android game The Tribez. http://t.co/qR0xN62MUi #androidgames  #gameinsight,156,1218,0,580,Android,Android
19965,20239,_YaCantDoBetter,Fri  01 Mar 2013 22:38:43 +0000,The Tribez for Android,0,I've collected 5 104 gold coins! http://t.co/AY3OPOORIr #android  #androidgames  #gameinsight,121,1487,0,214,Android,Android
19966,20240,JunaidiJang,Fri  01 Mar 2013 22:39:12 +0000,The Tribez for Android,0,I have completed the quest 'New  wide roads.' in the #Android game The Tribez. http://t.co/GftX95SjqW #androidgames  #gameinsight,43,1092,2,164,Android,Android
19967,20241,SooozieL,Fri  01 Mar 2013 22:39:21 +0000,The Tribez for Android,0,I've collected 119 720 gold coins! http://t.co/R8Sq4BO7xj #android  #androidgames  #gameinsight,59,10525,2,96,Android,Android
19968,20242,antonio4198,Fri  01 Mar 2013 22:39:48 +0000,The Tribez for Android,0,I've collected 8 581 gold coins! http://t.co/BrLGJA1l4h #android  #androidgames  #gameinsight,670,523,0,1956,Android,Android
19969,20243,antonio4198,Fri  01 Mar 2013 22:39:50 +0000,The Tribez for Android,0,I've harvested 85 of food! http://t.co/zcNd8tumpX #android  #androidgames  #gameinsight,670,523,0,1956,Android,Android
19970,20244,_YaCantDoBetter,Fri  01 Mar 2013 22:40:12 +0000,The Tribez for Android,0,I've harvested 30 of food! http://t.co/oLxayLIOCf #android  #androidgames  #gameinsight,121,1488,0,214,Android,Android
19971,20245,_YaCantDoBetter,Fri  01 Mar 2013 22:41:01 +0000,The Tribez for Android,0,I've harvested 106 of food! http://t.co/oLxayLIOCf #android  #androidgames  #gameinsight,121,1489,0,214,Android,Android
19972,20246,M_indO_verB_ody,Fri  01 Mar 2013 22:41:22 +0000,The Tribez for Android,0,I've collected 5 511 gold coins! http://t.co/lESwrKTacZ #android  #androidgames  #gameinsight,162,2043,1,246,Android,Android
19973,20247,M_indO_verB_ody,Fri  01 Mar 2013 22:41:23 +0000,The Tribez for Android,0,I've harvested 110 of food! http://t.co/CpyA5eobny #android  #androidgames  #gameinsight,162,2043,1,246,Android,Android
19974,20248,aribora,Fri  01 Mar 2013 22:41:29 +0000,The Tribez for Android,0,I've earned a new achievement: `Barista`. Try to beat me in the #Android game The Tribez! http://t.co/KEPI1Qs3n3 #androidgames  #gameinsight,427,11942,5,388,Android,Android
19975,20249,SooozieL,Fri  01 Mar 2013 22:42:08 +0000,The Tribez for Android,0,I've harvested 1 160 of food! http://t.co/bTu7iP5u9T #android  #androidgames  #gameinsight,59,10527,2,96,Android,Android
19976,20250,antonio4198,Fri  01 Mar 2013 22:42:14 +0000,The Tribez for Android,0,I've collected 19 120 gold coins! http://t.co/BrLGJA1l4h #android  #androidgames  #gameinsight,670,524,0,1956,Android,Android
19977,20251,Mell4lyf,Fri  01 Mar 2013 22:42:52 +0000,The Tribez for Android,0,I've collected 100 gold coins! http://t.co/efLcxUDvPb #android  #androidgames  #gameinsight,1081,2227,1,1607,Android,Android
19978,20252,SooozieL,Fri  01 Mar 2013 22:43:09 +0000,The Tribez for Android,0,I've collected 100 914 gold coins! http://t.co/R8Sq4BO7xj #android  #androidgames  #gameinsight,59,10528,2,96,Android,Android
19979,20253,Mell4lyf,Fri  01 Mar 2013 22:43:13 +0000,The Tribez for Android,0,I've collected 5 390 gold coins! http://t.co/efLcxUDvPb #android  #androidgames  #gameinsight,1081,2229,1,1607,Android,Android
19980,20254,Iqbalwahyu,Fri  01 Mar 2013 22:43:18 +0000,The Tribez for Android,0,I've collected 997 gold coins! http://t.co/pzAAWdcd4d #android  #androidgames  #gameinsight,145,6263,1,254,Android,Android
19981,20255,Iqbalwahyu,Fri  01 Mar 2013 22:43:19 +0000,The Tribez for Android,0,I've harvested 22 of food! http://t.co/fWy8uAxvDW #android  #androidgames  #gameinsight,145,6263,1,254,Android,Android
19982,20256,cphtmopie,Fri  01 Mar 2013 22:43:21 +0000,The Tribez for Android,0,I've harvested 950 of food! http://t.co/ApPbHL8OrH #android  #androidgames  #gameinsight,185,215,0,1142,Android,Android
19983,20257,Mell4lyf,Fri  01 Mar 2013 22:43:31 +0000,The Tribez for Android,0,I've harvested 165 of food! http://t.co/wngF8KpytW #android  #androidgames  #gameinsight,1081,2229,1,1607,Android,Android
19984,20258,Zigby2000,Fri  01 Mar 2013 22:43:33 +0000,The Tribez for Android,0,I've collected 2 498 gold coins! http://t.co/RFsImbIB6F #android  #androidgames  #gameinsight,46,2069,2,135,Android,Android
19985,20259,Zigby2000,Fri  01 Mar 2013 22:43:34 +0000,The Tribez for Android,0,I've harvested 503 of food! http://t.co/j2jzMUzp5s #android  #androidgames  #gameinsight,46,2069,2,135,Android,Android
19986,20260,SooozieL,Fri  01 Mar 2013 22:43:54 +0000,The Tribez for Android,0,I've collected 144 140 gold coins! http://t.co/R8Sq4BO7xj #android  #androidgames  #gameinsight,59,10529,2,96,Android,Android
19987,20261,Brandon_Lusco,Fri  01 Mar 2013 22:44:13 +0000,The Tribez for Android,0,I've harvested 270 of food! http://t.co/FuoXgEdL8E #android  #androidgames  #gameinsight,216,6989,0,183,Android,Android
19988,20262,FearlessBelle12,Fri  01 Mar 2013 22:44:20 +0000,The Tribez for Android,0,I've collected 8 053 gold coins! http://t.co/wI6OaPvUWz #android  #androidgames  #gameinsight,119,1516,4,66,Android,Android
19989,20263,FearlessBelle12,Fri  01 Mar 2013 22:44:21 +0000,The Tribez for Android,0,I've harvested 605 of food! http://t.co/IuNdW2cQBd #android  #androidgames  #gameinsight,119,1516,4,66,Android,Android
19990,20264,Zigby2000,Fri  01 Mar 2013 22:44:21 +0000,The Tribez for Android,0,I have completed the quest 'Destroy the Igloo.' in the #Android game The Tribez. http://t.co/oWYVV1lbsk #androidgames  #gameinsight,46,2070,2,135,Android,Android
19991,20265,FearlessBelle12,Fri  01 Mar 2013 22:44:35 +0000,The Tribez for Android,0,I've collected 20 185 gold coins! http://t.co/wI6OaPvUWz #android  #androidgames  #gameinsight,119,1516,4,66,Android,Android
19992,20266,antonio4198,Fri  01 Mar 2013 22:44:50 +0000,The Tribez for Android,0,I've harvested 239 of food! http://t.co/zcNd8tumpX #android  #androidgames  #gameinsight,670,525,0,1956,Android,Android
19993,20267,jennia02,Fri  01 Mar 2013 22:44:54 +0000,The Tribez for Android,0,I have Dino`s Lair on my island! Now my island is even more awesome! http://t.co/a2sSWXZhO1 #android  #androidgames  #gameinsight,16,985,0,127,Android,Android
19994,20268,jennia02,Fri  01 Mar 2013 22:45:00 +0000,The Tribez for Android,0,I have completed the quest 'Build 3 Dino`s Lair.' in the #Android game The Tribez. http://t.co/fbiViy8MmP #androidgames  #gameinsight,16,985,0,127,Android,Android
19995,20269,SooozieL,Fri  01 Mar 2013 22:45:03 +0000,The Tribez for Android,0,I've collected 123 673 gold coins! http://t.co/R8Sq4BO7xj #android  #androidgames  #gameinsight,59,10531,2,96,Android,Android
19996,20270,JaiCartier,Fri  01 Mar 2013 22:45:24 +0000,The Tribez for Android,0,I've collected 3 206 gold coins! http://t.co/EOBEBI8Mhg #android  #androidgames  #gameinsight,133,4772,6,349,Android,Android
19997,20271,JaiCartier,Fri  01 Mar 2013 22:45:25 +0000,The Tribez for Android,0,I've harvested 570 of food! http://t.co/BxAWAS8aLd #android  #androidgames  #gameinsight,133,4772,6,349,Android,Android
19998,20272,Iqbalwahyu,Fri  01 Mar 2013 22:45:28 +0000,The Tribez for Android,0,I've harvested 70 of food! http://t.co/fWy8uAxvDW #android  #androidgames  #gameinsight,145,6264,1,254,Android,Android
19999,20273,FearlessBelle12,Fri  01 Mar 2013 22:45:39 +0000,The Tribez for Android,0,I've collected 11 165 gold coins! http://t.co/wI6OaPvUWz #android  #androidgames  #gameinsight,119,1517,4,66,Android,Android
20000,20274,Zigby2000,Fri  01 Mar 2013 22:45:50 +0000,The Tribez for Android,0,I have Bench on my island! Now my island is even more awesome! http://t.co/yqEpKEnzFM #android  #androidgames  #gameinsight,46,2072,2,135,Android,Android
20001,20275,doreen_tandry,Fri  01 Mar 2013 22:46:05 +0000,The Tribez for Android,0,I've collected 6 001 gold coins! http://t.co/9ujon1PE3G #android  #androidgames  #gameinsight,17,1401,0,36,Android,Android
20002,20276,doreen_tandry,Fri  01 Mar 2013 22:46:06 +0000,The Tribez for Android,0,I've harvested 222 of food! http://t.co/JhVuGhJYeL #android  #androidgames  #gameinsight,17,1401,0,36,Android,Android
20003,20277,Rick_Strife,Fri  01 Mar 2013 22:46:16 +0000,The Tribez for Android,0,I have Cauldron on my island! Now my island is even more awesome! http://t.co/MpQZuKXjyA #android  #androidgames  #gameinsight,58,320,0,47,Android,Android
20004,20278,cphtmopie,Fri  01 Mar 2013 22:46:18 +0000,The Tribez for Android,0,I have completed the quest 'Gathering samples.' in the #Android game The Tribez. http://t.co/LxgP5hlc6A #androidgames  #gameinsight,185,216,0,1142,Android,Android
20005,20279,antonio4198,Fri  01 Mar 2013 22:46:32 +0000,The Tribez for Android,0,I've collected 11 355 gold coins! http://t.co/BrLGJA1l4h #android  #androidgames  #gameinsight,670,526,0,1956,Android,Android
20006,20280,doreen_tandry,Fri  01 Mar 2013 22:46:34 +0000,The Tribez for Android,0,I have reached level 36 in The Tribez! Join in and try to overtake me! http://t.co/nLsGmxoBfZ #android  #androidgames  #gameinsight,17,1402,0,36,Android,Android
20007,20281,FearlessBelle12,Fri  01 Mar 2013 22:46:35 +0000,The Tribez for Android,0,I have School on my island! Now my island is even more awesome! http://t.co/0Q7F1rxdhx #android  #androidgames  #gameinsight,119,1520,4,66,Android,Android
20008,20282,FearlessBelle12,Fri  01 Mar 2013 22:46:36 +0000,The Tribez for Android,0,I have Warehouse on my island! Now my island is even more awesome! http://t.co/0Q7F1rxdhx #android  #androidgames  #gameinsight,119,1520,4,66,Android,Android
20009,20283,FearlessBelle12,Fri  01 Mar 2013 22:46:44 +0000,The Tribez for Android,0,I have completed the quest 'Bring your populat...' in the #Android game The Tribez. http://t.co/Lzt8TbYkVy #androidgames  #gameinsight,119,1520,4,66,Android,Android
20010,20284,Brandon_Lusco,Fri  01 Mar 2013 22:46:45 +0000,The Tribez for Android,0,I have completed the quest 'Build 2 Cauldrons.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight,216,6990,0,183,Android,Android
20011,20285,Rick_Strife,Fri  01 Mar 2013 22:46:49 +0000,The Tribez for Android,0,I have Bonfire on my island! Now my island is even more awesome! http://t.co/MpQZuKXjyA #android  #androidgames  #gameinsight,58,321,0,47,Android,Android
20012,20286,1975bd,Fri  01 Mar 2013 22:47:02 +0000,The Tribez for Android,0,I've collected 5 271 gold coins! http://t.co/dvmhztg7eA #android  #androidgames  #gameinsight,4,9,0,19,Android,Android
20013,20287,doreen_tandry,Fri  01 Mar 2013 22:47:02 +0000,The Tribez for Android,0,I've collected 20 520 gold coins! http://t.co/9ujon1PE3G #android  #androidgames  #gameinsight,17,1402,0,36,Android,Android
20014,20288,1975bd,Fri  01 Mar 2013 22:47:04 +0000,The Tribez for Android,0,I've harvested 60 of food! http://t.co/0PMxyfPkio #android  #androidgames  #gameinsight,4,9,0,19,Android,Android
20015,20289,Brandon_Lusco,Fri  01 Mar 2013 22:47:16 +0000,The Tribez for Android,0,I have Nice Hut on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight,216,6993,0,183,Android,Android
20016,20290,Brandon_Lusco,Fri  01 Mar 2013 22:47:20 +0000,The Tribez for Android,0,I have reached level 6 in The Tribez! Join in and try to overtake me! http://t.co/fm1mUj1db3 #android  #androidgames  #gameinsight,216,6993,0,183,Android,Android
20017,20291,1975bd,Fri  01 Mar 2013 22:47:21 +0000,The Tribez for Android,0,I've harvested 375 of food! http://t.co/0PMxyfPkio #android  #androidgames  #gameinsight,4,9,0,19,Android,Android
20018,20292,slim26fine,Fri  01 Mar 2013 22:47:21 +0000,The Tribez for Android,0,I've collected 4 685 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight,121,986,2,717,Android,Android
20019,20293,slim26fine,Fri  01 Mar 2013 22:47:23 +0000,The Tribez for Android,0,I've harvested 30 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight,121,986,2,717,Android,Android
20020,20294,Rick_Strife,Fri  01 Mar 2013 22:47:36 +0000,The Tribez for Android,0,I have Hut on my island! Now my island is even more awesome! http://t.co/MpQZuKXjyA #android  #androidgames  #gameinsight,58,323,0,47,Android,Android
20021,20295,Rick_Strife,Fri  01 Mar 2013 22:47:39 +0000,The Tribez for Android,0,I have completed the quest 'Settle in the new ...' in the #Android game The Tribez. http://t.co/VkTE6uJXgE #androidgames  #gameinsight,58,323,0,47,Android,Android
20022,20296,FearlessBelle12,Fri  01 Mar 2013 22:48:04 +0000,The Tribez for Android,0,I've harvested 1 020 of food! http://t.co/IuNdW2cQBd #android  #androidgames  #gameinsight,119,1523,4,66,Android,Android
20023,20297,Brandon_Lusco,Fri  01 Mar 2013 22:48:20 +0000,The Tribez for Android,0,I have completed the quest 'Review the game.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight,216,6995,0,183,Android,Android
20024,20298,doreen_tandry,Fri  01 Mar 2013 22:48:20 +0000,The Tribez for Android,0,I've collected 10 107 gold coins! http://t.co/9ujon1PE3G #android  #androidgames  #gameinsight,17,1404,0,36,Android,Android
20025,20299,pr4n0w0,Fri  01 Mar 2013 22:48:21 +0000,The Tribez for Android,0,I've collected 5 993 gold coins! http://t.co/5NK6NOpEpH #android  #androidgames  #gameinsight,104,7264,3,169,Android,Android
20026,20300,pr4n0w0,Fri  01 Mar 2013 22:48:22 +0000,The Tribez for Android,0,I've harvested 44 of food! http://t.co/5hfcrMi6Ps #android  #androidgames  #gameinsight,104,7188,3,169,Android,Android
20027,20301,1975bd,Fri  01 Mar 2013 22:48:31 +0000,The Tribez for Android,0,I've collected 25 020 gold coins! http://t.co/dvmhztg7eA #android  #androidgames  #gameinsight,4,10,0,19,Android,Android
20028,20302,Brandon_Lusco,Fri  01 Mar 2013 22:48:50 +0000,The Tribez for Android,0,I have completed the quest 'Upgrade the Ancien...' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight,216,6996,0,183,Android,Android
20029,20303,doreen_tandry,Fri  01 Mar 2013 22:48:51 +0000,The Tribez for Android,0,I've harvested 660 of food! http://t.co/JhVuGhJYeL #android  #androidgames  #gameinsight,17,1405,0,36,Android,Android
20030,20304,slim26fine,Fri  01 Mar 2013 22:49:06 +0000,The Tribez for Android,0,I've harvested 445 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight,121,990,2,717,Android,Android
20031,20305,slim26fine,Fri  01 Mar 2013 22:49:20 +0000,The Tribez for Android,0,I've collected 42 040 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight,121,990,2,717,Android,Android
20032,20306,slim26fine,Fri  01 Mar 2013 22:49:35 +0000,The Tribez for Android,0,I've collected 34 325 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight,121,991,2,717,Android,Android
20033,20307,pr4n0w0,Fri  01 Mar 2013 22:50:09 +0000,The Tribez for Android,0,I've harvested 271 of food! http://t.co/5hfcrMi6Ps #android  #androidgames  #gameinsight,104,7265,3,169,Android,Android
20034,20308,slim26fine,Fri  01 Mar 2013 22:50:53 +0000,The Tribez for Android,0,I've collected 18 425 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight,121,992,2,717,Android,Android
20035,20309,Brandon_Lusco,Fri  01 Mar 2013 22:51:04 +0000,The Tribez for Android,0,I have Flowerbed on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight,216,6999,0,183,Android,Android
20036,20310,JunaidiJang,Fri  01 Mar 2013 22:51:05 +0000,The Tribez for Android,0,I've collected 749 gold coins! http://t.co/iu27wWQcAB #android  #androidgames  #gameinsight,43,1094,2,164,Android,Android
20037,20311,JunaidiJang,Fri  01 Mar 2013 22:51:06 +0000,The Tribez for Android,0,I've harvested 60 of food! http://t.co/GhWyItFVeF #android  #androidgames  #gameinsight,43,1094,2,164,Android,Android
20038,20312,pr4n0w0,Fri  01 Mar 2013 22:51:35 +0000,The Tribez for Android,0,I have completed the quest 'Destroy Murlod's L...' in the #Android game The Tribez. http://t.co/Eq5bkoccFF #androidgames  #gameinsight,104,7267,3,169,Android,Android
20039,20313,glenn83e,Fri  01 Mar 2013 22:51:41 +0000,The Tribez for Android,0,I've harvested 62 of food! http://t.co/ZbvIYZDRFv #android  #androidgames  #gameinsight,130,7481,3,482,Android,Android
20040,20314,glenn83e,Fri  01 Mar 2013 22:51:58 +0000,The Tribez for Android,0,I've harvested 330 of food! http://t.co/ZbvIYZDRFv #android  #androidgames  #gameinsight,130,7481,3,482,Android,Android
20041,20315,luvjoesephouse,Fri  01 Mar 2013 22:52:19 +0000,The Tribez for Android,0,I have Theater on my island! Now my island is even more awesome! http://t.co/slpmKzIHz8 #android  #androidgames  #gameinsight,106,1688,0,130,Android,Android
20042,20316,luvjoesephouse,Fri  01 Mar 2013 22:52:20 +0000,The Tribez for Android,0,I have Villa on my island! Now my island is even more awesome! http://t.co/slpmKzIHz8 #android  #androidgames  #gameinsight,106,1688,0,130,Android,Android
20043,20317,luvjoesephouse,Fri  01 Mar 2013 22:52:28 +0000,The Tribez for Android,0,I've collected 13 185 gold coins! http://t.co/APrjt6WMyW #android  #androidgames  #gameinsight,106,1689,0,130,Android,Android
20044,20318,T_Nayee,Fri  01 Mar 2013 22:52:28 +0000,The Tribez for Android,0,I have completed the quest 'Fulfill 3 wishes i...' in the #Android game The Tribez. http://t.co/3IcUaItypW #androidgames  #gameinsight,67,98,0,103,Android,Android
20045,20319,luvjoesephouse,Fri  01 Mar 2013 22:52:29 +0000,The Tribez for Android,0,I've harvested 90 of food! http://t.co/e5pgOGEZaQ #android  #androidgames  #gameinsight,106,1689,0,130,Android,Android
20046,20320,giulia8099,Fri  01 Mar 2013 22:52:47 +0000,The Tribez for Android,0,I have completed the quest 'Clear out 5 Massiv...' in the #Android game The Tribez. http://t.co/KM9m1cUgJE #androidgames  #gameinsight,37,1015,0,77,Android,Android
20047,20321,luvjoesephouse,Fri  01 Mar 2013 22:52:59 +0000,The Tribez for Android,0,I've collected 36 840 gold coins! http://t.co/APrjt6WMyW #android  #androidgames  #gameinsight,106,1691,0,130,Android,Android
20048,20322,glenn83e,Fri  01 Mar 2013 22:53:13 +0000,The Tribez for Android,0,I have reached level 18 in The Tribez! Join in and try to overtake me! http://t.co/Q8PdLOXz3P #android  #androidgames  #gameinsight,130,7482,3,482,Android,Android
20049,20323,luvjoesephouse,Fri  01 Mar 2013 22:53:37 +0000,The Tribez for Android,0,I've harvested 190 of food! http://t.co/e5pgOGEZaQ #android  #androidgames  #gameinsight,106,1691,0,130,Android,Android
20050,20324,glenn83e,Fri  01 Mar 2013 22:53:53 +0000,The Tribez for Android,0,I've collected 4 912 gold coins! http://t.co/KEUPp4hcMy #android  #androidgames  #gameinsight,130,7483,3,482,Android,Android
20051,20325,pr4n0w0,Fri  01 Mar 2013 22:53:55 +0000,The Tribez for Android,0,I've harvested 1 078 of food! http://t.co/5hfcrMi6Ps #android  #androidgames  #gameinsight,104,7269,3,169,Android,Android
20052,20326,JunaidiJang,Fri  01 Mar 2013 22:54:20 +0000,The Tribez for Android,0,I've harvested 160 of food! http://t.co/GhWyItFVeF #android  #androidgames  #gameinsight,43,1095,2,164,Android,Android
20053,20327,Brandon_Lusco,Fri  01 Mar 2013 22:54:53 +0000,The Tribez for Android,0,I have completed the quest 'Chop down the Big ...' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight,216,7000,0,183,Android,Android
20054,20328,doreen_tandry,Fri  01 Mar 2013 22:55:06 +0000,The Tribez for Android,0,I've collected 15 859 gold coins! http://t.co/9ujon1PE3G #android  #androidgames  #gameinsight,17,1406,0,36,Android,Android
20055,20329,luvjoesephouse,Fri  01 Mar 2013 22:56:32 +0000,The Tribez for Android,0,I've collected 40 174 gold coins! http://t.co/APrjt6WMyW #android  #androidgames  #gameinsight,106,1694,0,130,Android,Android
20056,20330,Stepaaanuuus,Fri  01 Mar 2013 22:56:42 +0000,The Tribez for Android,0,I've collected 183 gold coins! http://t.co/xKWVjFsz50 #android  #androidgames  #gameinsight,54,1511,0,86,Android,Android
20057,20331,Stepaaanuuus,Fri  01 Mar 2013 22:56:45 +0000,The Tribez for Android,0,I've earned a new achievement: `Logger`. Try to beat me in the #Android game The Tribez! http://t.co/wlLhtzq04M #androidgames  #gameinsight,54,1511,0,86,Android,Android
20058,20332,luvjoesephouse,Fri  01 Mar 2013 22:57:02 +0000,The Tribez for Android,0,I have Marble Pit on my island! Now my island is even more awesome! http://t.co/slpmKzIHz8 #android  #androidgames  #gameinsight,106,1695,0,130,Android,Android
20059,20333,ranrezric,Fri  01 Mar 2013 22:57:05 +0000,The Tribez for Android,0,I've collected 3 198 gold coins! http://t.co/I4omGvEms4 #android  #androidgames  #gameinsight,78,232,0,368,Android,Android
20060,20334,luvjoesephouse,Fri  01 Mar 2013 22:57:06 +0000,The Tribez for Android,0,I have completed the quest 'Build stone-proces...' in the #Android game The Tribez. http://t.co/ewQzfuBWWf #androidgames  #gameinsight,106,1695,0,130,Android,Android
20061,20335,Stepaaanuuus,Fri  01 Mar 2013 22:57:27 +0000,The Tribez for Android,0,I've harvested 26 of food! http://t.co/9u7YqAqlOx #android  #androidgames  #gameinsight,54,1512,0,86,Android,Android
20062,20336,Poisoned_Pigeon,Fri  01 Mar 2013 22:57:29 +0000,The Tribez for Android,0,I've collected 214 gold coins! http://t.co/HnH17qe7ZK #android  #androidgames  #gameinsight,67,1925,1,282,Android,Android
20063,20337,Poisoned_Pigeon,Fri  01 Mar 2013 22:57:32 +0000,The Tribez for Android,0,I've harvested 66 of food! http://t.co/5pql1Xh96t #android  #androidgames  #gameinsight,67,1925,1,282,Android,Android
20064,20338,pr4n0w0,Fri  01 Mar 2013 22:58:14 +0000,The Tribez for Android,0,I've harvested 1 267 of food! http://t.co/5hfcrMi6Ps #android  #androidgames  #gameinsight,104,7271,3,169,Android,Android
20065,20339,Bkk_eye,Fri  01 Mar 2013 22:58:55 +0000,The Tribez for Android,0,I've harvested 303 of food! http://t.co/38ZpdBQRtG #android  #androidgames  #gameinsight,1274,30533,7,118,Android,Android
20066,20340,Bkk_eye,Fri  01 Mar 2013 22:58:59 +0000,The Tribez for Android,0,I have completed the quest 'Destroy the Murlod...' in the #Android game The Tribez. http://t.co/mFRSuhpQUJ #androidgames  #gameinsight,1274,30533,7,118,Android,Android
20067,20341,EL_Gahrry,Fri  01 Mar 2013 22:59:04 +0000,The Tribez for Android,0,I've collected 1 417 gold coins! http://t.co/EnCIon5X5R #android  #androidgames  #gameinsight,106,446,1,137,Android,Android
20068,20342,T_Nayee,Fri  01 Mar 2013 22:59:15 +0000,The Tribez for Android,0,I've collected 1 303 gold coins! http://t.co/d9yG4lohKE #android  #androidgames  #gameinsight,67,99,0,103,Android,Android
20069,20343,pr4n0w0,Fri  01 Mar 2013 22:59:24 +0000,The Tribez for Android,0,I've harvested 2 793 of food! http://t.co/5hfcrMi6Ps #android  #androidgames  #gameinsight,104,7273,3,169,Android,Android
20070,20344,LicMyHuniPOOH,Fri  01 Mar 2013 22:59:39 +0000,The Tribez for Android,0,I have Quarry on my island! Now my island is even more awesome! http://t.co/kfvXLjzpOB #android  #androidgames  #gameinsight,85,795,0,123,Android,Android
20071,20345,LicMyHuniPOOH,Fri  01 Mar 2013 22:59:46 +0000,The Tribez for Android,0,I've collected 155 gold coins! http://t.co/xVbC08BW5x #android  #androidgames  #gameinsight,85,795,0,123,Android,Android
20072,20346,LicMyHuniPOOH,Fri  01 Mar 2013 22:59:47 +0000,The Tribez for Android,0,I've harvested 20 of food! http://t.co/Ox7ba6fTBl #android  #androidgames  #gameinsight,85,795,0,123,Android,Android
20073,20347,Bkk_eye,Fri  01 Mar 2013 22:59:48 +0000,The Tribez for Android,0,I've collected 1 640 gold coins! http://t.co/f9qO6sQPrX #android  #androidgames  #gameinsight,1274,30536,7,118,Android,Android
20074,20348,EL_Gahrry,Fri  01 Mar 2013 22:59:49 +0000,The Tribez for Android,0,I've harvested 90 of food! http://t.co/yKesVpZMHr #android  #androidgames  #gameinsight,106,447,1,137,Android,Android
20075,20349,akukimmy_,Fri  01 Mar 2013 23:00:02 +0000,The Tribez for Android,0,I have Cafeteria on my island! Now my island is even more awesome! http://t.co/BiQW2oCDDd #android  #androidgames  #gameinsight,218,45449,2,196,Android,Android
20076,20350,akukimmy_,Fri  01 Mar 2013 23:00:03 +0000,The Tribez for Android,0,I've collected 531 gold coins! http://t.co/BmMl8AGndN #android  #androidgames  #gameinsight,218,45449,2,196,Android,Android
20077,20351,akukimmy_,Fri  01 Mar 2013 23:00:04 +0000,The Tribez for Android,0,I've harvested 125 of food! http://t.co/faTOPxpB3v #android  #androidgames  #gameinsight,218,45449,2,196,Android,Android
20078,20352,Bkk_eye,Fri  01 Mar 2013 23:00:04 +0000,The Tribez for Android,0,I've collected 4 900 gold coins! http://t.co/f9qO6sQPrX #android  #androidgames  #gameinsight,1274,30536,7,118,Android,Android
20079,20353,Bkk_eye,Fri  01 Mar 2013 23:00:05 +0000,The Tribez for Android,0,I've harvested 732 of food! http://t.co/38ZpdBQRtG #android  #androidgames  #gameinsight,1274,30536,7,118,Android,Android
20080,20354,luvjoesephouse,Fri  01 Mar 2013 23:00:06 +0000,The Tribez for Android,0,I've harvested 635 of food! http://t.co/e5pgOGEZaQ #android  #androidgames  #gameinsight,106,1696,0,130,Android,Android
20081,20355,pr4n0w0,Fri  01 Mar 2013 23:00:07 +0000,The Tribez for Android,0,I've collected 14 350 gold coins! http://t.co/5NK6NOpEpH #android  #androidgames  #gameinsight,104,7276,3,169,Android,Android
20082,20356,akukimmy_,Fri  01 Mar 2013 23:00:08 +0000,The Tribez for Android,0,I have completed the quest 'Build a Cafeteria.' in the #Android game The Tribez. http://t.co/nzd5Ns8oCU #androidgames  #gameinsight,218,45449,2,196,Android,Android
20083,20357,1975bd,Fri  01 Mar 2013 23:00:37 +0000,The Tribez for Android,0,I've harvested 1 549 of food! http://t.co/0PMxyfPkio #android  #androidgames  #gameinsight,4,11,0,19,Android,Android
20084,20358,LadyRam2011,Fri  01 Mar 2013 23:00:49 +0000,The Tribez for Android,0,I've collected 1 661 gold coins! http://t.co/2YYwgUogtI #android  #androidgames  #gameinsight,940,1109,1,2001,Android,Android
20085,20359,LadyRam2011,Fri  01 Mar 2013 23:00:50 +0000,The Tribez for Android,0,I've harvested 250 of food! http://t.co/qY5x2bSyNO #android  #androidgames  #gameinsight,940,1109,1,2001,Android,Android
20086,20360,LicMyHuniPOOH,Fri  01 Mar 2013 23:01:20 +0000,The Tribez for Android,0,I've harvested 66 of food! http://t.co/Ox7ba6fTBl #android  #androidgames  #gameinsight,85,797,0,123,Android,Android
20087,20361,IAmMeDuhh,Fri  01 Mar 2013 23:01:24 +0000,The Tribez for Android,0,I've collected 275 gold coins! http://t.co/CZrEbRJCqX #android  #androidgames  #gameinsight,201,3109,0,404,Android,Android
