date,followers,friends,id,listed,positiveredicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 22:04:16 +0000,157,266,18642,1,neutral,0,Paradise Island for Android,Android,1247,Android,deeCUD,Just reached level 8 on Paradise Island on my Android http://t.co/C40UpB1OU7 #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:04:21 +0000,157,266,18643,1,neutral,0,Paradise Island for Android,Android,1247,Android,deeCUD,I've just received an achievement: Excellent Spokesperson http://t.co/43ejM67lrm #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:04:31 +0000,157,266,18644,1,neutral,0,Paradise Island for Android,Android,1247,Android,deeCUD,I've just received an achievement: Frugal http://t.co/43ejM67lrm #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:07:16 +0000,157,266,18645,1,neutral,0,Paradise Island for Android,Android,1248,Android,deeCUD,I've just received an achievement: Entrepreneur http://t.co/43ejM67lrm #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:13:21 +0000,0,0,18646,0,neutral,0,Paradise Island for Android,Android,30,Android,Abbiemess87Game,Start playing Paradise Island on Android http://t.co/UJEG1I5vCh #Android #Androidgames #Gameinsight http://t.co/ztYwPzUEgD
Fri  01 Mar 2013 22:13:31 +0000,3,4,18647,0,neutral,0,Paradise Island for Android,Android,2346,Android,dz_joanna,Start playing Paradise Island on Android http://t.co/74g9jrD2mg #Android #Androidgames #Gameinsight http://t.co/TGVv7RTu0d
Fri  01 Mar 2013 22:13:44 +0000,0,0,18648,0,neutral,0,Paradise Island for Android,Android,31,Android,Abbiemess87Game,Start playing Paradise Island on Android http://t.co/UJEG1I5vCh #Android #Androidgames #Gameinsight http://t.co/LfYzwoSNtE
Fri  01 Mar 2013 22:14:05 +0000,4,23,18649,0,neutral,0,Paradise Island for Android,Android,268,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/0iifEYlgwa
Fri  01 Mar 2013 22:14:07 +0000,0,0,18650,0,neutral,0,Paradise Island for Android,Android,506,Android,morphius75,Start playing Paradise Island on Android http://t.co/WbSYbRQ48i #Android #Androidgames #Gameinsight http://t.co/CcyXlBaXo2
Fri  01 Mar 2013 22:14:28 +0000,4,23,18651,0,neutral,0,Paradise Island for Android,Android,268,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/NbNIM2RXJC
Fri  01 Mar 2013 22:14:55 +0000,0,0,18652,0,neutral,0,Paradise Island for Android,Android,507,Android,morphius75,Start playing Paradise Island on Android http://t.co/WbSYbRQ48i #Android #Androidgames #Gameinsight http://t.co/0bQLCGEeiN
Fri  01 Mar 2013 22:15:02 +0000,4,23,18653,0,neutral,0,Paradise Island for Android,Android,269,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/ZMs62Vnmll
Fri  01 Mar 2013 22:15:23 +0000,4,23,18654,0,neutral,0,Paradise Island for Android,Android,270,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/vcTnu9wCiR
Fri  01 Mar 2013 22:15:55 +0000,4,23,18655,0,neutral,0,Paradise Island for Android,Android,271,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/Y8Tv90F3nK
Fri  01 Mar 2013 22:15:58 +0000,3,4,18656,0,neutral,0,Paradise Island for Android,Android,2349,Android,dz_joanna,Start playing Paradise Island on Android http://t.co/74g9jrD2mg #Android #Androidgames #Gameinsight http://t.co/a8ZtGANVs9
Fri  01 Mar 2013 22:16:06 +0000,0,0,18657,0,neutral,0,Paradise Island for Android,Android,510,Android,morphius75,Start playing Paradise Island on Android http://t.co/WbSYbRQ48i #Android #Androidgames #Gameinsight http://t.co/xCgKeuAy7X
Fri  01 Mar 2013 22:16:44 +0000,0,7,18658,0,neutral,0,Paradise Island for Android,Android,632,Android,Handsome3868,Start playing Paradise Island on Android http://t.co/srqWTX0xtc #Android #Androidgames #Gameinsight http://t.co/4ALBarVNbH
Fri  01 Mar 2013 22:16:54 +0000,4,23,18659,0,neutral,0,Paradise Island for Android,Android,273,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/HDChMTdIYc
Fri  01 Mar 2013 22:17:14 +0000,4,23,18660,0,neutral,0,Paradise Island for Android,Android,275,Android,FraserKettle,Start playing Paradise Island on Android http://t.co/SocmXLG74z #Android #Androidgames #Gameinsight http://t.co/vQypb7yDgU
Fri  01 Mar 2013 22:17:44 +0000,0,1,18661,0,neutral,0,Paradise Island for Android,Android,1059,Android,Orestis9276,Start playing Paradise Island on Android http://t.co/STGWcEozVb #Android #Androidgames #Gameinsight http://t.co/xbhhFQkkdx
Fri  01 Mar 2013 22:18:53 +0000,0,1,18662,0,neutral,0,Paradise Island for Android,Android,1066,Android,Orestis9276,Start playing Paradise Island on Android http://t.co/STGWcEozVb #Android #Androidgames #Gameinsight http://t.co/eqeSwUI1fc
Fri  01 Mar 2013 22:20:22 +0000,1,0,18663,0,neutral,0,Paradise Island for Android,Android,366,Android,amuffinmanis,Start playing Paradise Island on Android http://t.co/osyRoWCooT #Android #Androidgames #Gameinsight http://t.co/2JMBcNSG2U
Fri  01 Mar 2013 22:21:10 +0000,8,32,18664,0,neutral,0,Paradise Island for Android,Android,70,Android,duane25zn,Start playing Paradise Island on Android http://t.co/kco7vTagjH #Android #Androidgames #Gameinsight http://t.co/SOq3mDcbsP
Fri  01 Mar 2013 22:21:40 +0000,8,32,18665,0,neutral,0,Paradise Island for Android,Android,71,Android,duane25zn,Start playing Paradise Island on Android http://t.co/kco7vTagjH #Android #Androidgames #Gameinsight http://t.co/6bq0dxX0iN
Fri  01 Mar 2013 22:25:03 +0000,617,223,18666,3,neutral,0,Paradise Island for Android,Android,8077,Android,irmapoezh,I've just received an achievement: Sensitive http://t.co/ueDoQKl7HE #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:25:31 +0000,31,180,18667,0,neutral,0,Paradise Island for Android,Android,114,Android,KatrinaG8704,Get Paradise Island for free on Android! http://t.co/eGTkHbEJwM #Android #Androidgames #Gameinsight! Join my friends!
Fri  01 Mar 2013 22:26:36 +0000,2,0,18668,0,neutral,0,Paradise Island for Android,Android,97,Android,symonds_mark,Start playing Paradise Island on Android http://t.co/XNRNa2ERcC #Android #Androidgames #Gameinsight http://t.co/p9FqtcFff0
Fri  01 Mar 2013 22:27:38 +0000,1,1,18669,0,neutral,0,Paradise Island for Android,Android,493,Android,jch07311,Start playing Paradise Island on Android http://t.co/ZZN2d26R0a #Android #Androidgames #Gameinsight http://t.co/OZYfMFRa86
Fri  01 Mar 2013 22:30:39 +0000,0,0,18670,0,neutral,0,Paradise Island for Android,Android,32,Android,Abbiemess87Game,Start playing Paradise Island on Android http://t.co/UJEG1I5vCh #Android #Androidgames #Gameinsight http://t.co/ukaFBqdvef
Fri  01 Mar 2013 22:32:05 +0000,8,24,18671,0,neutral,0,Paradise Island for Android,Android,1037,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/rfwM3De6ex
Fri  01 Mar 2013 22:33:07 +0000,8,24,18672,0,neutral,0,Paradise Island for Android,Android,1038,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/B5zmZ8qjGp
Fri  01 Mar 2013 22:34:40 +0000,4,8,18673,0,neutral,0,Paradise Island for Android,Android,87,Android,domel_lozano,Start playing Paradise Island on Android http://t.co/SCtE0Bc5Pl #Android #Androidgames #Gameinsight http://t.co/Kh3A74Qnwk
Fri  01 Mar 2013 22:34:59 +0000,8,24,18674,0,neutral,0,Paradise Island for Android,Android,1040,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/b5KoGhJPol
Fri  01 Mar 2013 22:35:31 +0000,289,285,18675,1,neutral,0,Paradise Island for Android,Android,7709,Android,MrGivUdaBizness,Get Paradise Island for free on Android! http://t.co/uL7n0w4a2t #Android #Androidgames #Gameinsight! Join my friends!
Fri  01 Mar 2013 22:36:34 +0000,8,24,18676,0,neutral,0,Paradise Island for Android,Android,1041,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/LAcnA0Hy9W
Fri  01 Mar 2013 22:36:45 +0000,0,0,18677,0,neutral,0,Paradise Island for Android,Android,514,Android,morphius75,Start playing Paradise Island on Android http://t.co/WbSYbRQ48i #Android #Androidgames #Gameinsight http://t.co/vMHKKZKtB3
Fri  01 Mar 2013 22:37:09 +0000,289,285,18678,1,neutral,0,Paradise Island for Android,Android,7711,Android,MrGivUdaBizness,Start playing Paradise Island on Android http://t.co/pb0NMuljLS #Android #Androidgames #Gameinsight http://t.co/tuTH14qSLT
Fri  01 Mar 2013 22:37:15 +0000,8,24,18679,0,neutral,0,Paradise Island for Android,Android,1042,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/G862bcUNYq
Fri  01 Mar 2013 22:37:15 +0000,289,285,18680,1,neutral,0,Paradise Island for Android,Android,7711,Android,MrGivUdaBizness,I've just received an achievement: Pleasant Conversationalist http://t.co/dIL0D6glYF #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:37:45 +0000,0,1,18681,0,neutral,0,Paradise Island for Android,Android,90,Android,kaneyboro,Start playing Paradise Island on Android http://t.co/s1ZzwVYUQU #Android #Androidgames #Gameinsight http://t.co/PbhDD89nuu
Fri  01 Mar 2013 22:37:54 +0000,8,24,18682,0,neutral,0,Paradise Island for Android,Android,1043,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/d8MERI2JA4
Fri  01 Mar 2013 22:38:07 +0000,289,285,18683,1,neutral,0,Paradise Island for Android,Android,7712,Android,MrGivUdaBizness,Start playing Paradise Island on Android http://t.co/pb0NMuljLS #Android #Androidgames #Gameinsight http://t.co/mXG2sWnWo6
Fri  01 Mar 2013 22:38:29 +0000,289,285,18684,1,neutral,0,Paradise Island for Android,Android,7713,Android,MrGivUdaBizness,Start playing Paradise Island on Android http://t.co/pb0NMuljLS #Android #Androidgames #Gameinsight http://t.co/jQzFxylido
Fri  01 Mar 2013 22:39:16 +0000,8,24,18685,0,neutral,0,Paradise Island for Android,Android,1044,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/eZUE75NxZ1
Fri  01 Mar 2013 22:40:18 +0000,8,24,18686,0,neutral,0,Paradise Island for Android,Android,1048,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/AoWCzD9us3
Fri  01 Mar 2013 22:41:25 +0000,0,0,18687,0,neutral,0,Paradise Island for Android,Android,2,Android,HamzaLoel,Start playing Paradise Island on Android http://t.co/kDW137URAt #Android #Androidgames #Gameinsight http://t.co/bCuhXZHiwh
Fri  01 Mar 2013 22:41:39 +0000,0,0,18688,0,neutral,0,Paradise Island for Android,Android,2,Android,HamzaLoel,Start playing Paradise Island on Android http://t.co/kDW137URAt #Android #Androidgames #Gameinsight http://t.co/aGCG7rH0sJ
Fri  01 Mar 2013 22:42:53 +0000,119,245,18689,0,neutral,0,Paradise Island for Android,Android,4606,Android,ajkimphil,Start playing Paradise Island on Android http://t.co/eQc4tyt1sF #Android #Androidgames #Gameinsight http://t.co/kVvzwZ6h0X
Fri  01 Mar 2013 22:42:54 +0000,1,1,18690,0,neutral,0,Paradise Island for Android,Android,1047,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/se2kIXzljR
Fri  01 Mar 2013 22:43:14 +0000,148,161,18691,2,neutral,0,Paradise Island for Android,Android,14218,Android,RicaaSuavee,Just reached level 17 on Paradise Island on my Android http://t.co/vhqu4CBrmt #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:43:18 +0000,1,1,18692,0,neutral,0,Paradise Island for Android,Android,1049,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/Ke2dfNHV5a
Fri  01 Mar 2013 22:43:30 +0000,1,1,18693,0,neutral,0,Paradise Island for Android,Android,1050,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/EyBshSa3HD
Fri  01 Mar 2013 22:43:44 +0000,1,1,18694,0,neutral,0,Paradise Island for Android,Android,1050,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/ItjZwh0h9A
Fri  01 Mar 2013 22:44:11 +0000,1,1,18695,0,neutral,0,Paradise Island for Android,Android,1052,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/cjF156dHKU
Fri  01 Mar 2013 22:44:28 +0000,1,1,18696,0,neutral,0,Paradise Island for Android,Android,1053,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/EbsORT3r9h
Fri  01 Mar 2013 22:44:47 +0000,0,0,18697,0,neutral,0,Paradise Island for Android,Android,516,Android,morphius75,Start playing Paradise Island on Android http://t.co/WbSYbRQ48i #Android #Androidgames #Gameinsight http://t.co/IqiiwfI7R4
Fri  01 Mar 2013 22:45:11 +0000,1,1,18698,0,neutral,0,Paradise Island for Android,Android,1055,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/eY7WEicQzJ
Fri  01 Mar 2013 22:45:21 +0000,1,1,18699,0,neutral,0,Paradise Island for Android,Android,1055,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/cer6QwvjbI
Fri  01 Mar 2013 22:46:09 +0000,8,24,18700,0,neutral,0,Paradise Island for Android,Android,1052,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/1JB2PyfE9c
Fri  01 Mar 2013 22:46:17 +0000,2,6,18701,0,neutral,0,Paradise Island for Android,Android,3584,Android,DOBREIONANDREI,Start playing Paradise Island on Android http://t.co/2NsOeu3ogf #Android #Androidgames #Gameinsight http://t.co/V2I2ZlB4Ev
Fri  01 Mar 2013 22:46:22 +0000,0,4,18702,0,neutral,0,Paradise Island for Android,Android,151,Android,Izzyskye12,Start playing Paradise Island on Android http://t.co/cm1NFn6pYJ #Android #Androidgames #Gameinsight http://t.co/ezJrXYCHfC
Fri  01 Mar 2013 22:47:38 +0000,1,1,18703,0,neutral,0,Paradise Island for Android,Android,1056,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/qdVFrwYd5w
Fri  01 Mar 2013 22:47:57 +0000,8,24,18704,0,neutral,0,Paradise Island for Android,Android,1053,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/ZdFXGrHiFE
Fri  01 Mar 2013 22:48:41 +0000,8,24,18705,0,neutral,0,Paradise Island for Android,Android,1054,Android,mazhareyi,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/AJvu4qxHOr
Fri  01 Mar 2013 22:49:41 +0000,2,6,18706,0,neutral,0,Paradise Island for Android,Android,316,Android,NewtonTrisha,Start playing Paradise Island on Android http://t.co/CaTosiEmL7 #Android #Androidgames #Gameinsight http://t.co/QZsObBlXOM
Fri  01 Mar 2013 22:50:23 +0000,1,1,18707,0,neutral,0,Paradise Island for Android,Android,1057,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/Ljiya4kfc8
Fri  01 Mar 2013 22:50:59 +0000,1,2,18708,0,neutral,0,Paradise Island for Android,Android,211,Android,calantz4,Start playing Paradise Island on Android http://t.co/Ifscyix04B #Android #Androidgames #Gameinsight http://t.co/Lx45ZG53ru
Fri  01 Mar 2013 22:52:35 +0000,1,1,18709,0,neutral,0,Paradise Island for Android,Android,1059,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/yK63cB9RhT
Fri  01 Mar 2013 22:53:13 +0000,0,1,18710,0,neutral,0,Paradise Island for Android,Android,1072,Android,Orestis9276,Start playing Paradise Island on Android http://t.co/STGWcEozVb #Android #Androidgames #Gameinsight http://t.co/RlJibKTmWa
Fri  01 Mar 2013 22:54:07 +0000,0,1,18711,0,neutral,0,Paradise Island for Android,Android,1075,Android,Orestis9276,Start playing Paradise Island on Android http://t.co/STGWcEozVb #Android #Androidgames #Gameinsight http://t.co/7CC5Nefsjz
Fri  01 Mar 2013 22:58:51 +0000,0,1,18712,0,neutral,0,Paradise Island for Android,Android,99,Android,Gabby3x,Start playing Paradise Island on Android http://t.co/GmLvpv4qcR #Android #Androidgames #Gameinsight http://t.co/2G8V6n5XnB
Fri  01 Mar 2013 23:01:09 +0000,33,319,18713,0,neutral,0,Paradise Island for Android,Android,32,Android,LadySassykat69,Start playing Paradise Island on Android http://t.co/MT66VzIfwf #Android #Androidgames #Gameinsight http://t.co/DI0BKeM77J
Fri  01 Mar 2013 23:01:33 +0000,0,2,18714,0,neutral,0,Paradise Island for Android,Android,404,Android,skravitz81,Start playing Paradise Island on Android http://t.co/zsjNvbs7Qm #Android #Androidgames #Gameinsight http://t.co/tJCY6GHFKN
Fri  01 Mar 2013 23:01:52 +0000,0,1,18715,0,neutral,0,Paradise Island for Android,Android,126,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/tTRRtrTNp0
Fri  01 Mar 2013 23:02:24 +0000,0,1,18716,0,neutral,0,Paradise Island for Android,Android,127,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/nJQHQio2gU
Fri  01 Mar 2013 23:07:08 +0000,1,19,18717,1,neutral,0,Paradise Island for Android,Android,283,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/n5IubNtQaM
Fri  01 Mar 2013 23:07:30 +0000,1,19,18718,1,neutral,0,Paradise Island for Android,Android,284,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/muwzJPlOyb
Fri  01 Mar 2013 23:07:43 +0000,1,19,18719,1,neutral,0,Paradise Island for Android,Android,285,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/RWsyTBNAAT
Fri  01 Mar 2013 23:08:02 +0000,1,19,18720,1,neutral,0,Paradise Island for Android,Android,285,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/AFwa3bKBhP
Fri  01 Mar 2013 23:08:22 +0000,69,358,18721,1,neutral,0,Paradise Island for Android,Android,1989,Android,chamdy_18,Just reached level 17 on Paradise Island on my Android http://t.co/a5Nez1lEWT #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 23:09:16 +0000,1,19,18722,1,neutral,0,Paradise Island for Android,Android,287,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/OoTsIh7nBf
Fri  01 Mar 2013 23:09:41 +0000,1,19,18723,1,neutral,0,Paradise Island for Android,Android,288,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/aDkqOtGwEy
Fri  01 Mar 2013 23:10:04 +0000,1,19,18724,1,neutral,0,Paradise Island for Android,Android,290,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/h4ol7zqgVn
Fri  01 Mar 2013 23:10:31 +0000,1,19,18725,1,neutral,0,Paradise Island for Android,Android,291,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/Tj8a46d5Jr
Fri  01 Mar 2013 23:11:06 +0000,2,0,18726,0,neutral,0,Paradise Island for Android,Android,246,Android,gordongames900,Start playing Paradise Island on Android http://t.co/b6jN8Lqia1 #Android #Androidgames #Gameinsight http://t.co/DqPt7hgaiD
Fri  01 Mar 2013 23:11:06 +0000,1,19,18727,1,neutral,0,Paradise Island for Android,Android,293,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/4yjyjQPS3x
Fri  01 Mar 2013 23:11:17 +0000,1,19,18728,1,neutral,0,Paradise Island for Android,Android,294,Android,liatlev28,Start playing Paradise Island on Android http://t.co/dQJAlH3yCu #Android #Androidgames #Gameinsight http://t.co/sTTKIHjwLv
Fri  01 Mar 2013 23:12:21 +0000,0,1,18729,0,neutral,0,Paradise Island for Android,Android,129,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/V4jtJlgsXL
Fri  01 Mar 2013 23:12:42 +0000,0,0,18730,0,neutral,0,Paradise Island for Android,Android,517,Android,morphius75,Start playing Paradise Island on Android http://t.co/WbSYbRQ48i #Android #Androidgames #Gameinsight http://t.co/cws9MbtEUD
Fri  01 Mar 2013 23:13:15 +0000,0,1,18731,0,neutral,0,Paradise Island for Android,Android,130,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/MTNlAZ4uCe
Fri  01 Mar 2013 23:13:17 +0000,0,0,18732,0,neutral,0,Paradise Island for Android,Android,78,Android,Yoho7661,Start playing Paradise Island on Android http://t.co/pseH6ZACfO #Android #Androidgames #Gameinsight http://t.co/kiQJwl8ApT
Fri  01 Mar 2013 23:13:44 +0000,105,94,18733,1,neutral,0,Paradise Island for Android,Android,2884,Android,febrihok,I've just received an achievement: Popular Island! http://t.co/9WNcT7gWJO #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 23:13:48 +0000,0,1,18734,0,neutral,0,Paradise Island for Android,Android,131,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/deH3mS4Dpo
Fri  01 Mar 2013 23:13:50 +0000,229,298,18735,2,neutral,0,Paradise Island for Android,Android,5256,Android,dhiarnugraha,I've just received an achievement: Reconstructor http://t.co/CpajxYx3Li #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 23:14:21 +0000,0,1,18736,0,neutral,0,Paradise Island for Android,Android,134,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/sSzqS86snv
Fri  01 Mar 2013 23:14:41 +0000,0,1,18737,0,neutral,0,Paradise Island for Android,Android,134,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/f5UfwSPtaJ
Fri  01 Mar 2013 23:15:00 +0000,0,1,18738,0,neutral,0,Paradise Island for Android,Android,135,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/YpDl8rm8YA
Fri  01 Mar 2013 23:15:31 +0000,0,1,18739,0,neutral,0,Paradise Island for Android,Android,135,Android,actanjung,Start playing Paradise Island on Android http://t.co/aTkpUfUW6S #Android #Androidgames #Gameinsight http://t.co/EmwKNTSoT3
Fri  01 Mar 2013 23:15:31 +0000,1,1,18740,0,neutral,0,Paradise Island for Android,Android,1062,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/YlS6K6XoHi
Fri  01 Mar 2013 23:16:24 +0000,46,66,18741,0,neutral,0,Paradise Island for Android,Android,1443,Android,samuel_skc,Get Paradise Island for free on Android! http://t.co/6Lnwu5MmVc #Android #Androidgames #Gameinsight! Join my friends!
Fri  01 Mar 2013 23:16:27 +0000,1,1,18742,0,neutral,0,Paradise Island for Android,Android,1065,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/GtLSJxE1K4
Fri  01 Mar 2013 23:16:42 +0000,0,0,18743,0,neutral,0,Paradise Island for Android,Android,85,Android,Yoho7661,Start playing Paradise Island on Android http://t.co/pseH6ZACfO #Android #Androidgames #Gameinsight http://t.co/1A7ETZllu6
Fri  01 Mar 2013 23:16:44 +0000,1,1,18744,0,neutral,0,Paradise Island for Android,Android,1066,Android,crfogg,Start playing Paradise Island on Android http://t.co/3qxV3zLZDL #Android #Androidgames #Gameinsight http://t.co/Wmv7XAIByX
Fri  01 Mar 2013 23:16:53 +0000,46,66,18745,0,neutral,0,Paradise Island for Android,Android,1444,Android,samuel_skc,Start playing Paradise Island on Android http://t.co/A6NzzW7tv8 #Android #Androidgames #Gameinsight http://t.co/uHzbfWb1c6
Fri  01 Mar 2013 23:17:38 +0000,46,66,18746,0,neutral,0,Paradise Island for Android,Android,1445,Android,samuel_skc,Start playing Paradise Island on Android http://t.co/A6NzzW7tv8 #Android #Androidgames #Gameinsight http://t.co/57BUuvg8Ng
Fri  01 Mar 2013 23:18:07 +0000,1,2,18747,0,neutral,0,Paradise Island for Android,Android,212,Android,calantz4,Start playing Paradise Island on Android http://t.co/Ifscyix04B #Android #Androidgames #Gameinsight http://t.co/teeKrSQFmn
Fri  01 Mar 2013 23:19:05 +0000,93,186,18748,2,neutral,0,Paradise Island for Android,Android,11462,Android,kimmiej21042012,Just reached level 15 on Paradise Island on my Android http://t.co/hUXPcYGnaY #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 23:22:06 +0000,8,175,18749,0,neutral,0,Paradise Island for Android,Android,85,Android,tabatha_abston,Start playing Paradise Island on Android http://t.co/SAEjivPw3F #Android #Androidgames #Gameinsight http://t.co/1UHyWGyo4l
Fri  01 Mar 2013 23:23:16 +0000,1,2,18750,0,neutral,0,Paradise Island for Android,Android,213,Android,calantz4,Start playing Paradise Island on Android http://t.co/Ifscyix04B #Android #Androidgames #Gameinsight http://t.co/3kLnUqx2dp
Fri  01 Mar 2013 23:24:04 +0000,8,7,18751,0,neutral,0,Paradise Island for Android,Android,635,Android,AZMark,I've just received an achievement: Destructionist http://t.co/nJXcsTsUdu #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 23:31:12 +0000,2,11,18752,0,neutral,0,Paradise Island for Android,Android,182,Android,dainajb_daina,Start playing Paradise Island on Android http://t.co/VPsKFi2DnZ #Android #Androidgames #Gameinsight http://t.co/5AGyR9qb9J
Fri  01 Mar 2013 23:35:13 +0000,69,230,18753,0,neutral,0,Paradise Island for Android,Android,286,Android,motherof32g1b,I've just received an achievement: Guide http://t.co/GyByJe6pnQ #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 23:35:16 +0000,69,230,18754,0,neutral,0,Paradise Island for Android,Android,286,Android,motherof32g1b,I've just received an achievement: Pleasant Conversationalist http://t.co/GyByJe6pnQ #Android #Androidgames #Gameinsight
