,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
22891,23323,LeenoshtY,Fri  01 Mar 2013 18:44:39 +0000,Twitter for BlackBerry??,0,People with sick DPs are the reason why I'm gonna stop using blackberry.,636,23589,3,212,BlackBerry,Blackberry
22892,23324,Leponya,Fri  01 Mar 2013 18:44:41 +0000,Twitter for BlackBerry??,0,"@MTNza's se voet! How dd @BlackBerry_ZA agree 2 dis BS!? RT @chiefntshingila How is @MTNza treating you guys with their new ""BIS package""""",37,347,0,94,BlackBerry,Blackberry
22893,23325,BriaCummins,Fri  01 Mar 2013 18:44:48 +0000,Twitter for BlackBerry??,0,@NwlgNick ye I have a blackberry (shitberry) so u sent me squares lol! But I'm going to say thanks!! :),155,2534,0,152,BlackBerry,Blackberry
22894,23326,AnnaMaySheehan,Fri  01 Mar 2013 18:45:35 +0000,Twitter for BlackBerry??,0,Aaaaaaaghh fixed my blackberry bitcheees :D ???,139,2541,0,322,BlackBerry,Blackberry
22895,23327,iStylesOlives,Fri  01 Mar 2013 18:45:51 +0000,Twitter for BlackBerry??,0,The camera from my blackberry isn't working ...,2698,78160,28,1875,BlackBerry,Blackberry
22896,23328,bibiegal1,Fri  01 Mar 2013 18:45:52 +0000,Twitter for BlackBerry??,0,":)""@ms_pwidy: Lool""@bibiegal1: Keep your friends close and your blackberry charger closer.""""",294,1380,1,609,BlackBerry,Blackberry
22897,23329,Uchekrissy,Fri  01 Mar 2013 18:45:56 +0000,Twitter for BlackBerry??,0,"""@Crazy_pikin: PING!!!"" *really...ah kno yu gat a blackberry...buh at d moment yu're on twitter... Swiddy!!!*",1069,229,1,1637,BlackBerry,Blackberry
22898,23330,M0N15h4_54NDHU,Fri  01 Mar 2013 18:46:25 +0000,Twitter for BlackBerry??,0,My mum told me a story about how a boy used to charge his BlackBerry under his pillow and it got caught on fire and it burnt his face!?!?,506,2418,0,1174,BlackBerry,Blackberry
22899,23331,juliancho1824,Fri  01 Mar 2013 18:46:52 +0000,Twitter for BlackBerry??,0,@yeynnylove blackberry,214,1142,1,952,BlackBerry,Blackberry
22900,23332,Sara_Jane100,Fri  01 Mar 2013 18:46:52 +0000,Twitter for BlackBerry??,0,Using my old blackberry until my new phone comes  twitter sucks on blackberrys #dontmissthisatall #Droid,182,1714,0,187,BlackBerry,Blackberry
22901,23333,Daniel_serenity,Fri  01 Mar 2013 18:47:22 +0000,Twitter for BlackBerry??,0,@Kimberley_Megan #ivewipedthebirdpoopoff nar just scratch the blackberry seeds out and leave it.,426,15084,5,745,BlackBerry,Blackberry
22903,23335,LuigiLone,Fri  01 Mar 2013 18:47:46 +0000,Twitter for BlackBerry??,0,@BlackBerry Looking fwd to the Touch-screen  QWERTY Keyboard  BB Hub  Social Apps and a GOOD camera like or better than my Bold's.,653,2871,11,1087,BlackBerry,Blackberry
22904,23336,ogberossy,Fri  01 Mar 2013 18:47:57 +0000,Twitter for BlackBerry??,0,The worst blackberry ?,1148,8290,3,988,BlackBerry,Blackberry
22905,23338,Crownfitme,Fri  01 Mar 2013 18:48:17 +0000,Twitter for BlackBerry??,0,#WhatShallItProfitYou to use a Blackberry phone without twitter Cc @Shugar_andSpice,723,11332,1,231,BlackBerry,Blackberry
22906,23339,dhaniswarayoung,Fri  01 Mar 2013 18:48:21 +0000,Twitter for BlackBerry??,0,Blackberry Smartphone save my life today,165,990,1,295,BlackBerry,Blackberry
22907,23340,LifeofTan,Fri  01 Mar 2013 18:48:29 +0000,Twitter for BlackBerry??,0,@BlackBerry definitely the new layout! And the idea of flow!,32,70,0,85,BlackBerry,Blackberry
22908,23341,nzwakazip,Fri  01 Mar 2013 18:56:15 +0000,Twitter for BlackBerry??,0,"Lol that's blackberry""@LaDy_VinTag3: Joh not even 2hours nje. Hae I need a new battery.""",339,2233,3,336,BlackBerry,Blackberry
22909,23342,drkapprentice,Fri  01 Mar 2013 18:56:21 +0000,Twitter for BlackBerry??,0,Team drkapprentice will be attending BlackBerry LIVE!,772,7100,18,235,BlackBerry,Blackberry
22910,23343,Siqwala,Fri  01 Mar 2013 18:56:36 +0000,Twitter for BlackBerry??,0,I seriously need to buy new phone this blackberry is freezing shit,147,228,0,279,BlackBerry,Blackberry
22911,23344,L0VEMORENO_,Fri  01 Mar 2013 18:56:37 +0000,Twitter for BlackBerry??,0,Even op oude blackberry.,456,35005,0,289,BlackBerry,Blackberry
22912,23345,AkposJokes,Fri  01 Mar 2013 18:56:38 +0000,Twitter for BlackBerry??,0,Get the new Akpos Jokes for Blackberry now! http://t.co/DYzFrg4JDX,1430,651,1,10,BlackBerry,Blackberry
22913,23346,FlashGordon1972,Fri  01 Mar 2013 18:56:40 +0000,Twitter for BlackBerry??,0,Gotta pay my own tmobile tomar. Always about the $. Could use a Blackberry from my job.,19,512,0,34,BlackBerry,Blackberry
22914,23347,JadeArnell,Fri  01 Mar 2013 18:56:46 +0000,Twitter for BlackBerry??,0,I'm feeling betrayed. I've always been team blackberry. Now team blackberry can fuck off.,542,5804,1,81,BlackBerry,Blackberry
22915,23348,chaitanya029,Fri  01 Mar 2013 18:57:16 +0000,Twitter for BlackBerry??,0,@vik_1on1 when can we expect #BlackBerryQ10 in India? @BlackBerry and were do I give feedback for #BlackBerryZ10 ?? Few things I don't like,22,1591,0,76,BlackBerry,Blackberry
22916,23349,yeterakdenizli1,Fri  01 Mar 2013 18:57:23 +0000,Twitter for BlackBerry??,0,If you have blackberry add me 25C3D6E2 And if you have facebook tell me now and if there is no one to talk to let me no now.,746,347,0,1459,BlackBerry,Blackberry
22917,23350,Okoomoge_nonee,Fri  01 Mar 2013 18:57:30 +0000,Twitter for BlackBerry??,0,Without Mary Slessor - No Psquare  Without Blackberry - No Pinging  Without Cassava - No Starch(Ege)  But Without God  All is Impossible.,50,831,0,72,BlackBerry,Blackberry
22918,23351,mjmopperman,Fri  01 Mar 2013 18:58:08 +0000,Twitter for BlackBerry??,0,"@BlackBerry @BlackBerryHelp @MTNSouthAfrica @MTNzaService Help! ""Device media processor busy"" while viewing DSTVMobile on MTNPlay",446,2180,4,1645,BlackBerry,Blackberry
22919,23352,BenCientanni,Fri  01 Mar 2013 18:58:22 +0000,Twitter for BlackBerry??,0,Its so peak that I have got my blackberry for pretty much another year,569,10433,0,462,BlackBerry,Blackberry
22920,23353,vibhor5555,Fri  01 Mar 2013 18:58:23 +0000,Twitter for BlackBerry??,0,Facing data network issues! @VodafoneIN #BlackBerry,59,51,2,129,BlackBerry,Blackberry
22921,23354,Metaldinu,Fri  01 Mar 2013 18:58:49 +0000,Twitter for BlackBerry??,0,@pewdiepie I would love to see you but I'm on my Blackberry....#yeah,0,50,0,41,BlackBerry,Blackberry
22922,23355,teentweets_97,Fri  01 Mar 2013 18:58:50 +0000,Twitter for BlackBerry??,0,phone works now (y) #blackberry is now #puddingproof,116,1222,0,87,BlackBerry,Blackberry
22923,23357,amal0854,Fri  01 Mar 2013 18:59:09 +0000,Twitter for BlackBerry??,0,AtwaslBeek.mp3 file:///SDCard/BlackBerry/music/AtwaslBeek.mp3,152,1962,0,288,BlackBerry,Blackberry
22924,23358,blackman654,Fri  01 Mar 2013 18:59:24 +0000,Twitter for BlackBerry??,0,@SOwubokiri2000 do u have a blackberry,20,103,0,38,BlackBerry,Blackberry
22925,23359,Revilevy,Fri  01 Mar 2013 18:59:25 +0000,Twitter for BlackBerry??,0,Its really sad  my blackberry days are coming to an end #teamBB,16,254,0,19,BlackBerry,Blackberry
22926,23360,ProSwifty,Fri  01 Mar 2013 18:59:40 +0000,Twitter for BlackBerry??,0,Someone got bbm? For blackberry just add my pin 2669b018,6,20,0,15,BlackBerry,Blackberry
22927,23361,Jhonisanches,Fri  01 Mar 2013 18:59:47 +0000,Twitter for BlackBerry??,0,@BlackBerry #BlackBerry10,0,3,0,4,BlackBerry,Blackberry
22928,23362,RenaArmstrong18,Fri  01 Mar 2013 18:59:48 +0000,Twitter for BlackBerry??,0,Does anyone know how to save your numbers to your sim on a Blackberry!? #Dialed #Help,232,2222,0,238,BlackBerry,Blackberry
22929,23363,C_blez,Fri  01 Mar 2013 19:00:31 +0000,Twitter for BlackBerry??,0,My blackberry is negative contrast  y'all look funny as fuck out here.,1099,11107,2,904,BlackBerry,Blackberry
22930,23364,dezederio10,Fri  01 Mar 2013 19:00:35 +0000,Twitter for BlackBerry??,0,If u want ua status to b updated via blackberry just go google and write via status then u wil choose e gadget u wnt. Kikiki,64,805,0,185,BlackBerry,Blackberry
22931,23365,azknowles19,Fri  01 Mar 2013 19:00:37 +0000,Twitter for BlackBerry??,0,That last tweet translates to: @blackberry make phones so shit that even when the lock is on my phone can still change the language. #idiots,125,3342,1,362,BlackBerry,Blackberry
22932,23366,bexyboolovesu20,Fri  01 Mar 2013 19:00:37 +0000,Twitter for BlackBerry??,0,@EmmzyLou20 @Broken_Wingsss @chris_welchy anything that's a blackberry count me out there the shittest fone eva lol ???,2310,7404,2,2369,BlackBerry,Blackberry
22933,23367,fashtayofab,Fri  01 Mar 2013 19:00:38 +0000,Twitter for BlackBerry??,0,"Lips sealed""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""",199,2016,0,149,BlackBerry,Blackberry
22934,23369,immaculate4luv,Fri  01 Mar 2013 19:01:03 +0000,Twitter for BlackBerry??,0,@UK_BlackBerry @aaronjramsey #BlackBerry10 i can't change my DP what can i do??,13,32,0,95,BlackBerry,Blackberry
22935,23370,djgdubb,Fri  01 Mar 2013 19:01:09 +0000,Twitter for BlackBerry??,0,"""Blackberry: The phone everyone loves to hate."" Now THAT is a slogan ppl can relate to.",638,18314,11,545,BlackBerry,Blackberry
22936,23371,Roxaane_D,Fri  01 Mar 2013 19:01:12 +0000,Twitter for BlackBerry??,0,@TELUSsupport the balance I have to pay for my blackberry is too big !! :(,695,18712,10,180,BlackBerry,Blackberry
22937,23372,Camoh20069,Fri  01 Mar 2013 19:01:27 +0000,Twitter for BlackBerry??,0,@BlackBerry - Hi there... Approximately  how much would the blackberry Q10 be when it launches in April?? #SOEXITED,76,402,22,58,BlackBerry,Blackberry
22938,23373,Chloee_Elektra,Fri  01 Mar 2013 19:01:43 +0000,Twitter for BlackBerry??,0,@SingsAndScreams yeah you can really repair a blackberry because there's that much data on them...,1859,2245,0,1682,BlackBerry,Blackberry
22940,23375,adamhudson96,Fri  01 Mar 2013 19:01:53 +0000,Twitter for BlackBerry??,0,Always pinging insteada pasting #blackberry,166,2835,0,357,BlackBerry,Blackberry
22941,23376,BabyLilMonsters,Fri  01 Mar 2013 19:01:53 +0000,Twitter for BlackBerry??,0,@ladygaga remember when you had a Blackberry? And I've got one  and now you have a iPad! X,1354,2576,5,306,BlackBerry,Blackberry
22942,23377,callumconnor99,Fri  01 Mar 2013 19:02:27 +0000,Twitter for BlackBerry??,0,@Tremz_Artist add us on bbm If ye have a blackberry 29DA5FC8 that's my pin,36,50,0,120,BlackBerry,Blackberry
22943,23378,CostaMillion,Fri  01 Mar 2013 19:02:38 +0000,Twitter for BlackBerry??,0,How is the new Blackberry Z10 peeps?,375,2914,0,95,BlackBerry,Blackberry
22944,23379,soomy_09,Fri  01 Mar 2013 19:03:06 +0000,Twitter for BlackBerry??,0,I Want Link Instagram For BlackBerry '(,74,1346,0,93,BlackBerry,Blackberry
22945,23380,overdr4matics,Fri  01 Mar 2013 19:03:11 +0000,Twitter for BlackBerry??,0,do you ever have to look at your blackberry multiple times to see if the light flashed or if it was in your head,1345,41551,29,301,BlackBerry,Blackberry
22947,23383,ZeeZeeZainab,Fri  01 Mar 2013 19:04:16 +0000,Twitter for BlackBerry??,0,I dropped my blackberry the second day I had it...,154,5622,0,344,BlackBerry,Blackberry
22948,23385,Lina_alifxo,Fri  01 Mar 2013 19:04:36 +0000,Twitter for BlackBerry??,0,My blackberry is retarded,520,3228,0,965,BlackBerry,Blackberry
22949,23386,PREMEBLACKS,Fri  01 Mar 2013 19:04:52 +0000,Twitter for BlackBerry??,0,@VSVILLV LOL!!!!!!! Nah man I'm loyal. Blackberry to the bitter end. Hahahah,176,10080,1,510,BlackBerry,Blackberry
22950,23387,JackHindle,Fri  01 Mar 2013 19:05:12 +0000,Twitter for BlackBerry??,0,Blackberry's make it so hard to trust someone.,106,190,0,64,BlackBerry,Blackberry
22951,23388,mariamyayaidris,Fri  01 Mar 2013 19:05:15 +0000,Twitter for BlackBerry??,0,"Cc @Goth_Pink ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?",168,1230,0,110,BlackBerry,Blackberry
22952,23389,HollyGMD,Fri  01 Mar 2013 19:05:56 +0000,Twitter for BlackBerry??,0,@SlvAaron hmm the post man will probably eat it... Mead... Yes old fashioned alcoholic drink...Currently drinking blackberry flavour,364,8790,5,858,BlackBerry,Blackberry
22953,23390,Jesstrickett_,Fri  01 Mar 2013 19:06:16 +0000,Twitter for BlackBerry??,0,"Getting an email from blackberry saying ""are you still there"" YES @libbie09",358,2821,0,257,BlackBerry,Blackberry
22954,23391,vellypossible,Fri  01 Mar 2013 19:06:21 +0000,Twitter for BlackBerry??,0,"Lol! ""@Lezzy_Munjus: Hahaha RT @wati_ So its BAPS? RT @Chanel_kt: MTN officially has the ""Blackberry Absolute Plan Service"" instead of BIS""",288,2420,1,237,BlackBerry,Blackberry
22955,23392,FaFii_Man,Fri  01 Mar 2013 19:06:44 +0000,Twitter for BlackBerry??,0,Want da nokia b3 RT@LaDy_VinTag3: Yoh hae RT @nzwakazip Lol that's blackberry @LaDy_VinTag3 Joh not even 2hours nje Hae I need a new battery,241,2809,0,233,BlackBerry,Blackberry
22958,23395,Sam_mburu,Fri  01 Mar 2013 19:07:31 +0000,Twitter for BlackBerry??,0,A blackberry is a slut's bestfriend,435,3495,0,501,BlackBerry,Blackberry
22960,23397,rhapsodysiscaa,Fri  01 Mar 2013 19:07:39 +0000,Twitter for BlackBerry??,0,What? Can't believe that I use via blackberry? Then believe it! XD,180,6871,1,158,BlackBerry,Blackberry
22962,23399,zarrymustard,Fri  01 Mar 2013 19:07:57 +0000,Twitter for BlackBerry??,0,LAST TWEET FROM MY BLACKBERRY SEE YA NEVER PIECE OF SHIT,2150,38212,3,215,BlackBerry,Blackberry
22963,23400,alaina_berry,Fri  01 Mar 2013 19:08:03 +0000,Twitter for BlackBerry??,0,Twitter for blackberry is shit  keeps unfollowing people,404,1367,0,341,BlackBerry,Blackberry
22964,23401,Im_Team_Weezy,Fri  01 Mar 2013 19:08:42 +0000,Twitter for BlackBerry??,0,@Ze__Weezy No I wish I did have instagram tho :(.. I'm using a Blackberry phone &amp; apparently you can't get IG on it! *siggh*,2227,929,3,2337,BlackBerry,Blackberry
22965,23402,harnimanJ,Fri  01 Mar 2013 19:08:59 +0000,Twitter for BlackBerry??,0,Blackberry takes 6 hours to charge  and loses charge within an hour,322,2030,0,446,BlackBerry,Blackberry
22966,23403,BexAdoresTom,Fri  01 Mar 2013 19:09:17 +0000,Twitter for BlackBerry??,0,@Stitch_123 blackberry,949,49296,28,1053,BlackBerry,Blackberry
22967,23404,Sunmisholar,Fri  01 Mar 2013 19:09:59 +0000,Twitter for BlackBerry??,0,"Am I seeing U tmrw@ dunni's wedding?@AlaShiNe: Oshamo! ""@Sunmisholar: Femi o loool""@AlaShiNe: Oya fi abeere blackberry e ranse simi""",373,6110,1,304,BlackBerry,Blackberry
22968,23405,DocPep,Fri  01 Mar 2013 19:10:12 +0000,Twitter for BlackBerry??,0,Google map on Blackberry is shit. According to mine  I am near Dyce  Aberdeen. #timeforanewphone,194,4334,7,421,BlackBerry,Blackberry
22969,23407,kamengg,Fri  01 Mar 2013 19:10:32 +0000,Twitter for BlackBerry??,0,@HazrizalB I'm using Blackberry ;)),224,5093,1,199,BlackBerry,Blackberry
22970,23408,HammoudSariya,Fri  01 Mar 2013 19:10:43 +0000,Twitter for BlackBerry??,0,Screw who ever created blackberry #shitty #phone,27,158,0,180,BlackBerry,Blackberry
22971,23409,EdeennVee,Fri  01 Mar 2013 19:10:50 +0000,Twitter for BlackBerry??,0,I hate my blackberry with a passion!,341,15777,1,356,BlackBerry,Blackberry
22972,23410,LaraZuraiki,Fri  01 Mar 2013 19:10:57 +0000,Twitter for BlackBerry??,0,Me and my blackberry  are like Tom and Jerry. It keeps annoying me but I can't live without it.,1433,12980,15,202,BlackBerry,Blackberry
22973,23411,Sinh4y,Fri  01 Mar 2013 19:11:01 +0000,Twitter for BlackBerry??,0,??? App Option Plus 1.4.2 Extra Options for BlackBerry like Flaslight Vibtare on call etc os5++ ota : http://t.co/ziKPTNRBtU,139,968,0,199,BlackBerry,Blackberry
22974,23412,_Dop3chick,Fri  01 Mar 2013 19:11:02 +0000,Twitter for BlackBerry??,0,@DespicableSleep Davidddd!! I notice u don't sing for me no more if u get a blackberry dm me ya pin,145,4667,0,141,BlackBerry,Blackberry
22975,23413,jackwelthy,Fri  01 Mar 2013 19:11:10 +0000,Twitter for BlackBerry??,0,Got to have my shitty blackberry for another week #fucksake,166,1176,0,204,BlackBerry,Blackberry
22976,23414,Ms_Miel,Fri  01 Mar 2013 19:11:40 +0000,Twitter for BlackBerry??,0,"""@Firstmonie: Download the @Firstmonie Blackberry App: http://t.co/Ul7zVpsJcW""",1277,37446,23,459,BlackBerry,Blackberry
22977,23415,Cam_e_ron,Fri  01 Mar 2013 19:11:45 +0000,Twitter for BlackBerry??,0,@__alexcain I'm on my blackberry cuntwipe,1694,4375,1,1682,BlackBerry,Blackberry
22978,23416,amccopeland,Fri  01 Mar 2013 19:11:52 +0000,Twitter for BlackBerry??,0,certainly going to end up using twitter more and more  the blackberry fb app is poo,129,514,0,299,BlackBerry,Blackberry
22979,23417,i_mean_iguess,Fri  01 Mar 2013 19:11:53 +0000,Twitter for BlackBerry??,0,@maybeitsnatalie lol lol now only if my blackberry would let me see that emojin you did,189,8217,2,195,BlackBerry,Blackberry
22980,23418,thetallmoe,Fri  01 Mar 2013 19:12:00 +0000,Twitter for BlackBerry??,0,Twitter update for blackberry&gt;,86,1840,0,79,BlackBerry,Blackberry
22981,23419,harrybreen,Fri  01 Mar 2013 19:12:52 +0000,Twitter for BlackBerry??,0,Blackberry's are so fucking shit it makes me want to cry,110,713,0,103,BlackBerry,Blackberry
22982,23420,ITSCASHYOUNG,Fri  01 Mar 2013 19:12:54 +0000,Twitter for BlackBerry??,0,Your 1st blackberry?,1004,2041,0,825,BlackBerry,Blackberry
22983,23421,mzentella,Fri  01 Mar 2013 19:12:55 +0000,Twitter for BlackBerry??,0,Canadian Carriers Pushing OS 10.0.10.672 For the BlackBerry Z10,157,3142,5,10,BlackBerry,Blackberry
22984,23422,mzentella,Fri  01 Mar 2013 19:12:55 +0000,Twitter for BlackBerry??,0,Canadian Carriers Pushing OS 10.0.10.672 For the BlackBerry Z10,157,3142,5,10,BlackBerry,Blackberry
22985,23423,Jake_Whitworth,Fri  01 Mar 2013 19:13:08 +0000,Twitter for BlackBerry??,0,Ordered my new phone  getting rid of the shitty blackberry,116,627,0,98,BlackBerry,Blackberry
22986,23424,Sinh4y,Fri  01 Mar 2013 19:13:12 +0000,Twitter for BlackBerry??,0,??? App Option Plus 1.4.2 Extra Options for BlackBerry like Flaslight Vibrate on call etc os5++ ota : http://t.co/ziKPTNRBtU,139,968,0,199,BlackBerry,Blackberry
22987,23426,i_mean_iguess,Fri  01 Mar 2013 19:13:29 +0000,Twitter for BlackBerry??,0,The fact that I have a blackberry still amazes me,189,8218,2,195,BlackBerry,Blackberry
22988,23427,ColePettem,Fri  01 Mar 2013 19:13:34 +0000,Twitter for BlackBerry??,0,You know your blackberry is a piece of shit when it keeps dying even with half a battery left... #blackberryproblems,90,938,0,196,BlackBerry,Blackberry
22989,23428,malek_asfour,Fri  01 Mar 2013 19:13:54 +0000,Twitter for BlackBerry??,0,@faridaLn You cannot Study without your blackberry #shitfatproblems,102,3091,2,418,BlackBerry,Blackberry
22990,23429,gabriellebelle,Fri  01 Mar 2013 19:13:57 +0000,Twitter for BlackBerry??,0,@BlackBerry what's a month  when I've been waiting this long?! :D thanks y'all  best customer service! #teamblackberry #BB10,396,41331,6,1031,BlackBerry,Blackberry
22992,23431,kainyface,Fri  01 Mar 2013 19:14:47 +0000,Twitter for BlackBerry??,0,Just call me the Blackberry expert.,376,5924,5,634,BlackBerry,Blackberry
22993,23432,iamobedz,Fri  01 Mar 2013 19:15:09 +0000,Twitter for BlackBerry??,0,@ITSCASHYOUNG blackberry torchlight,467,413,0,303,BlackBerry,Blackberry
22994,23433,SamaNtha_JaNe_R,Fri  01 Mar 2013 19:15:25 +0000,Twitter for BlackBerry??,0,Thought I was going 2 hate the new @BlackBerry Z10 touch screen BUT I LOVE IT!! #cantgetenoughofit ???,33,279,0,307,BlackBerry,Blackberry
22995,23434,Badr_Taz,Fri  01 Mar 2013 19:15:27 +0000,Twitter for BlackBerry??,0,Fuck my blackberry   I need Q10 ;'(,92,4981,0,110,BlackBerry,Blackberry
22997,23436,KarranDhillon,Fri  01 Mar 2013 19:16:14 +0000,Twitter for BlackBerry??,0,Selling blackberry curve 8520  9300  bb 9000  htc wildfire message for info,194,5280,0,344,BlackBerry,Blackberry
22998,23437,Move_Money_Wise,Fri  01 Mar 2013 19:16:14 +0000,Twitter for BlackBerry??,0,&lt;--No more Blackberry for this guy.,426,9575,1,461,BlackBerry,Blackberry
22999,23438,SuggittPaul,Fri  01 Mar 2013 19:16:14 +0000,Twitter for BlackBerry??,0,@ZacharyLevi @Y_Strahovskiunfortunately  @BlackBerry 10 isn't avail. in the US yet. It'd be great to get them to tech-savvy celebs like yo,29,167,0,199,BlackBerry,Blackberry
23000,23439,Khustah_lwazee,Fri  01 Mar 2013 19:16:18 +0000,Twitter for BlackBerry??,0,"MTN and their BAPS...""BlackBerry Absolute Plan Service"".. They're BAPSing this time not BIS ..",31,160,0,116,BlackBerry,Blackberry
23001,23440,hudaa_x,Fri  01 Mar 2013 19:16:32 +0000,Twitter for BlackBerry??,0,Blackberry batteries are a joke! My battery won't last for 5 hours! *cries* #blackberry !,47,618,0,41,BlackBerry,Blackberry
23002,23441,dcodedboii,Fri  01 Mar 2013 19:16:53 +0000,Twitter for BlackBerry??,0,"Lmfao...lol""@OluwaSwizzhits: #NigerianBloggers SHOCKING!!! Man caught playing games on his Blackberry all day! http://t.co/TEb5taMm3o Yz5NP",1279,11880,0,1211,BlackBerry,Blackberry
23003,23442,dan1shmemon,Fri  01 Mar 2013 19:16:58 +0000,Twitter for BlackBerry??,0,"I just love to read that ""BlackBerry is Back""",2564,14040,10,575,BlackBerry,Blackberry
23004,23443,comeoutatnight,Fri  01 Mar 2013 19:17:03 +0000,Twitter for BlackBerry??,0,Blackberry + EE your 3G coverage SUCKS here :/,128,2109,0,374,BlackBerry,Blackberry
23005,23444,RuthEsther_,Fri  01 Mar 2013 19:17:13 +0000,Twitter for BlackBerry??,0,I wish I had my Blackberry back! And just for me! :/,122,4843,1,160,BlackBerry,Blackberry
23006,23445,TallKidDan,Fri  01 Mar 2013 19:17:42 +0000,Twitter for BlackBerry??,0,Omfg I'm gonna throw this blackberry away  hate it,1221,6488,1,995,BlackBerry,Blackberry
23008,23447,Verified_ZD,Fri  01 Mar 2013 19:17:43 +0000,Twitter for BlackBerry??,0,"Cc: @bigbadoski ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ? @Mantin24""",1234,40381,3,889,BlackBerry,Blackberry
23009,23448,lucy_yuhh,Fri  01 Mar 2013 19:17:57 +0000,Twitter for BlackBerry??,0,@TheCarlosPena excuse me sir  I cannot watch your keeks on my blackberry  so I am filing a complaint,140,2449,0,182,BlackBerry,Blackberry
23010,23449,Pimptrick69,Fri  01 Mar 2013 19:18:22 +0000,Twitter for BlackBerry??,0,I remember when bbm was poppin and errbody was a part of the blackberry world #Reminiscing #GoodDays,269,1117,0,165,BlackBerry,Blackberry
23011,23450,_xOBabydoll69,Fri  01 Mar 2013 19:18:31 +0000,Twitter for BlackBerry??,0,My blackberry has like zero reception here #wtf ..,1,9,0,5,BlackBerry,Blackberry
23012,23451,MRThompson9,Fri  01 Mar 2013 19:18:46 +0000,Twitter for BlackBerry??,0,#UnlikelyPopeNames Billy-Bob  Darren  Jose Mourinho  Blackberry Z10  Lucifer  Judas  @RichardDawkins  @rickygervais  Zaphod Beeblobrox,176,3572,0,519,BlackBerry,Blackberry
23013,23452,dan1shmemon,Fri  01 Mar 2013 19:19:10 +0000,Twitter for BlackBerry??,0,Who said BlackBerry 10 will be DOA?  Show me your face Haters :P,2564,14041,10,575,BlackBerry,Blackberry
23014,23453,Keyla_xx,Fri  01 Mar 2013 19:19:33 +0000,Twitter for BlackBerry??,0,"I hate when people are like ""omg you still have a blackberry!?"" bitch sit your materialistic ass down. I have priorities &amp; an $80-$100",174,4250,1,140,BlackBerry,Blackberry
23015,23454,M_WRMZ,Fri  01 Mar 2013 19:19:44 +0000,Twitter for BlackBerry??,0,Mostly everyone in this room has a blackberry ,548,3591,0,687,BlackBerry,Blackberry
23016,23455,Sensei_Sihle,Fri  01 Mar 2013 19:20:06 +0000,Twitter for BlackBerry??,0,"Cos they're fuckin you over RT @tasix6: RT @wati_: So its BAPS? RT @Chanel_kt: MTN officially has the ""Blackberry Absolute Plan Service""",102,3990,0,106,BlackBerry,Blackberry
23017,23456,_alrrightmickey,Fri  01 Mar 2013 19:20:44 +0000,Twitter for BlackBerry??,0,Even tho I have a shitty blackberry I couldn't live without my phone,575,5846,0,437,BlackBerry,Blackberry
23018,23457,Frasevtian,Fri  01 Mar 2013 19:20:50 +0000,Twitter for BlackBerry??,0,"RT ""@felmisoraya: Running a @QuickPull on my BlackBerry. Brb!Zzz""",146,694,0,220,BlackBerry,Blackberry
23019,23458,bluevivis,Fri  01 Mar 2013 19:20:52 +0000,Twitter for BlackBerry??,0,Bye bye blackberry!! ??? #fail,105,2552,1,302,BlackBerry,Blackberry
23020,23459,and1moremeans5,Fri  01 Mar 2013 19:21:25 +0000,Twitter for BlackBerry??,0,@legobloke I have an aspells blackberry flavour yum x,3673,82707,153,1008,BlackBerry,Blackberry
23021,23460,dan1shmemon,Fri  01 Mar 2013 19:21:25 +0000,Twitter for BlackBerry??,0,"It really feels good to say that ""BlackBerry is Back"". #TeamBlackBerry",2564,14042,10,575,BlackBerry,Blackberry
23022,23461,_ambermcgrath,Fri  01 Mar 2013 19:21:32 +0000,Twitter for BlackBerry??,0,What possessed me to buy another blackberry I'll never know. Add guyyyys 264D8EC3 #Bb #Bbm #BetterNotFuckUp,175,1871,0,186,BlackBerry,Blackberry
23023,23462,ronnienid,Fri  01 Mar 2013 19:21:41 +0000,Twitter for BlackBerry??,0,So sweet to be part of BlackBerry family.,0,2,0,1,BlackBerry,Blackberry
23024,23463,scherinme,Fri  01 Mar 2013 19:21:41 +0000,Twitter for BlackBerry??,0,"@EgyptianBBM. That awkward moment when your blackberry battery lasts longer than most peoples relationships these days.""",29,356,0,148,BlackBerry,Blackberry
23025,23464,DaHomieDoe_,Fri  01 Mar 2013 19:21:51 +0000,Twitter for BlackBerry??,0,I could leave my phone in red house and nobody would steal it bc its a blackberry. Lol.,426,36876,1,207,BlackBerry,Blackberry
23026,23465,IamMahdiJr,Fri  01 Mar 2013 19:22:05 +0000,Twitter for BlackBerry??,0,I Love My Blackberry but it's Time to Change ..,451,3137,1,149,BlackBerry,Blackberry
23027,23466,HesterDeirdra_,Fri  01 Mar 2013 19:22:25 +0000,Twitter for BlackBerry??,0,@NadineMangan1 sorry I did not have any blackberry or facebook or twitter or anything yesterday :L,225,1309,1,315,BlackBerry,Blackberry
