X,date,followers,friends,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
23177,Fri  01 Mar 2013 19:25:57 +0000,4,24,0,positive,0,Twitter for BlackBerry,BlackBerry,3,Blackberry,ImHookedOnBB,@Bell_Mobility until you build your own phone with the "Bell OS"  how about you let blackberry decide when an update is ready. What a joke!
23178,Fri  01 Mar 2013 19:26:23 +0000,24,24,2,positive,0,Twitter for BlackBerry,BlackBerry,2658,Blackberry,ALotze,: tweeting with the new blackberry z10 :)
23179,Fri  01 Mar 2013 19:27:34 +0000,129,516,1,neutral,0,Twitter for BlackBerry,BlackBerry,1649,Blackberry,mrally,Enjoying my bb10 @blackberry
23180,Fri  01 Mar 2013 19:28:44 +0000,101,123,0,positive,0,Twitter for BlackBerry,BlackBerry,52,Blackberry,LoganPercy67,New blackberry!
23181,Fri  01 Mar 2013 19:30:01 +0000,120,865,0,neutral,0,Twitter for BlackBerry,BlackBerry,1347,Blackberry,hatem360,My first tweet from my BlackBerry Z10 oh yeah!
23182,Fri  01 Mar 2013 19:33:32 +0000,409,701,10,positive,0,Twitter for BlackBerry,BlackBerry,27637,Blackberry,KeionKirby,I'm getting a hang of the Blackberry z10's touch keyboard. Feels good.
23183,Fri  01 Mar 2013 19:34:00 +0000,19,45,0,positive,0,Twitter for BlackBerry,BlackBerry,253,Blackberry,Jacques_van_Eck,Finally have the amazing BlackBerry #Z10 in my hands! @BlackBerry_ZA
23185,Fri  01 Mar 2013 19:34:20 +0000,616,566,27,neutral,0,Twitter for BlackBerry,BlackBerry,1861,Blackberry,timothywindsor,@MetaView that suggests you are missing the RDK key. It doesn't happen when you sign release builds for BlackBerry 10?
23186,Fri  01 Mar 2013 19:38:29 +0000,865,168,74,positive,0,Twitter for BlackBerry,BlackBerry,5639,Blackberry,BBExaminer,Shaking my fist at Canadian and maple syrup bc I can't get the BlackBerry 10 update in the US.
23187,Fri  01 Mar 2013 19:38:38 +0000,62,142,0,neutral,0,Twitter for BlackBerry,BlackBerry,421,Blackberry,Saad_iAm,@CrackBerry @crackberrykevin when is Whatsapp coming for BlackBerry 10  I just can't wait now  is their a way to get it now?
23190,Fri  01 Mar 2013 19:40:13 +0000,712,91,7,neutral,0,Twitter for BlackBerry,BlackBerry,72082,Blackberry,AlWheibi,If you want to feel that you're handsome  just buy BlackBerry Z10 &lt;3
23192,Fri  01 Mar 2013 19:53:05 +0000,1252,1047,51,neutral,0,Twitter for BlackBerry,BlackBerry,7105,Blackberry,robevans,"@gigaom: BlackBerry Z10 gets first software update  with 5 improvements http://t.co/qWLf17dGtr" hurry up UK carriers!
23193,Fri  01 Mar 2013 19:58:00 +0000,48,55,0,positive,0,Twitter for BlackBerry,BlackBerry,202,Blackberry,ScottHicks19,Trying to Peek and Flow on my PlayBook and iPad now #nothappening @BlackBerry #BB10
23194,Fri  01 Mar 2013 19:59:50 +0000,28,118,0,positive,0,Twitter for BlackBerry,BlackBerry,104,Blackberry,steverman69,Thank you #blackberry team for the new software update for the Z10.
23195,Fri  01 Mar 2013 19:59:55 +0000,218,400,7,neutral,0,Twitter for BlackBerry,BlackBerry,6188,Blackberry,Alexandros9900,So other than sitting outside #BlackBerry and drooling  what's good to do in Waterloo on a weekend?
23196,Fri  01 Mar 2013 20:01:52 +0000,93,164,0,neutral,0,Twitter for BlackBerry,BlackBerry,588,Blackberry,GemmaMack,@MissNatalieMacc haha! Got the new blackberry. Aw cant believe your not coming :( xx
23197,Fri  01 Mar 2013 20:01:55 +0000,37,190,0,positive,0,Twitter for BlackBerry,BlackBerry,93,Blackberry,wdelves,My first Tweet with my new @BlackBerry #Z10 and it is sweet.
23198,Fri  01 Mar 2013 20:02:19 +0000,1261,1299,9,neutral,0,Twitter for BlackBerry,BlackBerry,3531,Blackberry,Con5truction,146mb update for the #blackberry #z10
23199,Fri  01 Mar 2013 20:03:39 +0000,441,108,3,neutral,0,Twitter for BlackBerry,BlackBerry,27495,Blackberry,Hussain_AlSleem,Just for ur info ppl blackberry z10 sucks
23200,Fri  01 Mar 2013 20:04:09 +0000,69,47,1,positive,0,Twitter for BlackBerry,BlackBerry,3185,Blackberry,Neives,BlackBerry is Back http://t.co/o9IzFwUlaV
23202,Fri  01 Mar 2013 20:07:39 +0000,2440,555,61,positive,0,Twitter for BlackBerry,BlackBerry,10189,Blackberry,Jsanders10,BlackBerry Bridge for OS10 Devices upgraded to v3.0.9.8.
23203,Fri  01 Mar 2013 20:09:12 +0000,59,101,1,neutral,0,Twitter for BlackBerry,BlackBerry,1473,Blackberry,_vlopez,@BlackBerry will you still be there around 5 pm?
23204,Fri  01 Mar 2013 20:12:13 +0000,39,42,0,neutral,0,Twitter for BlackBerry,BlackBerry,218,Blackberry,BrianVictorFox,@UK_BlackBerry when will orange UK  be releasing the Z10 update? Thanks.
23206,Fri  01 Mar 2013 20:16:41 +0000,740,984,13,neutral,0,Twitter for BlackBerry,BlackBerry,7451,Blackberry,yorksbodyclinic,@ghjandbuild it's BlackBerry's new smartphone. Really nice :-) just getting used to it-v different to torch! Contacts weird but think tfr
23207,Fri  01 Mar 2013 20:24:15 +0000,176,253,3,neutral,0,Twitter for BlackBerry,BlackBerry,2495,Blackberry,djpablodadon,@virginmobilecan when are you going to have/release the @blackberry 10 OTA software upgrade? Thx.
23208,Fri  01 Mar 2013 20:25:27 +0000,5,32,0,neutral,0,Twitter for BlackBerry,BlackBerry,49,Blackberry,Brainwerkz,@BlackBerry @Daniele_ponzia Watched the how to video u tweeted for bb Story maker used it for the 1st time &amp; I LOVE IT! Impressive. Good job
23209,Fri  01 Mar 2013 20:32:01 +0000,19,190,0,neutral,0,Twitter for BlackBerry,BlackBerry,117,Blackberry,ali_alaskari,@BlackBerry @yabanumay you are just making it worse for us by letting the carrier control the OTA  Canada &amp; UK got soo many and we got none
23210,Fri  01 Mar 2013 20:35:04 +0000,19,190,0,positive,0,Twitter for BlackBerry,BlackBerry,118,Blackberry,ali_alaskari,@BlackBerry @yabanumay who you called partners they will screw you  I'm already frustrated with the bugs and now the fix is hold by them.
23211,Fri  01 Mar 2013 20:36:48 +0000,19,190,0,neutral,0,Twitter for BlackBerry,BlackBerry,119,Blackberry,ali_alaskari,@BlackBerry @yabanumay you should really work out this stupid policy or you guys will be in trouble  waited 1 month and can't wait more.
23212,Fri  01 Mar 2013 20:39:54 +0000,90,158,3,neutral,0,Twitter for BlackBerry,BlackBerry,990,Blackberry,BBQuincar,http://t.co/SCbI0YjtIW shared using Launch Codes | ALL THINGS BLACKBERRY
23213,Fri  01 Mar 2013 20:40:12 +0000,124,194,0,negative,0,Twitter for BlackBerry,BlackBerry,149,Blackberry,ay00b_a,BlackBerry ten is siiiick
23214,Fri  01 Mar 2013 20:40:19 +0000,547,654,14,positive,0,Twitter for BlackBerry,BlackBerry,9656,Blackberry,macabizero,Am loving my new BlackBerry Z10! I strongly believe that this device is the best on the market right now.
23215,Fri  01 Mar 2013 20:41:25 +0000,196,198,1,positive,0,Twitter for BlackBerry,BlackBerry,1596,Blackberry,RCSheppy,Looks like I found a new background for my BlackBerry. Goddamn! http://t.co/A6ZjF2M3Jq
23216,Fri  01 Mar 2013 20:45:20 +0000,280,222,9,neutral,0,Twitter for BlackBerry,BlackBerry,3155,Blackberry,bbmattk,@PolarbearApp Thanks. That's my job. BlackBerry in the US of A. Did you sign up for more information at one of the usa carrier pages yet?
23217,Fri  01 Mar 2013 20:46:30 +0000,4,4,0,positive,0,Twitter for BlackBerry,BlackBerry,14,Blackberry,z10project,Another crazy detailed snow shot I took yesterday w/ my @BlackBerry #Z10. Used the 'beach/snow' scene option. http://t.co/Uyzr24twOv
23218,Fri  01 Mar 2013 20:46:51 +0000,474,380,11,positive,0,Twitter for BlackBerry,BlackBerry,6025,Blackberry,MartinJDub,@Rinedog thx for the BlackBerry PlayBook and Z10 apps #YYC love
23219,Fri  01 Mar 2013 20:48:17 +0000,129,518,1,neutral,0,Twitter for BlackBerry,BlackBerry,1650,Blackberry,mrally,@BlackBerry @mrally everything is great on the Z10 
@Tiger4_U @tamcrighton
23220,Fri  01 Mar 2013 20:50:53 +0000,92,428,2,neutral,0,Twitter for BlackBerry,BlackBerry,1340,Blackberry,Tiger4_U,@mrally @BlackBerry @Tiger4_U @tamcrighton Great to hear you enjoying it #BlackBerry10
23221,Fri  01 Mar 2013 20:50:56 +0000,82,176,0,neutral,0,Twitter for BlackBerry,BlackBerry,4148,Blackberry,AlvesKyle,@td_canada will you guys have an app for BlackBerry 10 anytime soon?
23222,Fri  01 Mar 2013 20:51:37 +0000,219,220,1,neutral,0,Twitter for BlackBerry,BlackBerry,1146,Blackberry,puppichapanore,Delete some BlackBerry pin from my phone
23223,Fri  01 Mar 2013 20:51:50 +0000,452,425,0,neutral,0,Twitter for BlackBerry,BlackBerry,10056,Blackberry,itskavan,http://t.co/oOUrCppWyI my harlem shake creation all off my BlackBerry haha #cancun
23224,Fri  01 Mar 2013 20:54:57 +0000,1232,139,33,positive,0,Twitter for BlackBerry,BlackBerry,2806,Blackberry,kavinbm,BlackBerry Z10 might be expensive but man am I impressed. The UI is fantastic once you get used to it. The keyboard amazing. Good start
23225,Fri  01 Mar 2013 20:57:02 +0000,106,219,0,neutral,0,Twitter for BlackBerry,BlackBerry,4091,Blackberry,eman_3bdullah,Kee for #blackberry10 #Z10 http://t.co/LpkbHW2Q8a @SkyBlackberry http://t.co/XKxr50LTfn
23226,Fri  01 Mar 2013 20:59:58 +0000,160,311,0,positive,0,Twitter for BlackBerry,BlackBerry,4723,Blackberry,Azzlan17_03Ali,For all those @BlacKBerry Z10 users  the application "Keek" is now available in @BlackBerry World
23227,Fri  01 Mar 2013 21:03:19 +0000,24,118,0,positive,0,Twitter for BlackBerry,BlackBerry,287,Blackberry,order_restored,I love how I start typing "nor" on my Z10 &amp; it suggests "norepinephrine" right away. Only 2 weeks &amp; it already knows me. @BlackBerry
23229,Fri  01 Mar 2013 21:08:15 +0000,265,383,10,neutral,0,Twitter for BlackBerry,BlackBerry,3773,Blackberry,jamiepepper,.@BlackBerry where are these apps? No Skype still  no Netflix  no WhatsApp  no BB Travel  no Plex  no good Podcast app  no BB News...go on?
23230,Fri  01 Mar 2013 21:09:58 +0000,25,26,0,positive,0,Twitter for BlackBerry,BlackBerry,234,Blackberry,_ahmadrm_,@ME_blackberry can you please put instgram and what's app as an app in the app world for BlackBerry Z10
23231,Fri  01 Mar 2013 21:11:45 +0000,100,104,0,positive,0,Twitter for BlackBerry,BlackBerry,650,Blackberry,BradWickens,New blackberry is sweet!!!!!!!!!!!! #z10
23232,Fri  01 Mar 2013 21:14:04 +0000,4,26,0,neutral,0,Twitter for BlackBerry,BlackBerry,45,Blackberry,m_alooi,@BlackBerry why should we get it last in middle east countries? #Bahrain #Blackberry #Blackberry10
23233,Fri  01 Mar 2013 21:15:52 +0000,56,128,0,neutral,0,Twitter for BlackBerry,BlackBerry,164,Blackberry,r18civic08,New Blackberry z10  #loveit txt wit names
23234,Fri  01 Mar 2013 21:16:46 +0000,165,162,1,neutral,0,Twitter for BlackBerry,BlackBerry,25762,Blackberry,SquarePeezy,@lightninsparks lol u kno me BlackBerry ambassador
23235,Fri  01 Mar 2013 21:17:57 +0000,135,103,1,positive,0,Twitter for BlackBerry,BlackBerry,312,Blackberry,glennmariano,Battery life is amazing after the most recent @blackberry #Z10 update. Keep it up guys.
23236,Fri  01 Mar 2013 21:27:26 +0000,614,465,12,positive,0,Twitter for BlackBerry,BlackBerry,24250,Blackberry,TheIMYFather,Didn't know the @BlackBerry #z10 had a built in tip calculator. #ftw http://t.co/MLkwdI7ObH
23237,Fri  01 Mar 2013 21:28:41 +0000,18,79,0,positive,0,Twitter for BlackBerry,BlackBerry,139,Blackberry,edmcdonald11,@BlackBerry holy moly did you ever improve the battery!!! At this time yesterday phone was already dead. Today still have 83% battery left!!
23238,Fri  01 Mar 2013 21:30:14 +0000,672,1412,33,neutral,0,Twitter for BlackBerry,BlackBerry,13335,Blackberry,idillun,@Xak_kaX blackberry forever!
23239,Fri  01 Mar 2013 21:34:34 +0000,101,570,1,positive,0,Twitter for BlackBerry,BlackBerry,281,Blackberry,miktro1,BlackBerry is Back

http://t.co/jl16kQzAgY
23240,Fri  01 Mar 2013 21:38:04 +0000,189,342,0,neutral,0,Twitter for BlackBerry,BlackBerry,1170,Blackberry,TimJWhitcombe,"@sc_landdesign: @TimJWhitcombe nice phone" @BlackBerry
23241,Fri  01 Mar 2013 21:38:08 +0000,614,465,12,positive,0,Twitter for BlackBerry,BlackBerry,24251,Blackberry,TheIMYFather,New #blackberry bridge  does this mean that something else magical is coming down from the #playbook gods ? #bb10 update
23242,Fri  01 Mar 2013 21:39:51 +0000,614,465,12,positive,0,Twitter for BlackBerry,BlackBerry,24251,Blackberry,TheIMYFather,New #blackberry bridge  does this mean that something else magical is coming down from the #playbook gods ? #bb10 http://t.co/T1SDB3Y46m
23243,Fri  01 Mar 2013 21:40:02 +0000,1,21,0,positive,0,Twitter for BlackBerry,BlackBerry,3,Blackberry,DanielLBrett1,Got myself a new blackberry #Z10
23244,Fri  01 Mar 2013 21:41:04 +0000,155,304,1,positive,0,Twitter for BlackBerry,BlackBerry,2599,Blackberry,tibrahim1,Their are a lot of Quran apps in the BlackBerry ecosystem and they said no apps their are tons of apps
23246,Fri  01 Mar 2013 21:45:44 +0000,7,23,0,positive,0,Twitter for BlackBerry,BlackBerry,59,Blackberry,danfiehn,Testing new BlackBerry Z10. Not the easiest to get used to out of the box  but slowly getting my head around it!
23247,Fri  01 Mar 2013 21:47:18 +0000,4,69,0,neutral,0,Twitter for BlackBerry,BlackBerry,17,Blackberry,crashoops,@ThreeUk can you tell me when the latest software update for the BlackBerry z10 will be available? Thanks
23248,Fri  01 Mar 2013 21:49:05 +0000,30,29,0,positive,0,Twitter for BlackBerry,BlackBerry,423,Blackberry,RapsFan1981,The BlackBerry  Z10 is the best phone i've ever owned. Noticing the improved battery life. BlackBerry + Telus = Perfection.
23249,Fri  01 Mar 2013 21:50:16 +0000,474,380,11,positive,0,Twitter for BlackBerry,BlackBerry,6033,Blackberry,MartinJDub,@chloelouisehugh BlackBerry Z10?phone i've ever o
23250,Fri  01 Mar 2013 21:51:39 +0000,228,161,2,neutral,0,Twitter for BlackBerry,BlackBerry,9995,Blackberry,hussam_ba,Check out Keek in BlackBerry World! You can find it at http://t.co/WeLYiVyxOn
23251,Fri  01 Mar 2013 21:51:57 +0000,474,380,11,neutral,0,Twitter for BlackBerry,BlackBerry,6035,Blackberry,MartinJDub,@cmjfrederick your not the only one in conflict...but there is help  BlackBerry Z10 or X10 :) #TheCure
23252,Fri  01 Mar 2013 21:53:01 +0000,474,380,11,neutral,0,Twitter for BlackBerry,BlackBerry,6037,Blackberry,MartinJDub,@RossiBird46 BlackBerry Z10 or X10 fooooo shoooo. Things are better when your #TeamBlackBerry
23254,Fri  01 Mar 2013 21:54:40 +0000,614,466,12,positive,0,Twitter for BlackBerry,BlackBerry,24254,Blackberry,TheIMYFather,Check out Slacker Radio in BlackBerry World! You can find it at http://t.co/Tyqg56wC2T
23255,Fri  01 Mar 2013 21:54:47 +0000,0,32,0,neutral,0,Twitter for BlackBerry,BlackBerry,138,Blackberry,whtbags,@willcarling @bad_steve66 download the Crackberry app from BlackBerry World. Beautiful application.
23257,Fri  01 Mar 2013 21:58:00 +0000,174,461,0,neutral,0,Twitter for BlackBerry,BlackBerry,8100,Blackberry,admiralawesome_,@BlackBerry why isn't there a OS Update for Bell and Virgin and only for Fido  Telus  Rogers and Koodo?
23258,Fri  01 Mar 2013 21:58:03 +0000,474,381,11,neutral,0,Twitter for BlackBerry,BlackBerry,6040,Blackberry,MartinJDub,@LadyButtercup88 go to this link and search BlackBerry ID reset  hope that helps  let me know!  http://t.co/LoVv50qSFB
23259,Fri  01 Mar 2013 21:58:35 +0000,49,109,0,neutral,0,Twitter for BlackBerry,BlackBerry,1124,Blackberry,VictoriaKroezen,@13rittS the new blackberry
23260,Fri  01 Mar 2013 22:01:53 +0000,40,87,0,positive,0,Twitter for BlackBerry,BlackBerry,422,Blackberry,sammissmolly,@cale_25 I meant I'm use to a blackberry lol
23261,Fri  01 Mar 2013 22:05:13 +0000,125,114,0,neutral,0,Twitter for BlackBerry,BlackBerry,133,Blackberry,dirtymike9588,Gottsa blackberry  z10 add it pin:24DFA9A0
23262,Fri  01 Mar 2013 22:05:14 +0000,116,62,3,positive,0,Twitter for BlackBerry,BlackBerry,2664,Blackberry,zishaanahmed,#blackberry should have a universal OS upgrade
23263,Fri  01 Mar 2013 22:05:42 +0000,41,71,0,neutral,0,Twitter for BlackBerry,BlackBerry,395,Blackberry,MarkHale,@OrangeHelpers @Orangeuk any news on when the latest update will be pushed out on the BlackBerry #Z10
23266,Fri  01 Mar 2013 22:16:48 +0000,203,332,6,positive,0,Twitter for BlackBerry,BlackBerry,1169,Blackberry,jsrivaya,Registration now open for BlackBerry Live in Orlando

http://t.co/wfbOXtKeEq
23267,Fri  01 Mar 2013 22:16:48 +0000,40,19,1,positive,0,Twitter for BlackBerry,BlackBerry,604,Blackberry,TheBouldRant,@pacemaker thanks for the Z10 app! I get to use it anywhere I go  cause my @BlackBerry never leaves my side. I can DJ my life.
23268,Fri  01 Mar 2013 22:22:26 +0000,93,470,1,neutral,0,Twitter for BlackBerry,BlackBerry,2762,Blackberry,pdawg57,@BlackBerryHelp @twitter having issues with choppy scrolling on Twitter for BlackBerry #bb10 ver 10.0.0.45.
23269,Fri  01 Mar 2013 22:26:25 +0000,84,195,1,neutral,0,Twitter for BlackBerry,BlackBerry,923,Blackberry,mspsoul,@MobileSupport I need advice on how to update my profile using a blackberry 10?
23270,Fri  01 Mar 2013 22:26:50 +0000,13,96,0,positive,0,Twitter for BlackBerry,BlackBerry,48,Blackberry,noallylikeme,@Flipboard do u have an app for the #BlackBerry Z10? I have it on my iPad and absolutely love flipboard!
23271,Fri  01 Mar 2013 22:27:07 +0000,7703,605,415,positive,0,Twitter for BlackBerry,BlackBerry,96962,Blackberry,Bla1ze,Check out Shine Runner in BlackBerry World! You can find it at http://t.co/ugVacK9lxY
23272,Fri  01 Mar 2013 22:27:29 +0000,7703,605,415,positive,0,Twitter for BlackBerry,BlackBerry,96962,Blackberry,Bla1ze,Check out Sonic the Hedgehog 4 Episode I in BlackBerry World! You can find it at http://t.co/BiUuKMSBsH
23273,Fri  01 Mar 2013 22:30:17 +0000,369,229,5,positive,0,Twitter for BlackBerry,BlackBerry,26499,Blackberry,thisnigel,I love navigating on my BlackBerry z10
23274,Fri  01 Mar 2013 22:32:33 +0000,92,132,1,positive,0,Twitter for BlackBerry,BlackBerry,2504,Blackberry,AznTruckDvr,@BlackBerry i love it. Thank you. Picture is so good on the #Z10
23275,Fri  01 Mar 2013 22:33:47 +0000,369,229,5,positive,0,Twitter for BlackBerry,BlackBerry,26506,Blackberry,thisnigel,Wow the new Os for the BlackBerry z10 now saves hash tags
23276,Fri  01 Mar 2013 22:37:28 +0000,90,158,3,neutral,0,Twitter for BlackBerry,BlackBerry,990,Blackberry,BBQuincar,Check out DunceBat in BlackBerry World! You can find it at http://t.co/cNI99PfdXh
23277,Fri  01 Mar 2013 22:39:47 +0000,512,151,26,positive,0,Twitter for BlackBerry,BlackBerry,2393,Blackberry,ansonhenry,I'm always about recruiting people to  and back to the #BlackBerry team... #Z10 life
23278,Fri  01 Mar 2013 22:41:24 +0000,369,229,5,neutral,0,Twitter for BlackBerry,BlackBerry,26513,Blackberry,thisnigel,The battery life on my BlackBerry z10 is amazing now #osupdate
23279,Fri  01 Mar 2013 22:43:48 +0000,173,211,2,neutral,0,Twitter for BlackBerry,BlackBerry,679,Blackberry,Q1Joe4,Ya Who? "@N4_BB: Yahoo! App for BlackBerry Getting End of Life in April http://t.co/kKJ6ULAEAM #TeamBlackBerry"
23280,Fri  01 Mar 2013 22:44:25 +0000,614,466,12,neutral,0,Twitter for BlackBerry,BlackBerry,24261,Blackberry,TheIMYFather,Where's My Perry? now available for BlackBerry 10 devices

http://t.co/9dO7oI1zj3
23281,Fri  01 Mar 2013 22:48:23 +0000,847,363,27,neutral,0,Twitter for BlackBerry,BlackBerry,15462,Blackberry,firepuncher,@BlackBerry4Biz Still wondering when we can expect BlackBerry Travel
23282,Fri  01 Mar 2013 22:49:48 +0000,11024,989,22,positive,0,Twitter for BlackBerry,BlackBerry,8146,Blackberry,djwhitegold,I hope @blackberry never fixes the broadcast message issues on #bb10 #z10 ...love that my spam messages don't happen anymore.
23283,Fri  01 Mar 2013 22:49:59 +0000,119,219,2,positive,0,Twitter for BlackBerry,BlackBerry,1615,Blackberry,4meirun,@BlackBerry #blackberry10 yes! My husband even added the NHL app to my BB10!
23285,Fri  01 Mar 2013 22:52:53 +0000,40,182,1,positive,0,Twitter for BlackBerry,BlackBerry,211,Blackberry,jubuloo,BlackBerry is Back

http://t.co/iYvxA3ejs9
23286,Fri  01 Mar 2013 22:56:17 +0000,1276,460,24,positive,0,Twitter for BlackBerry,BlackBerry,25787,Blackberry,_Lucky45,Got a BRAND NEW Ballistic case for the #BlackBerry Z10 for sale OR trade. DM me what ya got!
23287,Fri  01 Mar 2013 22:56:37 +0000,66,291,0,neutral,0,Twitter for BlackBerry,BlackBerry,799,Blackberry,ColindaKvam,@BlackBerry_ZA @Tiger4_U why does it say whatsapp is not available for the Z10?
23288,Fri  01 Mar 2013 22:56:48 +0000,2,9,0,positive,0,Twitter for BlackBerry,BlackBerry,33,Blackberry,bc_odysseus,@bell_support @bell_mobility I can't wait for the @blackberry Z10 update but after finding out that only Bell has visual voice mail I can
23289,Fri  01 Mar 2013 22:57:45 +0000,905,681,33,positive,0,Twitter for BlackBerry,BlackBerry,20748,Blackberry,PatWallace,@Bell_Mobility I'm on the BlackBerry   Elite team  it's ready. Trust me. Let's roll it out. Nowwwwww
23290,Fri  01 Mar 2013 23:00:40 +0000,34,54,0,neutral,0,Twitter for BlackBerry,BlackBerry,10,Blackberry,bigleagueluu,On fat blackberry game boi
23291,Fri  01 Mar 2013 23:01:40 +0000,9,16,0,positive,0,Twitter for BlackBerry,BlackBerry,44,Blackberry,Mbraghouthi,@MobileSyrup I would like to have the white blackberry Z10 for my wife!
23292,Fri  01 Mar 2013 23:02:30 +0000,482,465,18,positive,0,Twitter for BlackBerry,BlackBerry,19216,Blackberry,Flash0p,@cmjfrederick I have the new Z10 BlackBerry and love it. Instagram is missing but my life can go on without it.
23293,Fri  01 Mar 2013 23:02:32 +0000,81,254,1,positive,0,Twitter for BlackBerry,BlackBerry,3472,Blackberry,Darren_Kidd,@DaMarques_UFC The best PHONE in that group  is the new Blackberry Z10. As far as a gaming device  however  it's been the droid or crapple.
23294,Fri  01 Mar 2013 23:04:07 +0000,92,428,2,neutral,0,Twitter for BlackBerry,BlackBerry,1341,Blackberry,Tiger4_U,@ColindaKvam @BlackBerry_ZA it will be available within March #BlackBerry10
23295,Fri  01 Mar 2013 23:11:12 +0000,147,225,1,positive,0,Twitter for BlackBerry,BlackBerry,1863,Blackberry,damaster87,So far so good with this new blackberry ten!
23296,Fri  01 Mar 2013 23:16:30 +0000,166,152,3,positive,0,Twitter for BlackBerry,BlackBerry,3912,Blackberry,brandondely,Sonic the Hedgehog 4 Episode I updated with BlackBerry Z10 support | http://t.co/9nwpI6sn2r http://t.co/YgyPU24mnQ
23297,Fri  01 Mar 2013 23:20:06 +0000,475,381,11,positive,0,Twitter for BlackBerry,BlackBerry,6051,Blackberry,MartinJDub,Check out Samuel Jackson SoundBoard in BlackBerry World! You can find it at http://t.co/1d1uwvy5IA
23298,Fri  01 Mar 2013 23:20:59 +0000,284,483,3,neutral,0,Twitter for BlackBerry,BlackBerry,16687,Blackberry,FortNeyland95,Porting your existing PhoneGap application to Blac... - BlackBerry Support Community Forums http://t.co/COliw0tQaG #FB
23299,Fri  01 Mar 2013 23:23:00 +0000,65,30,0,positive,0,Twitter for BlackBerry,BlackBerry,421,Blackberry,jayaditt,@BlackBerry I bought your phone before launch in America and it is amazing. I had to pay double of what it costs to get the unlocked phone
23300,Fri  01 Mar 2013 23:24:20 +0000,126,529,0,positive,0,Twitter for BlackBerry,BlackBerry,112,Blackberry,ShelbyWhelan17,Hard getting used too this blackberry z10 layouts completely different to other blackberries
23301,Fri  01 Mar 2013 23:25:03 +0000,184,208,1,neutral,0,Twitter for BlackBerry,BlackBerry,203,Blackberry,LalioSock,@AskRBCCanada so when is the mobile RBC coming out on the BlackBerry Z10??
23302,Fri  01 Mar 2013 23:35:59 +0000,74,93,1,positive,0,Twitter for BlackBerry,BlackBerry,1506,Blackberry,JohnnyKore,Just getting my Z10 set up. Great job blackberry. Wicked phone
23304,Fri  01 Mar 2013 18:12:01 +0000,210,496,4,neutral,0,Twitter for BlackBerry??,BlackBerry,3161,Blackberry,RallsInNC,BlackBerry OS 10.1 Expected for Z10 in March  says Telus http://t.co/PQ8ju9uzvr
23305,Fri  01 Mar 2013 18:12:01 +0000,209,496,4,neutral,0,Twitter for BlackBerry??,BlackBerry,3161,Blackberry,RallsInNC,BlackBerry OS 10.1 Expected for Z10 in March  says Telus http://t.co/PQ8ju9uzvr
23307,Fri  01 Mar 2013 18:39:37 +0000,3180,3034,2,negative,0,Twitter for BlackBerry??,BlackBerry,58821,Blackberry,JedicatedSarah_,hate going on twitter on my blackberry  it's so crap.
23308,Fri  01 Mar 2013 18:39:38 +0000,298,176,6,positive,0,Twitter for BlackBerry??,BlackBerry,4788,Blackberry,amythinking,Am the first person in Vizag to get the BlackBerry Z10. Woo hoo!
23310,Fri  01 Mar 2013 18:39:53 +0000,78,86,0,negative,0,Twitter for BlackBerry??,BlackBerry,592,Blackberry,ballet9117,Damnn no upgrade yet..still with this blackberry
23311,Fri  01 Mar 2013 18:41:01 +0000,148,141,1,positive,0,Twitter for BlackBerry??,BlackBerry,4724,Blackberry,Kier_Brook,#BlackBerry featuring Worms 2010....yes 2010 on their app store. Seriously need to get with the times!! http://t.co/40foBbBPDk
23313,Fri  01 Mar 2013 18:41:18 +0000,47,80,0,negative,0,Twitter for BlackBerry??,BlackBerry,132,Blackberry,rachaelwhitleyy,Don't want a blackberry anymore  what did I even see in them fgs :((((((
23315,Fri  01 Mar 2013 18:42:00 +0000,408,324,2,neutral,0,Twitter for BlackBerry??,BlackBerry,32585,Blackberry,Adazzle_,Once my chemistry teacher was saying Pb ( lead ) then she paused  laughed  and said " bb ahahaha " ( bb meaning blackberry)
23316,Fri  01 Mar 2013 18:42:01 +0000,288,302,0,positive,0,Twitter for BlackBerry??,BlackBerry,937,Blackberry,carina_ward,I hate blackberry's
23317,Fri  01 Mar 2013 18:42:12 +0000,248,422,0,neutral,0,Twitter for BlackBerry??,BlackBerry,7287,Blackberry,samanthaa__lee,Me typing away on my blackberry must be annoying everyone  worst key pad #click #click
23318,Fri  01 Mar 2013 18:42:37 +0000,318,479,6,positive,0,Twitter for BlackBerry??,BlackBerry,2734,Blackberry,Daniele_ponzia,@BlackBerry I went to see the new #BlackBerryZ10 I decided to buy it immediately  just fantastic!
23319,Fri  01 Mar 2013 18:43:12 +0000,355,407,1,positive,0,Twitter for BlackBerry??,BlackBerry,19970,Blackberry,GringaLinds,I'm really done with this blackberry. There's a myspace app on it. I'm really really done.
23320,Fri  01 Mar 2013 18:43:13 +0000,57,118,0,positive,0,Twitter for BlackBerry??,BlackBerry,229,Blackberry,emfalconerx,Trying to type with fake nails on a blackberry..yeah #notgonnahappen
23321,Fri  01 Mar 2013 18:44:36 +0000,21,180,0,positive,0,Twitter for BlackBerry??,BlackBerry,134,Blackberry,eventfuljo,oh #eskompowerfailure where is our power blackberry battery power almost gone
