X,date,followers,friends,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
3113,Fri  01 Mar 2013 22:43:55 +0000,216,203,0,u,0,iOS,iOS,294,iOS,0BeratYldrm,Apocalypse Max - The most amazing zombie shooter on iOS!!
 http://t.co/yAdv1NTwh7 http://t.co/Y6z9nFZg1X
3116,Fri  01 Mar 2013 22:45:28 +0000,133,65,2,u,0,iOS,iOS,127,iOS,rosey_23,My WALLABY-P flying from Toronto to Detroit in Pocket Planes for iOS! http://t.co/ayGzhKsiyX http://t.co/KshjT6b6Nq
3117,Fri  01 Mar 2013 22:46:24 +0000,1503,957,6,u,0,iOS,iOS,35448,iOS,__GetMeDoe,the iOS 7 is HARD !! frfr
3118,Fri  01 Mar 2013 22:46:59 +0000,1503,957,6,p,0,iOS,iOS,35449,iOS,__GetMeDoe,the iOS 7 is so hard  I will leave my phone unjailbroken forever !
3119,Fri  01 Mar 2013 22:49:35 +0000,164,171,0,u,0,iOS,iOS,823,iOS,Tete_Malaga,Check out this cool paper craft you can create from Paper Crafts for Minecraft on iOS! @seejaykayapps http://t.co/2f9jXdOmOq
3121,Fri  01 Mar 2013 22:50:49 +0000,95,103,4,u,0,iOS,iOS,1835,iOS,ebrandell,Drafter for iOS is now available!  http://t.co/bOM1dxiXVV
3122,Fri  01 Mar 2013 22:52:42 +0000,549,252,40,u,0,iOS,iOS,14473,iOS,saurabhg,Any good book recommendations for getting head into Kiwi for iOS? I bought @dimsumthinking?s iBook and it?s great.
3123,Fri  01 Mar 2013 22:53:23 +0000,116,199,0,u,0,iOS,iOS,879,iOS,MoneebYousif,Apocalypse Max - The most amazing zombie shooter on iOS!!
 http://t.co/hkSl0RvdNX
3124,Fri  01 Mar 2013 22:53:28 +0000,274,266,1,u,0,iOS,iOS,8243,iOS,Chelseakweg8,Try and beat my Texas 1 score of 12950 @BassProGames #KingofBucks #iOS Game  http://t.co/InHPsi3fTF Learn more at http://t.co/eQlmCiYIFq
3125,Fri  01 Mar 2013 22:54:00 +0000,580,507,2,n,0,iOS,iOS,57651,iOS,Rishawn_Will,iOS users download the new email mailbox app.. It's 10 times better than Mail
3126,Fri  01 Mar 2013 22:55:02 +0000,40,53,1,u,0,iOS,iOS,1593,iOS,LyndaJ44,Hey! Check out this interesting video from Wimp iOS app: http://t.co/gQ9vkuqKHr
3127,Fri  01 Mar 2013 23:07:44 +0000,645,1459,0,u,0,iOS,iOS,694,iOS,47_tinna,Created with You Doodle for iOS #YouDoodle JUSTIN 19 now I don't want to see 20  http://t.co/8Kvl1fpmjm http://t.co/RdSlbzTMd6
3128,Fri  01 Mar 2013 23:14:47 +0000,230,397,1,u,0,iOS,iOS,2007,iOS,CristtyLeft,I'm using the IOS app 'Paranormal Detector'
3129,Fri  01 Mar 2013 23:16:18 +0000,77,218,0,u,0,iOS,iOS,1777,iOS,Dr_nova23,Made with PokeStickers on iOS. http://t.co/EcMLjGXSVA http://t.co/sxG5l4lVnH
3131,Fri  01 Mar 2013 23:24:15 +0000,17,34,0,u,0,iOS,iOS,202,iOS,minecraftqnk,Creado con You Doodle para iOS #YouDoodle http://t.co/07B51jftsS http://t.co/MYGOs0kDRl
3133,Fri  01 Mar 2013 23:27:42 +0000,942,975,17,u,0,iOS,iOS,2550,iOS,mrgnw,iOS messages improvement #1: have a number pad entry method.
3134,Fri  01 Mar 2013 23:30:18 +0000,942,975,17,n,0,iOS,iOS,2552,iOS,mrgnw,iOS messages improvement #2: don't pull up people's home numbers when I'm searching for a contact to text.
3137,Fri  01 Mar 2013 23:34:42 +0000,329,240,0,u,0,iOS,iOS,5057,iOS,julioterrorista,My WALLABY-P flying from Munich to Berlin in Pocket Planes for iOS! http://t.co/yNkr3V5f3B
3138,Fri  01 Mar 2013 23:34:52 +0000,120,166,0,n,0,iOS,iOS,2105,iOS,X_NeeNee_20,Getting impatient waiting for this iOS 6.1.2 update to download! ????????
3139,Fri  01 Mar 2013 23:35:30 +0000,12,128,1,u,0,iOS,iOS,74,iOS,osagecove,My MOHAWK-M flying from San Diego to Nome in Pocket Planes for iOS! http://t.co/Wk0FjR6fqg http://t.co/GWj8FC3ybh
3140,Fri  01 Mar 2013 22:35:07 +0000,44956,29132,751,u,0,iPhone &amp; iPad Fans,iOS,10773,iOS,iPhoneiPadFans,Dark sci-fi point-and-clicker Gemini Rue slinks onto iOS this spring http://t.co/PmoXRsZwzo
3141,Fri  01 Mar 2013 19:24:59 +0000,3027,2811,99,u,0,iPhoneAppDeal,iOS,106078,iOS,iPhoneAppDeal,Wood Calculator #calculator #construction #wood #EMC #ios #iPhone #app http://t.co/UJuoFM46pc
3142,Fri  01 Mar 2013 20:43:40 +0000,3029,2811,99,u,0,iPhoneAppDeal,iOS,106099,iOS,iPhoneAppDeal,Bugs on the Windshield #app #iPhone #iOS #games #arcade #fun http://t.co/Yv1MKwmTpn
3156,Fri  01 Mar 2013 20:48:25 +0000,107,102,3,u,0,Jasmine - YouTube Client on iOS,iOS,12282,iOS,HoJin,Free call on iOS? cool! http://t.co/zYrPCBalVp
3157,Fri  01 Mar 2013 18:57:30 +0000,0,0,0,u,0,Jigsaw Puzzles! on iOS,iOS,1,iOS,LoredanaFilipi,I completed this puzzle in 3:58! (iOS: http://t.co/cwkaDBcGT0 #jigsawpuzzles) http://t.co/yRlaFrI4M4
3158,Fri  01 Mar 2013 21:03:48 +0000,393,329,2,u,0,Jigsaw Puzzles! on iOS,iOS,31305,iOS,Little__Indo,I completed this puzzle in 2:08! (iOS: http://t.co/CzTZqo0e1W #jigsawpuzzles) http://t.co/Vjs3bqSJTF
3159,Fri  01 Mar 2013 21:09:04 +0000,393,329,2,u,0,Jigsaw Puzzles! on iOS,iOS,31306,iOS,Little__Indo,I completed this puzzle in 2:10! (iOS: http://t.co/CzTZqo0e1W #jigsawpuzzles) http://t.co/G5io53okjJ
3160,Fri  01 Mar 2013 22:29:50 +0000,5,0,0,u,0,Jigsaw Puzzles! on iOS,iOS,2,iOS,charlesmazzuco,I completed this puzzle in 2:18! (iOS: http://t.co/HTDRFIflvw #jigsawpuzzles) http://t.co/RMu0QkPoGA
3220,Fri  01 Mar 2013 22:20:15 +0000,16,36,0,u,0,Listen on iOS,iOS,56,iOS,bonna97,Listening to Manian &amp; Dancetech - Ride On Time via @listen_app for iOS http://t.co/xW1KAdikaj
3240,Fri  01 Mar 2013 20:00:03 +0000,34,67,0,u,0,Mad Skills BMX on iOS,iOS,457,iOS,cbakken001,I just beat #stockholm with a time of 0:13.89 playing @madskillsbmx for iOS. Get this awesome game now! http://t.co/lHZ2D0t9BM
3241,Fri  01 Mar 2013 22:48:42 +0000,538,848,4,u,0,Mad Skills Motocross on iOS,iOS,11991,iOS,keithelliott1,I just won Silver in this week's @madskillsmx #iOS Tourney round. I'm ranked 9518 in the world! http://t.co/FhyWrlxmuu
3247,Fri  01 Mar 2013 23:17:12 +0000,14,52,0,u,0,MakeUp on iOS,iOS,37,iOS,MaggieMarinE,Check out my new makeover with the Makeup iOS app. http://t.co/2bnKQ1kUXW
3265,Fri  01 Mar 2013 23:16:44 +0000,411,1393,5,u,0,Mashable! on iOS,iOS,986,iOS,karinalhomme,YouTube Updates iOS App  Adds Send-to-TV Feature http://t.co/xh6uo5mUpe
3267,Fri  01 Mar 2013 20:24:06 +0000,169,54,1,u,0,McTube for YouTube on iOS,iOS,2202,iOS,Jaber5060,Watch Child of the 90s | Internet Explorer on McTube - YouTube Client &amp; Downloader on iOS https://t.co/jxUMoyPvwy
3268,Fri  01 Mar 2013 22:27:46 +0000,271,1010,4,u,0,McTube for YouTube on iOS,iOS,3088,iOS,Nephilim_2012,Animer - Animate iOS Notifications  Alerts  &amp; Multitasking Switcher on iPhone    

 https://t.co/Puu1cUBJtf
3271,Fri  01 Mar 2013 18:44:02 +0000,27,80,0,u,0,Mega Bee on iOS,iOS,50,iOS,MummyToMacy,Level %d passed on Mega Bee available now on iOS. Its a real buzz! http://t.co/RtE9or54AI http://t.co/I9doRyr0yM
3275,Fri  01 Mar 2013 21:58:13 +0000,16,53,0,u,0,Metronome: Tempo on iOS,iOS,12,iOS,caleblopez11,Check out this iOS metronome app! http://t.co/A4rqvzHyhA http://t.co/qDLZ6lNT60
3417,Fri  01 Mar 2013 19:02:12 +0000,325,279,0,u,0,"Monsters, Inc. Run on iOS",iOS,9619,iOS,_almaayoo,I just got 4256 Points in Endless Mode in Monsters  Inc. Run on iOS! Can you beat my score?bncnxxnxbx http://t.co/rkLfZCmTob
3418,Fri  01 Mar 2013 21:01:35 +0000,1110,1477,15,u,0,"Monsters, Inc. Run on iOS",iOS,666,iOS,mjarchitect,I just got 170 Points in Endless Mode in Monsters  Inc. Run on iOS! Can you beat my score? http://t.co/YOpoCw5oMM http://t.co/YOpoCw5oMM
3419,Fri  01 Mar 2013 21:36:23 +0000,257,631,0,u,0,"Monsters, Inc. Run on iOS",iOS,226,iOS,naomikillen45,I just got 1386 Points in Endless Mode in Monsters  Inc. Run on iOS! Can you beat my score? http://t.co/O6XHyQfCbD
3420,Fri  01 Mar 2013 22:13:01 +0000,325,147,0,u,0,"Monsters, Inc. Run on iOS",iOS,5860,iOS,daanizimermann,I just got 12265 Points in Monstropolis Rooftops 1 in Monsters  Inc. Run on iOS! Can you beat my score? http://t.co/mCkeeX9zfO
3429,Fri  01 Mar 2013 21:11:01 +0000,81,95,1,u,0,Mr. Reader on iOS,iOS,1521,iOS,rvukovic,iOS Development Survival Guide for the .NET Guy (or Gal) http://t.co/hUIXo8GFGl
3480,Fri  01 Mar 2013 19:28:39 +0000,39,17,0,u,0,MyScript Calculator on iOS,iOS,348,iOS,yigitarica12,I am using MyScript Calculator for iOS. Try it out  it's amazing! http://t.co/zgZuTogzKn #HWR http://t.co/IsMkrptN9P
3521,Fri  01 Mar 2013 23:15:27 +0000,37,64,0,u,0,NDTV on iOS,iOS,392,iOS,VikramAtDell,YouTube for iOS updated with Smart TV  Xbox  PS3 pairing and Capture support http://t.co/mPjH7Yw9Th http://t.co/tVbsWIV6OT
3627,Fri  01 Mar 2013 19:06:42 +0000,1,2,0,u,0,Ninja Saga iOS,iOS,1,iOS,Qida715,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1090757060&gt;
3628,Fri  01 Mar 2013 19:37:08 +0000,31,58,0,u,0,Ninja Saga iOS,iOS,131,iOS,dr_aaa911,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1028076925&gt;
3629,Fri  01 Mar 2013 19:55:40 +0000,1,10,0,u,0,Ninja Saga iOS,iOS,2,iOS,Hecol20,Enter this code on your iOS Ninja Saga and receive Token together! &lt;620250687&gt;
3630,Fri  01 Mar 2013 20:17:13 +0000,314,295,6,u,0,Ninja Saga iOS,iOS,1588,iOS,PHItSparrow3_8,Enter this code on your iOS Ninja Saga and receive Token together! &lt;310474018&gt;
3631,Fri  01 Mar 2013 20:41:51 +0000,1,45,0,u,0,Ninja Saga iOS,iOS,4,iOS,PhiliFips,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1227458430&gt;
3632,Fri  01 Mar 2013 20:53:35 +0000,0,22,0,u,0,Ninja Saga iOS,iOS,1,iOS,shchin123,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1231408489&gt;
3633,Fri  01 Mar 2013 21:00:39 +0000,0,1,0,u,0,Ninja Saga iOS,iOS,1,iOS,NauafSH,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1231434175&gt;
3634,Fri  01 Mar 2013 21:08:34 +0000,1,3,0,u,0,Ninja Saga iOS,iOS,10,iOS,CXWING666,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1107368107&gt;
3635,Fri  01 Mar 2013 21:13:50 +0000,11,74,0,u,0,Ninja Saga iOS,iOS,249,iOS,Michael_Fayard,Enter this code on your iOS Ninja Saga and receive Token together! &lt;477458739&gt;
3636,Fri  01 Mar 2013 21:33:57 +0000,34,99,0,u,0,Ninja Saga iOS,iOS,506,iOS,GmzDaniilo,Enter this code on your iOS Ninja Saga and receive Token together! &lt;412599307&gt;
3637,Fri  01 Mar 2013 21:46:17 +0000,5,78,0,u,0,Ninja Saga iOS,iOS,22,iOS,luisfel24385003,Enter this code on your iOS Ninja Saga and receive Token together! &lt;520031139&gt;
3638,Fri  01 Mar 2013 21:52:44 +0000,1,7,0,u,0,Ninja Saga iOS,iOS,5,iOS,ibrahim_aqeel,Enter this code on your iOS Ninja Saga and receive Token together! &lt;783084835&gt;
3639,Fri  01 Mar 2013 22:02:51 +0000,72,74,0,u,0,Ninja Saga iOS,iOS,2,iOS,IBeen_AHipster,Enter this code on your iOS Ninja Saga and receive Token together! &lt;379957132&gt;
3640,Fri  01 Mar 2013 22:28:27 +0000,786,765,0,u,0,Ninja Saga iOS,iOS,27779,iOS,syatuwagapatma,Enter this code on your iOS Ninja Saga and receive Token together! &lt;577603543&gt;
3641,Fri  01 Mar 2013 22:41:49 +0000,15,81,0,u,0,Ninja Saga iOS,iOS,86,iOS,TashaN5_,Enter this code on your iOS Ninja Saga and receive Token together! &lt;523095264&gt;
3642,Fri  01 Mar 2013 22:47:26 +0000,0,30,0,u,0,Ninja Saga iOS,iOS,4,iOS,VaughnJohnson8,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1173325507&gt;
3643,Fri  01 Mar 2013 22:58:45 +0000,7,15,0,u,0,Ninja Saga iOS,iOS,4,iOS,ThomasB98,Enter this code on your iOS Ninja Saga and receive Token together! &lt;393472840&gt;
3644,Fri  01 Mar 2013 23:00:52 +0000,0,5,0,u,0,Ninja Saga iOS,iOS,1,iOS,Dada_King_619,Enter this code on your iOS Ninja Saga and receive Token together! &lt;1231870046&gt;
3645,Fri  01 Mar 2013 23:02:29 +0000,146,217,0,u,0,Ninja Saga iOS,iOS,916,iOS,AleeBeCo,Enter this code on your iOS Ninja Saga and receive Token together! &lt;442166812&gt;
3646,Fri  01 Mar 2013 23:32:21 +0000,4,11,0,u,0,Ninja Saga iOS,iOS,11,iOS,RaymondMauldin,Enter this code on your iOS Ninja Saga and receive Token together! &lt;377658255&gt;
3672,Fri  01 Mar 2013 20:49:35 +0000,1648,745,9,u,0,Osfoora for iOS,iOS,73033,iOS,MsJuiicyK,@Cheeks_730 why does yours say oosfora for iOS?
3895,Fri  01 Mar 2013 20:04:15 +0000,59,88,1,u,0,Phase 10 Free on iOS,iOS,172,iOS,amy_jane_marsh,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/YUcZE30i4f
3896,Fri  01 Mar 2013 23:34:51 +0000,188,210,0,u,0,Phase 10 Free on iOS,iOS,8084,iOS,__LoveyMonroe,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/qQ1poIJYbF
3897,Fri  01 Mar 2013 23:38:15 +0000,185,91,1,u,0,Phase 10 Free on iOS,iOS,1296,iOS,King_Ant_Gizzle,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/Kw1rnkGAl2
3898,Fri  01 Mar 2013 19:01:28 +0000,86,288,1,u,0,Phase 10 on iOS,iOS,758,iOS,TH2U,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/jmxAxbEIhJ
3899,Fri  01 Mar 2013 20:05:32 +0000,16,51,0,u,0,Phase 10 on iOS,iOS,28,iOS,riverratz06,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/nqC52HISYZ
3900,Fri  01 Mar 2013 22:05:56 +0000,989,503,16,u,0,Phase 10 on iOS,iOS,34195,iOS,BedrockBeauty,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/u0EW8vD8mA
3901,Fri  01 Mar 2013 22:51:50 +0000,1257,2001,16,u,0,Phase 10 on iOS,iOS,321,iOS,SemperFiHosting,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/wq0jIRNxIN
3902,Fri  01 Mar 2013 23:39:48 +0000,59,221,0,u,0,Phase 10 on iOS,iOS,1034,iOS,ValleyBoi89,I?m playing #Phase10  a rummy-type card game with an exciting twist for iOS.  - Download: http://t.co/Y8j1wmxFOS
3904,Fri  01 Mar 2013 22:14:24 +0000,10498,2118,114,u,0,Philstar for iOS,iOS,4370,iOS,CVP1960,BIR issues guidelines to stop tax cheats | Philstar for iOS http://t.co/og7Y5hwYXl http://t.co/Rg5zhFM1ge
3908,Fri  01 Mar 2013 19:09:21 +0000,246,115,7,u,0,Photos on iOS,iOS,8979,iOS,vishnu_db9,huh  I'm pretty sure it's usually charged to 100% in less than couple of hours.. #iOS http://t.co/VpveHWVpO0
3912,Fri  01 Mar 2013 20:36:17 +0000,236,1090,8,u,0,Photos on iOS,iOS,885,iOS,LPwouter,Real Racing 3 is just... insane! #RR3 #iOS #Inspiration #Tip http://t.co/EpOLVY7j7e
3913,Fri  01 Mar 2013 21:02:25 +0000,72,58,3,u,0,Photos on iOS,iOS,1597,iOS,tonezone87,I found an Easter egg in the iOS app Raptr. http://t.co/YYepoRDXgf
3914,Fri  01 Mar 2013 21:03:02 +0000,72,58,3,u,0,Photos on iOS,iOS,1598,iOS,tonezone87,I also found this Easter egg in iOS app Speed Test lol http://t.co/U499u2CJ5t
3916,Fri  01 Mar 2013 21:18:03 +0000,437,1273,1,u,0,Photos on iOS,iOS,1706,iOS,pickframmenti,#ncsettings ios 6 http://t.co/b4hxjkakmk
3917,Fri  01 Mar 2013 21:55:34 +0000,278,237,11,u,0,Photos on iOS,iOS,22974,iOS,JDA81,Lol @EA wrote the iOS description for Real Racing 3 as if it were some impartial / Apple review http://t.co/5SFzMq0Jan
4017,Fri  01 Mar 2013 19:14:33 +0000,324,334,5,u,0,PicsArt Photo Studio on iOS,iOS,3197,iOS,hlane_love,Hello  Manteo  NC. #photography #ios #obx http://t.co/sRq4cI3Qef
4018,Fri  01 Mar 2013 21:36:29 +0000,1083,1121,0,u,0,PicsArt Photo Studio on iOS,iOS,14936,iOS,TeamLibra_,Via PicsArt #picsart #photography #ios me and Drew baby http://t.co/wVWPgHfqY8
4019,Fri  01 Mar 2013 21:38:34 +0000,109,117,0,u,0,PicsArt Photo Studio on iOS,iOS,163,iOS,tekis_ftmnr,Via PicsArt #picsart #photography #ios http://t.co/4mAO583K6j
4020,Fri  01 Mar 2013 22:43:41 +0000,445,439,7,u,0,PicsArt Photo Studio on iOS,iOS,7338,iOS,anthonymichael4,Via PicsArt #picsart #photography #ios who remember this http://t.co/t8vVPqBrKU
4021,Fri  01 Mar 2013 23:24:08 +0000,664,637,3,u,0,PicsArt Photo Studio on iOS,iOS,34404,iOS,idec24,Via PicsArt #picsart #photography #ios http://t.co/TEuiF6OaZC
4022,Fri  01 Mar 2013 23:24:33 +0000,664,637,3,u,0,PicsArt Photo Studio on iOS,iOS,34404,iOS,idec24,Via PicsArt #picsart #photography #ios http://t.co/hmMRMuyKPN
4315,Fri  01 Mar 2013 22:31:34 +0000,320,996,2,u,0,Quran Explorer on iOS,iOS,2585,iOS,chollu,??ok iyi $7.9 civar?? i Liked ?Quran Explorer? iOS app by http://t.co/kLBpS5AvyM 
??????????????? (2491 Total US Store Ratings) http://t.co/hUnVjE6Gla
4322,Fri  01 Mar 2013 23:18:59 +0000,68,174,1,u,0,Radionomy on iOS,iOS,2260,iOS,donchava19,Listening to the radio "richradio" on Radionomy for iOS.Tory Amos excelente Richradio  http://t.co/aSTDo76Im8 http://t.co/hvFBii7D67
4323,Fri  01 Mar 2013 22:41:08 +0000,18,63,0,u,0,Rail Rush on iOS,iOS,373,iOS,sergei_sbg,I just travelled 93 meters into the frantic mines of @RailRush on iOS! Can you top it? J http://t.co/8gHcrO6ptC
4324,Fri  01 Mar 2013 22:57:06 +0000,98,95,0,u,0,Rail Rush on iOS,iOS,1904,iOS,bboychris7,I just travelled 139 meters into the frantic mines of @RailRush on iOS! Can you top it?  http://t.co/uJT5HlFovw
4325,Fri  01 Mar 2013 23:16:52 +0000,471,278,3,u,0,Rail Rush on iOS,iOS,22839,iOS,1D_Sarah_06,I just travelled 245 meters into the frantic mines of @RailRush on iOS! Can you top it? N http://t.co/PYIy2ijpFB
4341,Fri  01 Mar 2013 19:01:42 +0000,168,110,9,u,0,Reeder on iOS,iOS,1724,iOS,TechBarber,Evernote 5.2 For iOS Crashes On Startup  But There?s A Fix [PSA] http://t.co/eNSquNewrg
4344,Fri  01 Mar 2013 20:27:06 +0000,280,339,4,u,0,Reeder on iOS,iOS,4552,iOS,timjreynolds,What's the EUs fascination with IE  go after Apple for only installing safari on every iOS device already http://t.co/O1cmQsbnCl
4345,Fri  01 Mar 2013 21:19:36 +0000,46,136,0,u,0,Reeder on iOS,iOS,1951,iOS,petterikoski,YouTube adds AirPlay competitor to iOS app http://t.co/4ajHYdlsBa
4453,Fri  01 Mar 2013 18:39:32 +0000,56,183,0,u,0,Scrobbler for iOS,iOS,978,iOS,SaintCosser,I'm listening to Guns and Dynamite by The Novatones on Last.fm's Scrobbler for iOS.   http://t.co/JEAdCSp1MS http://t.co/tw5FD4LW3d
4454,Fri  01 Mar 2013 19:10:42 +0000,2,10,0,u,0,Scrobbler for iOS,iOS,25,iOS,bigbig_72,I'm listening to Love Like a Man by Ten Years After on Last.fm's Scrobbler for iOS. http://t.co/lRbhY3CaHg http://t.co/RA7ejAyFoW
4455,Fri  01 Mar 2013 20:54:11 +0000,4354,4334,20,u,0,Scrobbler for iOS,iOS,1521,iOS,concarlos,I'm listening to Frio by Ultratruita on Last.fm's Scrobbler for iOS. http://t.co/NBo64cJEF3 http://t.co/3GbZsvNUNt
4456,Fri  01 Mar 2013 20:56:58 +0000,723,102,2,u,0,Scrobbler for iOS,iOS,43809,iOS,allonsyvic,I'm listening to Heart Attack by Demi Lovato on Last.fm's Scrobbler for iOS. http://t.co/Xh4YzeEfa7 http://t.co/KI76Uf7PYI
4457,Fri  01 Mar 2013 21:49:12 +0000,67,87,0,u,0,Scrobbler for iOS,iOS,6334,iOS,Secrefar,I'm listening to Lonely by The Peach Kings on Last.fm's Scrobbler for iOS #thepeachkings http://t.co/JuTk8FTALN http://t.co/jYbwHVZLCi
4458,Fri  01 Mar 2013 22:15:41 +0000,21,89,0,u,0,Scrobbler for iOS,iOS,523,iOS,EvgenyKarkan,I'm listening to Evans Blue on Last.fm's Scrobbler for iOS. http://t.co/uXYH9iq6D1 http://t.co/jJiJr6qqgy
4459,Fri  01 Mar 2013 23:18:48 +0000,604,585,41,u,0,Scrobbler for iOS,iOS,55707,iOS,kuma_metal,I'm listening to The Earth Killer by Waterweed on Last.fm's Scrobbler for iOS. http://t.co/5ly241ebD0 http://t.co/VjtgiWHNFe
4460,Fri  01 Mar 2013 23:29:30 +0000,604,585,41,u,0,Scrobbler for iOS,iOS,55709,iOS,kuma_metal,I'm listening to Sin City by Upon A Burning Body on Last.fm's Scrobbler for iOS. http://t.co/OXEqdpRJRS http://t.co/VlL4onepjp
4498,Fri  01 Mar 2013 21:56:31 +0000,46,172,0,u,0,Sky Burger on iOS,iOS,158,iOS,jernee_love,Check out my pieces of flair in Sky Burger for iOS! http://t.co/dvIjOVd8Od http://t.co/oMXLNmo6Lc
4499,Fri  01 Mar 2013 22:21:19 +0000,14,107,0,u,0,Sky Burger on iOS,iOS,6,iOS,springdog1987,Check out my stats in Sky Burger for iOS!c. L http://t.co/9oaAFUTBqQ
4500,Fri  01 Mar 2013 22:31:15 +0000,13,53,0,u,0,Sky Burger on iOS,iOS,24,iOS,bader77469646,I just stacked a $4.05 Cruncher in Sky Burgerbbb#
&amp; for iOS! http://t.co/60oReMGlSV
4501,Fri  01 Mar 2013 23:01:15 +0000,177,150,0,u,0,Sky Burger on iOS,iOS,5641,iOS,juanQamtz,I just stacked a $3.33 Veg n Out in Sky Burger for iOS!# http://t.co/X1HnAxWqxo
4502,Fri  01 Mar 2013 23:04:10 +0000,0,2,0,u,0,Sky Burger on iOS,iOS,5,iOS,tyubami,Check out my pieces of flair in Sky Burger for iOS! http://t.co/b1iE8kLQZf http://t.co/ehckt2c6qA
4503,Fri  01 Mar 2013 23:10:42 +0000,6146,1327,206,u,0,Sky Burger on iOS,iOS,4037,iOS,TheVogue,Check out my pieces of flair in Sky Burger for iOS! http://t.co/uFgyD5m3xq http://t.co/NtYPx7JxEb
4504,Fri  01 Mar 2013 23:22:54 +0000,54,25,0,u,0,Sky Burger on iOS,iOS,149,iOS,jules4721,I just stacked a $4.05 Cruncher in Sky Burger for iOS!hckf jf http://t.co/jvN7rTrTeT
4505,Fri  01 Mar 2013 23:23:29 +0000,0,0,0,u,0,Sky Burger on iOS,iOS,2,iOS,shahad201213,Check out my pieces of flair in Sky Burger for iOS!?????????????????? http://t.co/qGkQTN2fHl
4507,Fri  01 Mar 2013 20:24:07 +0000,1245,2000,15,u,0,SkyGrid on iOS,iOS,21283,iOS,MoviesNews,YouTube adds AirPlay competitor to iOS app
http://t.co/UovxW9xKf2
4624,Fri  01 Mar 2013 22:16:57 +0000,43,46,3,u,0,Solar : Weather on iOS,iOS,1105,iOS,asmblyk,Gifu weather has never been cooler. Solar for iOS. http://t.co/MU4AF2k3N3 http://t.co/g3GuOBw4QO
4625,Fri  01 Mar 2013 22:59:06 +0000,301,443,2,u,0,Solar : Weather on iOS,iOS,6236,iOS,valencia_lo,Weather has never been cooler. Solar for iOS. http://t.co/3xGtBbw9Wy
4628,Fri  01 Mar 2013 19:01:35 +0000,1,11,0,u,0,Spider Quiz Game on iOS,iOS,16,iOS,swiftyliam,Spider Quiz (Free App)
iOS:
http://t.co/FuMQ2Wz9qG http://t.co/IjukJRf2Vb
4629,Fri  01 Mar 2013 20:24:43 +0000,24,125,0,u,0,SpinArt+ on iOS,iOS,98,iOS,Zahrastarlight,I just made this with #SpinArt+ for iOS! http://t.co/p019cFkDS5
4630,Fri  01 Mar 2013 21:31:00 +0000,20,114,0,u,0,SpinArt+ on iOS,iOS,121,iOS,jakebarryhill,I just made this with #SpinArt+ for iOS! http://t.co/cDyXSvK3dw
4631,Fri  01 Mar 2013 21:56:51 +0000,0,0,0,u,0,SpinArt+ on iOS,iOS,3,iOS,35cix35,I just made this with #SpinArt+ for iOS! http://t.co/5iIkGl27rH
4632,Fri  01 Mar 2013 23:26:38 +0000,8,186,0,u,0,SpinArt+ on iOS,iOS,9,iOS,recobele,I just made this with #SpinArt+ for iOS! http://t.co/jkmg9S3rl9
4687,Fri  01 Mar 2013 21:14:58 +0000,166,124,0,u,0,Stardom: The A-List on iOS,iOS,71,iOS,Frazay,I won best supporting actress for my role in The Life Sapling! (Playing #Stardom on iOS) http://t.co/tIa0nb4uqP
4688,Fri  01 Mar 2013 21:36:49 +0000,776,1777,3,u,0,Stardom: The A-List on iOS,iOS,539,iOS,darrendemon,I won best supporting actor for my role in The Hidden Murder! (Playing #Stardom on iOS) http://t.co/ngDNDfO3Sl
4721,Fri  01 Mar 2013 22:39:22 +0000,18,106,0,u,0,Tangled FX on iOS,iOS,239,iOS,roby171066,#tangledfx I've created this using Tangled FX for iOS http://t.co/g4XQ2tNTaB
4722,Fri  01 Mar 2013 23:27:54 +0000,198,346,4,u,0,Tangled FX on iOS,iOS,7481,iOS,piccio071,#tangledfx I've created this using Tangled FX for iOS@tanzolina http://t.co/68UlvIivCu
4723,Fri  01 Mar 2013 20:58:17 +0000,600,314,0,u,0,Tap To Tweet on iOS,iOS,10270,iOS,Nicieee__,I am tweeting this via Tap To Tweet for iOS
5498,Fri  01 Mar 2013 20:51:13 +0000,13,113,0,u,0,Tiny Tower on iOS,iOS,250,iOS,TheMiningGamer,Funny BitBook post in Tiny Tower for iOS!  http://t.co/EPc2TbzwVe http://t.co/tD2npww8XL
