id,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
10631,RoraLovelyy_XO,Fri  01 Mar 2013 23:27:36 +0000,Twitter for iPhone,0,@AbelRodrguez it's the blackberry Q10. I want this one! http://t.co/BafFH8A6dR,39,2059,0,104,iOS,Blackberry
10632,iqbal172,Fri  01 Mar 2013 23:27:55 +0000,Twitter for iPhone,0,@_Anhum_ You BlackBerry?,219,14849,1,588,iOS,Blackberry
10636,megancrook2,Fri  01 Mar 2013 23:28:59 +0000,Twitter for iPhone,0,Should get emoji's on a blackberry would make life a whole lot easier,683,5173,0,775,iOS,Blackberry
10637,wooahimginger,Fri  01 Mar 2013 23:29:06 +0000,Twitter for iPhone,0,I think I'm  going to miss my blackberry  ;(,139,365,0,331,iOS,Blackberry
10640,jordanxholmes,Fri  01 Mar 2013 23:30:12 +0000,Twitter for iPhone,0,anyone have an old blackberry?,194,4819,0,54,iOS,Blackberry
10641,schweetCar0line,Fri  01 Mar 2013 23:30:24 +0000,Twitter for iPhone,0,Spent a solid 10 minutes in Yapple explaining to my mom how a blackberry is an aggregate of drupelets. She thought it was cool #probablypity,118,3228,1,114,iOS,Blackberry
10643,sophiemhowells,Fri  01 Mar 2013 23:30:29 +0000,Twitter for iPhone,0,I hate blackberry' shittest phone!,172,1262,0,177,iOS,Blackberry
10644,Nj_Trouble,Fri  01 Mar 2013 23:30:36 +0000,Twitter for iPhone,0,My blackberry drop its finish now,212,14857,0,163,iOS,Blackberry
10653,smaye,Fri  01 Mar 2013 23:31:20 +0000,Twitter for iPhone,0,So cute when I see someone using a Blackberry.,73,684,1,231,iOS,Blackberry
10654,samanthaayerkie,Fri  01 Mar 2013 23:31:38 +0000,Twitter for iPhone,0,@Grayson_23 blackberry probs,238,5329,0,366,iOS,Blackberry
10656,cornbuyer08,Fri  01 Mar 2013 23:32:05 +0000,Twitter for iPhone,0,"@BlackBerry 
Hey BlackBerry just give up already 
#worstphoneever",19,30,0,46,iOS,Blackberry
10657,caitlindonohoe,Fri  01 Mar 2013 23:32:06 +0000,Twitter for iPhone,0,Sykeddd wouldn't be the word for my new blackberry Z10 at Easter :D #ohman #spoilt #excited #bestparents #yaay,815,9881,0,726,iOS,Blackberry
10660,_mercerrr,Fri  01 Mar 2013 23:33:10 +0000,Twitter for iPhone,0,Hafta have a blackberry for a month #cryingnow,126,12059,3,104,iOS,Blackberry
10662,Ayana_xox,Fri  01 Mar 2013 23:33:25 +0000,Twitter for iPhone,0,@GuerrieroGaby I'm debating lol I really miss blackberry's :(,176,2677,0,509,iOS,Blackberry
10664,sultanalqahtani,Fri  01 Mar 2013 23:33:45 +0000,Twitter for iPhone,0,"@sl7of @blackberry_news 
Is it live now   or they will launch it??",2737,21801,25,1290,iOS,Blackberry
10665,GP_NoahPuck,Fri  01 Mar 2013 23:33:56 +0000,Twitter for iPhone,0,Can't wait for new phone called BlackBerry on Monday. If you want my bbm pin? I will send to you all on Monday. :),124,5380,0,136,iOS,Blackberry
10669,MariYoAddiction,Fri  01 Mar 2013 23:35:21 +0000,Twitter for iPhone,0,@RoxyRacks it really is gurll i Used to have yo shit Bustin out them speakers on My blackBerry,637,8757,1,632,iOS,Blackberry
10670,OmgitsSamBrown,Fri  01 Mar 2013 23:35:24 +0000,Twitter for iPhone,0,@FrankieSimmons1 haven't got a blackberry xxxxx,172,2560,0,84,iOS,Blackberry
10671,GP_NoahPuck,Fri  01 Mar 2013 23:35:48 +0000,Twitter for iPhone,0,Who have a BlackBerry? RT,124,5382,0,136,iOS,Blackberry
10672,alextrulson_,Fri  01 Mar 2013 23:35:52 +0000,Twitter for iPhone,0,Waiting for tomorrow when everyone's shouting at me for breaking my blackberry #rubbishphone #notmyfault,509,9369,1,405,iOS,Blackberry
10673,deepcleanse_,Fri  01 Mar 2013 23:36:18 +0000,Twitter for iPhone,0,Being like the only one out of my friends that doesn't have a Blackberry  feel so left out half the time,2205,9259,0,2204,iOS,Blackberry
10674,siannx3,Fri  01 Mar 2013 23:36:27 +0000,Twitter for iPhone,0,Might go and buy a blackberry tablet so I can get bbm back unless someone knows how to use bbm on a phone without a sim,307,43915,4,1075,iOS,Blackberry
10675,love_jennajo,Fri  01 Mar 2013 23:36:29 +0000,Twitter for iPhone,0,@KaityRobins hahahahahah trust me its not my choice! By the way... Tried to text on my moms blackberry.. I don't know how you do it.,529,6467,1,539,iOS,Blackberry
10676,TeeeeMeS,Fri  01 Mar 2013 23:36:46 +0000,Twitter for iPhone,0,Less than a month until blackberry 10 hits the US. And the world cared not,19,167,0,26,iOS,Blackberry
10677,Life_oftheparty,Fri  01 Mar 2013 23:36:47 +0000,Twitter for iPhone,0,?€?@suckafreemati: The new blackberry lets you video chat while you bbm... That's dope?€? only Hot if niggas don't know your on bbm,189,15921,0,69,iOS,Blackberry
10678,SweetnSycoDee,Fri  01 Mar 2013 23:36:53 +0000,Twitter for iPhone,0,Smt I gatta go charge my blackberry,90,3233,0,88,iOS,Blackberry
10679,amandaswilliams,Fri  01 Mar 2013 23:37:55 +0000,Twitter for iPhone,0,if any of you love me  all i want from today is a piece of blackberry cream pie from @CuppiesandJoe... and im currently stuck in edmond. ????????????,386,5861,3,424,iOS,Blackberry
10682,Amiejayyy,Fri  01 Mar 2013 23:38:21 +0000,Twitter for iPhone,0,@JodieMaggie she's on blackberry. Jods she's so fucking drunk.,152,1154,1,91,iOS,Blackberry
10685,_mercerrr,Fri  01 Mar 2013 23:39:56 +0000,Twitter for iPhone,0,Does blackberry have instagram?,126,12060,3,104,iOS,Blackberry
10688,AliciaMcCarthyX,Fri  01 Mar 2013 23:40:17 +0000,Twitter for iPhone,0,Blackberry battery's are shit,1154,6043,0,1979,iOS,Blackberry
12740,JuicyDiMilo,Fri  01 Mar 2013 22:46:02 +0000,UberSocial for iPhone,0,I miss my blackberry I can't type on this shit,598,16612,12,426,iOS,Blackberry
12742,ZamFunk,Fri  01 Mar 2013 21:16:20 +0000,UberSocial Pro for iPhone,0,Where there blackberry batteries at!?!? ???,161,3668,1,232,iOS,Blackberry
12743,torihainsworth,Fri  01 Mar 2013 23:26:22 +0000,UberSocial Pro for iPhone,0,Cant stand typing on a blackberry and not being able to use emoji's.,338,13454,1,303,iOS,Blackberry
12785,AstardaySaffron,Fri  01 Mar 2013 22:03:23 +0000,Vine for iOS,0,Fucking blackberry #ihateyou http://t.co/KIdi0So9AA,235,9300,2,234,iOS,Blackberry
14840,YohanesSudjono,Fri  01 Mar 2013 23:39:43 +0000,Yahoo! on iOS,0,Blackberry  formerly Research in Motion  CEO Thorsten Heins officially... http://t.co/cpo7qvRF2c,255,45,1,1644,iOS,Blackberry
14859,andrewjstevens,Fri  01 Mar 2013 22:02:40 +0000,Zite Personalized Magazine,0,#BlackBerry Issues First Software Update To #BlackBerry10 http://t.co/kGTJgdYA8v,227,2216,15,71,iOS,Blackberry
14863,dschorrnyc,Fri  01 Mar 2013 22:19:46 +0000,Zite Personalized Magazine,0,Yahoo to kill swath of products including BlackBerry app  message boards  and more in April to sharpen focus http://t.co/Okql9dhe0k,1469,49269,62,800,iOS,Blackberry
14865,jannieville,Fri  01 Mar 2013 23:28:43 +0000,Zite Personalized Magazine,0,Yahoo to kill swath of products including BlackBerry app  message boards  and more in April to sharpen foc?€? http://t.co/ndb4hztHp8 via @zite,437,16083,9,460,iOS,Blackberry
14977,stuartmoss,Fri  01 Mar 2013 21:13:14 +0000,Beerticker on iOS,0,Just ticked Saltaire Blackberry Cascade on my Beerticker app. Download FREE and join in. http://t.co/OrWFYh5GVC,413,9438,8,275,iOS,Blackberry
14984,Geisterbild,Fri  01 Mar 2013 22:45:13 +0000,BGR on iOS,0,Nokia CEO issues warning to BlackBerry: ?€?I?€?m very interested in BlackBerry customers?€? http://t.co/e4kFKDcJmF,265,2319,5,650,iOS,Blackberry
15164,TadShafer,Fri  01 Mar 2013 20:50:48 +0000,Camera on iOS,0,An shmactor prepares. One week until Lord Blackberry's Apocalypse #puppetfactory @illyrianplayers http://t.co/8tWnqJe3XG,94,286,0,402,iOS,Blackberry
16360,Danijel_Stanic,Fri  01 Mar 2013 20:49:59 +0000,Feeddler RSS Reader Pro on iOS,0,BlackBerry 10 software updated to 10.0.10.85: Top 5 Improvements http://t.co/ZUvGjj8BAP,408,3996,18,696,iOS,Blackberry
16781,AkshatSharma_,Fri  01 Mar 2013 21:16:43 +0000,Google Currents on iOS,0,BlackBerry Issues First Software Update To BlackBerry 10 http://t.co/caiDFlKlhT,207,795,0,555,iOS,Blackberry
17865,_nospacesplease,Fri  01 Mar 2013 18:43:53 +0000,iOS,0,Blackberry is back article is a little preemptive.. Is it even out in the US yet?,86,8131,1,73,iOS,Blackberry
17876,_yayallie,Fri  01 Mar 2013 19:12:10 +0000,iOS,0,laughing bc blackberry just emailed me..................,232,8270,0,149,iOS,Blackberry
17879,JaySanchz,Fri  01 Mar 2013 19:26:24 +0000,iOS,0,Why am I still receiving Blackberry updates? I haven't had a Blackberry since 2011! I forgot they even existed.,515,4860,3,215,iOS,Blackberry
17880,chickie4man,Fri  01 Mar 2013 19:27:17 +0000,iOS,0,Just got a email from black blackberry lolol,131,4015,0,124,iOS,Blackberry
17881,emillyy__0,Fri  01 Mar 2013 19:28:51 +0000,iOS,0,Lolololololol why did I just get an email from blackberry....? I got rid of that damn phone a year ago...,544,24160,2,870,iOS,Blackberry
17884,notdiorhomie,Fri  01 Mar 2013 19:32:39 +0000,iOS,0,That blackberry z10 kind of nice.,433,21635,1,421,iOS,Blackberry
17887,jasbella_,Fri  01 Mar 2013 19:36:19 +0000,iOS,0,Why am I getting emails from blackberry?,293,18106,0,264,iOS,Blackberry
17889,munozjose,Fri  01 Mar 2013 19:54:03 +0000,iOS,0,I shaded #blackberry10 on twitter all day yesterday and today I received an email from Blackberry. Big Brother is watching.,216,7197,3,97,iOS,Blackberry
17898,Entityofvance,Fri  01 Mar 2013 20:14:50 +0000,iOS,0,The blackberry zen looks pretty cool. I think it should have a keyboard still doe,229,12891,0,238,iOS,Blackberry
17901,BaileyCarroll16,Fri  01 Mar 2013 20:21:11 +0000,iOS,0,Just got an email for a blackberry.... They still make those? #shittiestphoneofmylife,610,14146,0,321,iOS,Blackberry
17906,kayaknox,Fri  01 Mar 2013 20:34:55 +0000,iOS,0,never get a blackberry,1067,47299,6,628,iOS,Blackberry
17908,lilpennella,Fri  01 Mar 2013 20:37:32 +0000,iOS,0,New blackberry comin out this bitch might become team blackberry again,202,8596,0,251,iOS,Blackberry
17909,COOLESTDUDE81,Fri  01 Mar 2013 20:41:31 +0000,iOS,0,A lot of people these days have blackberry or apple phones and I just wanna know  are these phones or a fruit salad?! Thank you.,27,1001,0,208,iOS,Blackberry
17915,Kaatyyy_,Fri  01 Mar 2013 20:53:23 +0000,iOS,0,Just for an email from blackberry.. LOL. I haven't owned one of those I'm years!!! ????,346,19322,1,247,iOS,Blackberry
17916,DJSPRINTS,Fri  01 Mar 2013 20:57:25 +0000,iOS,0,When this kid leaves his blackberry z10 on the bus and leaves to get off .. Damn right I took it !! JK gave it back to him #goodguy,402,26100,6,224,iOS,Blackberry
17922,TelliahDonjelle,Fri  01 Mar 2013 21:01:26 +0000,iOS,0,They got a new blackberry guys ! #Needit ????,1665,55114,5,1413,iOS,Blackberry
17943,WillKennard,Fri  01 Mar 2013 21:42:40 +0000,iOS,0,I can't wait for my new Blackberry 10! http://t.co/uCqOXYJpI8,964,5175,43,668,iOS,Blackberry
17944,Tatuch_Me,Fri  01 Mar 2013 21:46:52 +0000,iOS,0,Hmm I see BlackBerry is tryna make that come back,315,6795,0,166,iOS,Blackberry
17946,jfiveresearch,Fri  01 Mar 2013 21:47:18 +0000,iOS,0,Canadian Government Issues BlackBerry Security Warning http://t.co/7EOrlMjHVA,98,1287,3,273,iOS,Blackberry
17962,JasmineSotoo,Fri  01 Mar 2013 22:09:20 +0000,iOS,0,I want the blackberry 1O !!!! ????,238,13481,0,144,iOS,Blackberry
17969,JoelPressuriZe,Fri  01 Mar 2013 22:21:01 +0000,iOS,0,I want a blackberry  simply because I've never had it. Yes  just because of that lol.,121,2438,2,94,iOS,Blackberry
17987,GregMacLennan,Fri  01 Mar 2013 22:50:14 +0000,iOS,0,I'm actually still mad at the fact that my blackberry got stolen at my OWN party.,99,2516,1,98,iOS,Blackberry
17999,mrvllshr,Fri  01 Mar 2013 23:26:53 +0000,iOS,0,craving for this. BlackBerry Z10 Review | Engadget Hands On http://t.co/kszd5noq0i,245,16632,1,29,iOS,Blackberry
18386,iDManzz,Fri  01 Mar 2013 19:13:16 +0000,NDTV on iOS,0,BlackBerry releases first OTA software update for BlackBerry 10. http://t.co/oUORPqWxG3 http://t.co/Zy6tdPh7bO,16,164,0,54,iOS,Blackberry
18387,VikramAtDell,Fri  01 Mar 2013 23:15:04 +0000,NDTV on iOS,0,BlackBerry releases first OTA software update for BlackBerry 10 http://t.co/QYDQ6oJkxe http://t.co/5HIOWg2Swj,37,391,0,64,iOS,Blackberry
18538,SNoriegaaa,Fri  01 Mar 2013 20:05:03 +0000,Osfoora for iOS,0,Damn blackberry outdid itself with this Z10,182,18494,20,57,iOS,Blackberry
18773,skasyap,Fri  01 Mar 2013 18:23:00 +0000,Photos on iOS,0,Testing Blackberry Z10.... Blackberry completely lost the game on how to design a new OS for Touch UI http://t.co/ytSzYlp5JF,48,96,0,88,iOS,Blackberry
18776,popularjap,Fri  01 Mar 2013 19:31:13 +0000,Photos on iOS,0,@artathepoptarta I hate my parents because they won't get me a blackberry http://t.co/eqWAnnqeZi,524,13682,4,115,iOS,Blackberry
18777,yack_yack_yack,Fri  01 Mar 2013 20:19:22 +0000,Photos on iOS,0,G-free blackberry &amp; blueberry cobbler in the oven!  Yum!! http://t.co/ODoSQpswuc,100,89,1,402,iOS,Blackberry
18778,LuluAlMulhim,Fri  01 Mar 2013 20:21:27 +0000,Photos on iOS,0,Blackberry q10   Amazing ???? http://t.co/8r1fjKzZe3,217,3523,2,172,iOS,Blackberry
18782,SmoshyShora,Fri  01 Mar 2013 21:12:07 +0000,Photos on iOS,0,OMG BlackBerry Days ! *2011 Good Old Days :( http://t.co/Uo0NjWdtSo,1052,25845,3,808,iOS,Blackberry
18785,ColeSpehar,Fri  01 Mar 2013 21:59:47 +0000,Photos on iOS,0,RIP blackberry http://t.co/wNv5h1Gslh,60,465,0,116,iOS,Blackberry
19209,drbuk,Fri  01 Mar 2013 19:51:27 +0000,Reeder on iOS,0,Nokia CEO issues warning to BlackBerry: ?€?I?€?m very interested in BlackBerry customers?€?....yawn http://t.co/YZxz5VJnUH,3029,62261,124,64,iOS,Blackberry
19292,jamesonvacation,Fri  01 Mar 2013 22:00:16 +0000,Safari on iOS,0,Blackberry 10!!! http://t.co/1WHX9MlL6Z,51,60,2,330,iOS,Blackberry
19377,Ed_A_Gonzalez,Fri  01 Mar 2013 22:41:35 +0000,SkyGrid on iOS,0,"BlackBerry 10 Software Updated Before U.S. Users See First Draft
http://t.co/EelHydJpzH",12,510,0,25,iOS,Blackberry
19378,Ed_A_Gonzalez,Fri  01 Mar 2013 23:08:18 +0000,SkyGrid on iOS,0,"BlackBerry 10 software update with better battery life for Z10 rolling out
http://t.co/gZwygy93nT",12,512,0,25,iOS,Blackberry
20362,micah_ek,Fri  01 Mar 2013 20:43:36 +0000,The Verge??? on iOS,0,BlackBerry pushes out first BB10 software update with performance  camera improvements http://t.co/uugj9JsUcM,118,3707,1,201,iOS,Blackberry
20949,panc88,Fri  01 Mar 2013 18:56:49 +0000,Tweetbot for iOS,0,@TesTeq I was more referring to the number of developers  blackberry is not attractive hence is DOOMED,88,2057,3,82,iOS,Blackberry
20965,SenorSuave_,Fri  01 Mar 2013 19:27:07 +0000,Tweetbot for iOS,0,The new blackberry look sick AF,1464,46784,8,881,iOS,Blackberry
20969,will_VS_chris,Fri  01 Mar 2013 19:30:41 +0000,Tweetbot for iOS,0,Wait did that shit say tweeted from blackberry?€?. Wtf,569,31902,0,853,iOS,Blackberry
20984,uCanCallMeTuks,Fri  01 Mar 2013 19:55:34 +0000,Tweetbot for iOS,0,"hahahahaha!! ?€? @wati_: So its BAPS? RT @Chanel_kt: MTN officially has the ""Blackberry Absolute Plan Service"" instead of BIS?€?",378,17600,1,329,iOS,Blackberry
20994,sterli,Fri  01 Mar 2013 20:05:37 +0000,Tweetbot for iOS,0,I?€?ve Blackberry but I never remind my pin !!!,269,7375,3,123,iOS,Blackberry
20996,sterli,Fri  01 Mar 2013 20:07:21 +0000,Tweetbot for iOS,0,I?€?ve BlackBerry but I?€?ll never remind my PIN !,269,7375,3,123,iOS,Blackberry
21025,pettybooshwah,Fri  01 Mar 2013 20:52:28 +0000,Tweetbot for iOS,0,@_shireenahmed_ It?€?s really not about winning or losing  Blackberry?€?s incapable of shaking off past failures with Zed10. Insufficient. Dead.,1207,160083,61,220,iOS,Blackberry
21036,ace7774,Fri  01 Mar 2013 21:03:15 +0000,Tweetbot for iOS,0,@Vodacom4u @BlackBerry_ZA #4UFRIDAY #Z10 #Q10 Slimshock,64,1251,0,370,iOS,Blackberry
21040,stwoball,Fri  01 Mar 2013 21:09:31 +0000,Tweetbot for iOS,0,@acoyne In Deadline  the Blackberry was on the bumper of a cab.,65,1479,5,68,iOS,Blackberry
21041,Kage_99,Fri  01 Mar 2013 21:10:14 +0000,Tweetbot for iOS,0,@NHL_BlackBerry ketchup chips! :-),469,11342,6,776,iOS,Blackberry
21042,shan98654218,Fri  01 Mar 2013 21:12:33 +0000,Tweetbot for iOS,0,@Vodacom4u @BlackBerry_ZA #4UFRIDAY #Z10 #Q10 Berrylicious,61,1250,1,421,iOS,Blackberry
21048,honeypot1009,Fri  01 Mar 2013 21:17:38 +0000,Tweetbot for iOS,0,@Vodacom4u @BlackBerry_ZA #4UFRIDAY #Z10 #Q10 Blaze,61,1176,0,378,iOS,Blackberry
21062,SSBhogal,Fri  01 Mar 2013 21:40:30 +0000,Tweetbot for iOS,0,Has anyone bought the new #Blackberry? Thoughts? #BB10,377,4203,13,709,iOS,Blackberry
21075,SammyWalrusIV,Fri  01 Mar 2013 22:04:17 +0000,Tweetbot for iOS,0,None of this money talk matters though if the ?€?story?€? doesn?€?t change. ?€?Apple is the new Blackberry?€? is trumping ?€?look at Apple?€?s cash?€?.,4552,12511,243,29,iOS,Blackberry
21077,JussieHay,Fri  01 Mar 2013 22:14:48 +0000,Tweetbot for iOS,0,"I really want a blackberry z10




To throw at a wall..",1204,25540,12,947,iOS,Blackberry
21104,frankgerhardt,Fri  01 Mar 2013 23:00:15 +0000,Tweetbot for iOS,0,@DuncanEvemy hey  we want somebody from Blackberry to talk at @MobileForumStuttgart. can you help? http://t.co/ISyVIkSS5M,276,485,16,232,iOS,Blackberry
21107,imogenbirley,Fri  01 Mar 2013 23:02:26 +0000,Tweetbot for iOS,0,@upulie will be attempting to make myself go blackberry picking today. Then jam &amp; @diva_ex_machina blackberry pie #motivation,1596,26169,61,1419,iOS,Blackberry
21126,pederson,Fri  01 Mar 2013 23:22:59 +0000,Tweetbot for iOS,0,Latest BlackBerry Z10 update made the fluidity and stability of the overall operating system much better. Update if you got ?€?em!,264,7037,6,115,iOS,Blackberry
21130,AsianBarbie345,Fri  01 Mar 2013 23:27:00 +0000,Tweetbot for iOS,0,???????????? made this off ya blackberry! Aww  RT @Selfmade345: @AsianBarbie345 @shireneaintshit @theonlykingofgt @_kareemjr http://t.co/H2nJQlT9DN,1169,53030,12,601,iOS,Blackberry
21134,_MzMichelle,Fri  01 Mar 2013 23:36:53 +0000,Tweetbot for iOS,0,@cori_smith23 it?€?s cause you have a blackberry,114,19856,2,74,iOS,Blackberry
21290,pattyeludwig,Fri  01 Mar 2013 19:10:44 +0000,TweetCaster for iOS,0,@drkapprentice wow  how many of you are going? I'd hate to be Blackberry when you start asking questions,44,3611,2,80,iOS,Blackberry
21291,GreasyyChoirboy,Fri  01 Mar 2013 19:18:51 +0000,TweetCaster for iOS,0,RIP shitty Blackberry ????,112,1556,0,109,iOS,Blackberry
24037,LeeRender,Fri  01 Mar 2013 17:39:23 +0000,Twitter for iPad,0,@gatesheadgeek Managed to rescues old blackberry by the os is a bid dogy,193,36907,1,139,iOS,Blackberry
24039,siobhanleee,Fri  01 Mar 2013 18:43:21 +0000,Twitter for iPad,0,Omg turned my blackberry on for the first time in ages,896,22378,0,840,iOS,Blackberry
24044,tomtomroussel,Fri  01 Mar 2013 18:57:40 +0000,Twitter for iPad,0,I can't believe I'm saying this but I kinda miss my blackberry,240,794,0,429,iOS,Blackberry
24045,JFShaw9,Fri  01 Mar 2013 19:02:23 +0000,Twitter for iPad,0,Great got no phone  shitty blackberry! ????,118,341,0,104,iOS,Blackberry
24046,Butterboy_CLE,Fri  01 Mar 2013 19:02:32 +0000,Twitter for iPad,0,She just said u should finish her blackberry,209,1447,0,157,iOS,Blackberry
24048,james__hawkins,Fri  01 Mar 2013 19:07:33 +0000,Twitter for iPad,0,@Milffy3 blackberry wanker aren't I?;),1718,3627,1,1408,iOS,Blackberry
24050,stay_Au79,Fri  01 Mar 2013 19:10:58 +0000,Twitter for iPad,0,They got a new blackberry! It's sexy ????,640,26783,1,574,iOS,Blackberry
24051,beccamckernan,Fri  01 Mar 2013 19:11:40 +0000,Twitter for iPad,0,Hey  hey blackberry? KNIFE'. http://t.co/BXqOIwSuMO,44,22,0,84,iOS,Blackberry
24052,YaraOtaibii,Fri  01 Mar 2013 19:12:06 +0000,Twitter for iPad,0,I just had to update my blackberry :) !!,98,9879,0,75,iOS,Blackberry
24054,issyyxo,Fri  01 Mar 2013 19:14:02 +0000,Twitter for iPad,0,So pissed off  why is someone low enough to keep my blackberry curve #desperate,717,5724,0,623,iOS,Blackberry
24058,Mackkkers,Fri  01 Mar 2013 19:20:31 +0000,Twitter for iPad,0,My shit-berry blackberry stresses me out,112,185,0,162,iOS,Blackberry
24061,ItsMyBieberLove,Fri  01 Mar 2013 19:24:56 +0000,Twitter for iPad,0,My phone isn't working  omg hate blackberry's,1514,1752,0,1629,iOS,Blackberry
24062,babycuzima_THUG,Fri  01 Mar 2013 19:25:28 +0000,Twitter for iPad,0,ohkaaaaaay Blackberry . @_Dseay @_Ford11 ???????? http://t.co/p39h8uDOhW,903,63819,1,428,iOS,Blackberry
24065,Jess_Fenn_x,Fri  01 Mar 2013 19:26:54 +0000,Twitter for iPad,0,@amybradley_xox haha you still have the other blackberry people ????,176,368,0,404,iOS,Blackberry
24066,ailishwtf,Fri  01 Mar 2013 19:26:59 +0000,Twitter for iPad,0,I hate my blackberry more than anything in the world,144,318,0,119,iOS,Blackberry
24067,scotlandy8,Fri  01 Mar 2013 19:27:49 +0000,Twitter for iPad,0,@Barrymc5 @johngtrainor my blackberry is on orange ..... http://t.co/nh5qg41Cqc,89,625,0,287,iOS,Blackberry
24069,survivor17,Fri  01 Mar 2013 19:32:47 +0000,Twitter for iPad,0,Sigh. I've had it with all these freaky blackberry phones. Gosh.,889,17606,3,415,iOS,Blackberry
24070,AbbynAndre,Fri  01 Mar 2013 19:35:13 +0000,Twitter for iPad,0,@UK_BlackBerry can someone tell me how to delete an event from my calendar on Z10??,16,12,0,39,iOS,Blackberry
24071,ames_bell,Fri  01 Mar 2013 19:35:28 +0000,Twitter for iPad,0,Might get a blackberry #newphone,447,1894,0,768,iOS,Blackberry
24074,kiratomparker,Fri  01 Mar 2013 19:37:23 +0000,Twitter for iPad,0,getting a blackberry next week #finally,956,18780,0,875,iOS,Blackberry
24075,tiggerloos,Fri  01 Mar 2013 19:49:32 +0000,Twitter for iPad,0,Which might be a better job (yey again) and the best news of all is....... I've just bought a Blackberry Z10 * dances around the room*,369,8175,9,89,iOS,Blackberry
24076,JustSomeFUNfans,Fri  01 Mar 2013 19:51:28 +0000,Twitter for iPad,0,My blackberry is working yay,252,4578,4,144,iOS,Blackberry
24077,Khalid2060,Fri  01 Mar 2013 19:51:32 +0000,Twitter for iPad,0,@BlackBerry by next Month it will be in my hands..!!,344,3550,1,671,iOS,Blackberry
24078,Callum_Mckinney,Fri  01 Mar 2013 19:52:11 +0000,Twitter for iPad,0,Anyone want to buy my blackberry? Dm me if you or anyone you know wants to #futuredelboy,304,690,0,556,iOS,Blackberry
24081,jessika_elite,Fri  01 Mar 2013 19:54:23 +0000,Twitter for iPad,0,hate my blackberry now????,340,441,0,616,iOS,Blackberry
24082,JustSomeFUNfans,Fri  01 Mar 2013 19:57:46 +0000,Twitter for iPad,0,BBM  Facebook and twitter now work on my blackberry which is good,252,4581,4,144,iOS,Blackberry
24083,OriginalDeclan,Fri  01 Mar 2013 20:04:03 +0000,Twitter for iPad,0,you do not understand how badly I want any other phone that doesn't have the word blackberry written on it,148,393,0,137,iOS,Blackberry
24084,JustSomeFUNfans,Fri  01 Mar 2013 20:09:30 +0000,Twitter for iPad,0,I can tell downloading twitter onto my blackberry was a mistake,252,4590,4,144,iOS,Blackberry
24091,BrookeBabyWren,Fri  01 Mar 2013 20:24:03 +0000,Twitter for iPad,0,Need my BLACKBERRY back @asap,47,162,0,55,iOS,Blackberry
24094,DanniGray1,Fri  01 Mar 2013 20:27:54 +0000,Twitter for iPad,0,Don't want a blackberry anymore,426,3187,0,323,iOS,Blackberry
24095,SebastianPaz_,Fri  01 Mar 2013 20:30:30 +0000,Twitter for iPad,0,Aww the few hours I had on my blackberry are gone :'(,319,938,0,313,iOS,Blackberry
24096,livandjakesmama,Fri  01 Mar 2013 20:31:48 +0000,Twitter for iPad,0,@tide @downy Blackberry! #WhatDidIfindInTheWash,415,6320,2,1995,iOS,Blackberry
24098,racheeeldonaghy,Fri  01 Mar 2013 20:34:29 +0000,Twitter for iPad,0,Finally getting a new blackberry tomorrow!!!:D,679,18795,0,1171,iOS,Blackberry
24100,Tihauan,Fri  01 Mar 2013 20:36:17 +0000,Twitter for iPad,0,early BlackBerry looks simple  cute and smart http://t.co/1K4lGBmY07,82,443,7,61,iOS,Blackberry
24106,CarsonCagle,Fri  01 Mar 2013 20:41:48 +0000,Twitter for iPad,0,@BlackBerry no one cares.,139,1033,0,116,iOS,Blackberry
24109,B_leex3,Fri  01 Mar 2013 20:48:38 +0000,Twitter for iPad,0,@ShateriaM YES my blackberry was the best phone I ever had. Never died on me never gave me problems or anything and I dropped it a lot.,232,16617,0,187,iOS,Blackberry
24110,SophieStyles_1D,Fri  01 Mar 2013 20:49:59 +0000,Twitter for iPad,0,HOW DO YOU FIX A WATER DAMAGED BLACKBERRY???,875,10736,1,701,iOS,Blackberry
24112,ana_reem_1988,Fri  01 Mar 2013 20:51:51 +0000,Twitter for iPad,0,@BlackBerry How the expected price of the BlackBerry Q10 ,36,260,0,47,iOS,Blackberry
24113,ana_reem_1988,Fri  01 Mar 2013 20:52:02 +0000,Twitter for iPad,0,@BlackBerry Will come down at the beginning of April in the Middle East,36,260,0,47,iOS,Blackberry
24114,StevenCorpstein,Fri  01 Mar 2013 20:57:49 +0000,Twitter for iPad,0,@BlackBerry So could this replace Instgram?,2,8,0,5,iOS,Blackberry
24115,AlanJT26,Fri  01 Mar 2013 20:57:56 +0000,Twitter for iPad,0,@BlackBerry when is whatsapp coming for Bb10?,60,454,0,227,iOS,Blackberry
24116,CarlMorecroft,Fri  01 Mar 2013 20:59:19 +0000,Twitter for iPad,0,@uk_blackberry Vodafone have got their update out  but not Orange yet. Any idea when Orange are going to haull butt?,4,25,0,14,iOS,Blackberry
24119,HMC_Muenchen,Fri  01 Mar 2013 21:02:04 +0000,Twitter for iPad,0,@BlackBerry No answer! Okay you loose one more regular customer. Sorry!,1118,1081,21,2002,iOS,Blackberry
