,Essential,IdeaPad,ThinkPad,negative_total,positive_total,text,time
1338,9,37,86,4,176,さて・・・Thinkpad X201で、例のブツは動いた。後は無線とスリープか。,Tue Mar 05 14:54:49 +0000 2013
1339,9,37,86,4,176,"Lenovo Yoga 11S

MORE AT -----&gt; Global Technology Solutions and Innovations

The 11-inch Yoga -- Lenovo's... http://t.co/mxDBCtzvBa",Tue Mar 05 14:54:59 +0000 2013
1340,9,37,86,4,176,ホワイトのLenovo K900がリーク #tech http://t.co/OeRJcQR1G3,Tue Mar 05 14:55:05 +0000 2013
1341,9,37,86,4,176,"@1h30m 「stuck key」=「ちょwキー押し過ぎ」

ThinkPadのロゴが出る→消える→F8連打→ﾋﾟｰｯって鳴る→少し感覚(1秒くらい?)開ける

で、いけない？",Tue Mar 05 14:55:10 +0000 2013
1342,9,37,86,4,176,@Kyoto_digi_man ではうちのThinkPadに仕込むとしますか(^^),Tue Mar 05 14:55:53 +0000 2013
1343,9,37,86,4,176,"Lenovo Thinkpad X1 Carbon, 1.8GHz, 128GB SSD  (N3N22GE): http://t.co/6pdPldUmkH #ebaymobile",Tue Mar 05 14:56:27 +0000 2013
1344,9,37,86,4,176,"【今すぐエントリーでP10倍！3/5 am1：59迄！】Lenovo/レノボ 【台数限定大特価】15.6型ノートPC Lenovo G580 2189DCJ＋カスペルスキー 2013... 41,580 円 【エムスタ】 http://t.co/Shd0jsCRIJ C4247",Tue Mar 05 14:57:02 +0000 2013
1345,9,37,86,4,176,[Computer] Baterie laptop IBM Thinkpad A22m http://t.co/3aKF9FLjcV,Tue Mar 05 14:57:03 +0000 2013
1346,9,38,86,4,176,Yoga: CeBIT 2013 - Bewegungskünstler: Lenovos neues IdeaPad Yoga S11 - connect.de http://t.co/UwECVB1gNU,Tue Mar 05 14:57:23 +0000 2013
1347,9,38,87,4,176,IBM THINKPAD T41 CENTRINO-1.6G 40GB ( 23737JU ): Introduce your on-the-go staff to liberating ThinkPad T41 not... http://t.co/jbrflEqIB3,Tue Mar 05 14:57:56 +0000 2013
1348,9,39,87,4,177,I have a Brand New Laptop for sale $300 Lenova IdeaPad u310 (Ultrabook) With Windows 8! HMU!!!!  NO BS!,Tue Mar 05 14:58:04 +0000 2013
1349,9,39,87,4,177,IBM/Lenovo Various 24P0653 X330 Heatsink with Clip $3.00 ~ http://t.co/fiUScj39Xs,Tue Mar 05 14:58:05 +0000 2013
1350,9,39,87,4,177,Скачать lenovo g560 e драйвера http://t.co/KQB640lvOf,Tue Mar 05 14:58:26 +0000 2013
1351,9,39,87,4,177,Nazi Lenovo,Tue Mar 05 14:58:27 +0000 2013
1352,9,39,87,4,177,@HazardPee Lenovo y580 อะลองหาดู,Tue Mar 05 14:58:54 +0000 2013
1353,9,39,87,4,177,"@sirius_shk 多分（笑）懐かしすぎて泣けてくる…
Thinkpadのトラックポイントでないことは確か！",Tue Mar 05 14:58:57 +0000 2013
1354,9,39,87,4,178,Going to try to use the trackpoint more on my Thinkpad. See if it's as good as everyone says.,Tue Mar 05 14:59:03 +0000 2013
1355,9,39,87,4,178,Thinkcentre M90P Tower (5864) - Desktop - Small form Factor - Core I5 - 650 - 3.: Lenovo ThinkCentre 5864A1U D... http://t.co/iimCjEDNjY,Tue Mar 05 14:59:17 +0000 2013
1356,9,39,87,4,178,Thinkcentre M90P Tower (5864) - Desktop - Small form Factor - Core I5 - 650 - 3.: Lenovo ThinkCentre 5864A1U D... http://t.co/iTfkkx7Gjg,Tue Mar 05 14:59:19 +0000 2013
1357,9,39,87,4,178,Lenovo の 433497J Lenovo G570 を Amazon でチェック！ http://t.co/rIB12oBOwB @さんから,Tue Mar 05 14:59:24 +0000 2013
1358,9,39,87,4,178,I'm at Lenovo Onarım Merkezi http://t.co/qPUeYpXtWQ,Tue Mar 05 14:59:46 +0000 2013
1359,9,39,88,4,178,"Lenovo Laptop Lenovo ThinkPad T530 (Intel Core i5-3320M, 15.6inchHD+, 4GB, 500GB @7200rpm, nVidia NVS 5400M Optimus@1GB, USB 3.0, FPR, Win8…",Tue Mar 05 14:59:54 +0000 2013
1360,9,39,88,4,178,"Celular Lenovo,a780 Android 2.3touch4.0 Capacitive Gps Wi-Fi Tenelo YA! $ 1.890,00 http://t.co/1KHqoJGlql #Argentina #BlackBerry #adML",Tue Mar 05 15:00:03 +0000 2013
1361,9,39,88,4,178,ว่าจะไม่เอา Lenovo Y580 ล่ะ จะลองมองสเปค ให้ต่ำลงไปนิดนึง /จะดีเรอะ,Tue Mar 05 15:00:20 +0000 2013
1362,9,39,88,4,178,MediaTek se usa en la tableta IdeaTab S6000 premium multimedia de Lenovo http://t.co/SHIXdgkhg5,Tue Mar 05 15:00:22 +0000 2013
1363,9,39,88,4,178,"@sebapontigo Lenovo es chino, compro la division de hardware de hogar de IBM el 2005.",Tue Mar 05 15:00:40 +0000 2013
1364,9,39,88,4,178,第10位 Lenovo G580(Corei5-3210M/8G/500GB/15.6/AP無/Win8(64bit)) グロッシーブラウン 2689-MFJ http://t.co/SHcIMzzQoi,Tue Mar 05 15:00:59 +0000 2013
1365,9,39,88,4,178,第9位 Lenovo G580(Celeron B830/4G/320GB/15.6/AP無/Win8(64bit)) グロッシーブラウン 2689-MGJ http://t.co/VpVf4r2j47,Tue Mar 05 15:00:59 +0000 2013
1366,9,39,88,4,178,第5位 Lenovo Uシリーズ IdeaPad U310 13インチ グラファイトグレー 4375-4BJ http://t.co/2TyjsDQqKu,Tue Mar 05 15:01:01 +0000 2013
1367,9,39,88,4,179,Lenovo bringt ThinkPad Helix: Hybrid aus Notebook und Tablet für 1499 Euro http://t.co/zNJGBKoAJR,Tue Mar 05 15:01:22 +0000 2013
1368,9,39,88,4,179,Hi-Capacity Equivalent of LENOVO - IBM THINKPAD T400S 2801 AC Adapter: 18 TO 20-Volt Laptops AC Adapter.90 Wat... http://t.co/4Bve4sHZdc,Tue Mar 05 15:01:27 +0000 2013
1369,9,39,88,4,179,RT @amzn_note: 第5位 Lenovo Uシリーズ IdeaPad U310 13インチ グラファイトグレー 4375-4BJ http://t.co/2TyjsDQqKu,Tue Mar 05 15:01:29 +0000 2013
1370,9,39,88,4,179,RT @VodafoneTR: Lenovo kalitesiyle üretilen Vodafone Smart Tab II de günde 1 TL’den başlayan fiyatlarla Vodafone’luları bekliyor. http:/ ...,Tue Mar 05 15:01:41 +0000 2013
1371,9,39,88,4,179,Lenovo A1000 Review - http://t.co/fKI4JFCtcD,Tue Mar 05 15:02:03 +0000 2013
1372,9,39,88,4,179,Lenovo A1000 Review - http://t.co/Qry9q93FCG,Tue Mar 05 15:02:03 +0000 2013
1373,9,39,88,4,179,Lenovo A1000 Review - http://t.co/w3mb5KhIE2,Tue Mar 05 15:02:03 +0000 2013
1374,9,39,88,4,180,Lenovo Ultrabook U310 59-345356 (Màu xám) - Giá : 14.4 tr - 0933 710 017 http://t.co/xDUEs7XlB5,Tue Mar 05 15:03:01 +0000 2013
1375,9,39,88,4,180,"http://t.co/b3E9A15xQ1 - Lenovo U410-I5 3317U 59-346167 (GRAPHITE, GREY ) http://t.co/hqinv9Yfxq",Tue Mar 05 15:03:06 +0000 2013
1376,9,39,88,4,180,"そーなんですよ。いきなり案件が増えたのに。しかも現地作業目白押しなのに、まだ私の業務端末は lenovoから届いてないwww。hpの方が良かったよ(ヨイショじゃなくてww) ""@sechiro: @banana_bbcurve 微妙な感覚ですなw""",Tue Mar 05 15:03:30 +0000 2013
1377,9,39,88,4,180,thinkpad復活！（ディスプレイ以外）,Tue Mar 05 15:04:00 +0000 2013
1378,9,39,88,4,180,Join the Lenovo Street Hunt! Complete the missions and stand to win attractive prizes.  http://t.co/lkJkaGdYUm #StreetHuntSG,Tue Mar 05 15:04:47 +0000 2013
1379,9,39,88,4,180,Join the Lenovo Street Hunt! Complete the missions and stand to win attractive prizes.  http://t.co/MH3a08Yxo4 #StreetHuntSG,Tue Mar 05 15:05:08 +0000 2013
1380,9,40,88,4,180,埼玉県のお客様より、【IdeaPad Yoga 13 21912DJ [クレメンタインオレンジ]】のご注文を頂きました。ありがとうございます！03/06　00:05:15,Tue Mar 05 15:06:01 +0000 2013
1381,9,40,88,4,180,Скачать lenovo g460 драйвера http://t.co/Q2NnZG3lU5,Tue Mar 05 15:06:27 +0000 2013
1382,9,40,88,4,180,Скачать lenovo ideapad y550 драйвера http://t.co/xRoLT496iA,Tue Mar 05 15:06:29 +0000 2013
1383,9,40,88,4,180,#Москва фото android-смартфона lenovo http://t.co/zcHcVwrO3Q,Tue Mar 05 15:07:24 +0000 2013
1384,9,40,88,4,181,【家電(*゜∀゜)パソコン】 AV・情報家電　ThinkPad　VAIO　Vostro　dynabook　eMachines　iMac　CAD　キーボード　スキャナ　トラックボール　ハードディスク　プリンタ　メモリ　モニタ　生活家電　文房具　CPU / 家庭用品業界　光学機器,Tue Mar 05 15:07:56 +0000 2013
1385,9,40,88,4,181,Baterie laptop IBM Thinkpad A22p http://t.co/FkwSKIPLIR,Tue Mar 05 15:08:08 +0000 2013
1386,9,40,88,4,182,@armourdilo MacBook! Hahaha! You're sticking to Lenovo?,Tue Mar 05 15:08:16 +0000 2013
1387,9,40,88,4,182,@drewpleus @lenovo Check it out: http://t.co/gmQwvRXsUh,Tue Mar 05 15:08:32 +0000 2013
1388,9,40,88,4,182,Успей купить http://t.co/u2fgz6F3Gl,Tue Mar 05 15:09:01 +0000 2013
1389,9,41,88,4,182,CeBIT 2013 - Bewegungskünstler: Lenovos neues IdeaPad Yoga S11 - connect.de: connect.deCeBIT 2013 - Bewegungsk... http://t.co/l9FxBSiNVK,Tue Mar 05 15:09:32 +0000 2013
1390,9,41,88,4,182,Lenovo de la mano de Intel traerá un potente smartphone con Android 4.1 Jelly Bean esta primavera. http://t.co/5VBYUMND3v,Tue Mar 05 15:09:44 +0000 2013
1391,9,41,88,4,182,lenovoもASUSも性能良くて価格も安くデザインも○なんだけどどうしても恐怖感が拭い去れない‥,Tue Mar 05 15:09:46 +0000 2013
1392,9,41,88,4,182,"Lenovo IdeaTab A2107A-H 電池残量=37%,状態=充電していません 2013/03/06 0:10:18 #tweetbatt",Tue Mar 05 15:10:21 +0000 2013
1393,9,41,88,4,182,http://t.co/gQ83mtnKHj,Tue Mar 05 15:10:23 +0000 2013
1394,9,41,88,4,182,Kann man auch mal in der #Bib liegenlassen #Lenovo #IdeaPad #S206 Bei dem Preis wie geschenkt!!! http://t.co/oxMANWMLvZ via @,Tue Mar 05 15:10:27 +0000 2013
1395,9,41,88,4,182,Techno Earth® NEW! AC Power Adapter for IBM ThinkPad 600 600E 600X: Products trademarked Techno Earth are mark... http://t.co/6O6s6zXSRH,Tue Mar 05 15:10:49 +0000 2013
1396,9,41,88,4,182,RT @puhreeyah: My job search is finally over! Received an incredible offer from @lenovo &amp; can't WAIT to start my career! @TheRTP I'm ...,Tue Mar 05 15:11:23 +0000 2013
1397,9,41,88,4,182,レノボ/Lenovo Lenovo G570　43347FJ　(ダークブラウン) [2011年秋冬モデル]のレビューと評価： 高性能低価格PC [商品レビュー] http://t.co/2YszzYqH5b,Tue Mar 05 15:11:23 +0000 2013
1398,9,41,88,4,182,Lenovo IdeaCentre K410 Desktop Core i5-3450 8GB Ram 2TB HD Tower Black 1168XF7 http://t.co/UrtCtD75wU,Tue Mar 05 15:11:35 +0000 2013
1399,9,41,88,4,182,And now my Lenovo lays this one on me?! http://t.co/Z44Wy4Luwb,Tue Mar 05 15:11:44 +0000 2013
1400,9,41,88,4,183,"We look forward to seeing you @ our food truck rodeos! The next is Thurs, btw (11:30-1:30, 12 Davis Drive -- @TheRTP HQ) @puhreeyah @lenovo",Tue Mar 05 15:12:07 +0000 2013
1401,9,41,88,4,184,@TaKeMusik Winのノートでおすすめなのはレッツノートだけど、ちょっと予算を越えてしまうかも。逆に安いのでも良ければLenovoかなぁ。MacならMac Book Proが買えるしWinのOSを買ってくればWinも使えるよー。,Tue Mar 05 15:12:19 +0000 2013
1402,9,41,88,4,184,【定期post】 ガジェット大好きです。 ThinkPad、iPhoneは手放せません。 次期iPad購入を目論みつつ、余裕資金貯めてます。 ガジェットは改造してこそ真価を発揮すると思うのでそういう話には飛びつきます。 よろしくね。,Tue Mar 05 15:12:23 +0000 2013
1403,9,41,88,4,185,"Lenovo Ideapad S9e 22,6 cm (8,9 Zoll) WSVGA Netbook (Intel Atom N270 1,6GHz, 1GB RAM, 160GB HDD, Intel GMA 950... http://t.co/8DKB85pCbl",Tue Mar 05 15:12:29 +0000 2013
1404,9,41,88,4,185,@puhreeyah congratulations on the new job at Lenovo!!,Tue Mar 05 15:14:08 +0000 2013
1405,9,41,88,4,185,Csalódás a Lenovo 7 collos táblagépe: Ugyan a Lenovo az asztali számítógépek között már átvette a piaci vezeté... http://t.co/EUFZiiMRsT,Tue Mar 05 15:14:24 +0000 2013
1406,9,41,88,4,185,"@LynnAVIE It's not about the outside, it's about the inside! ;) HAHA! ASUS has some nice ones. Lenovo... Not too sure. Exposed to that brand",Tue Mar 05 15:15:04 +0000 2013
1407,9,41,88,4,185,"Only at Microsoft would we get Lenovo, HP, Dell and Asus in to showcase their laptops as we all get brand new devices. YAY. #Windows8",Tue Mar 05 15:15:12 +0000 2013
1408,9,41,88,4,185,Lüfter am #Thinkpad wechsel ich sogar mit Migräne. danach wird es vllt ja sogar besser...,Tue Mar 05 15:15:15 +0000 2013
1409,9,41,88,4,185,2億円あったらLenovoのT430s欲しい。,Tue Mar 05 15:15:54 +0000 2013
1410,9,41,88,4,185,壮大な夢だね　RT @morinezumiiii: 2億円あったらLenovoのT430s欲しい。,Tue Mar 05 15:16:16 +0000 2013
1411,9,42,88,4,186,RT @IStandA1one: I have a Brand New Laptop for sale $300 Lenova IdeaPad u310 (Ultrabook) With Windows 8! HMU!!!!  NO BS!,Tue Mar 05 15:16:28 +0000 2013
1412,9,42,88,4,186,#beerfear lenovo tablet android http://t.co/I2CrrXTlDE,Tue Mar 05 15:16:29 +0000 2013
1413,9,42,88,4,186,Lenovo G585 15.6-Inch Laptop (Matte Black) http://t.co/NUiX9Q8ReR via @thefancy,Tue Mar 05 15:16:33 +0000 2013
1414,9,42,88,4,186,masih setia kencan ma dex lenovo... :),Tue Mar 05 15:16:38 +0000 2013
1415,9,42,88,4,186,LAST DAY - Enter this #Batman sweepstakes to win the #DarkKnight Rises Blu-ray and a @Lenovo IdeaTab Lynx laptop - http://t.co/qtbZ2Kts12,Tue Mar 05 15:16:40 +0000 2013
1416,9,42,88,4,186,RT @NotiHacker: Nuevas tabletas de Lenovo tienen internet instantáneo http://t.co/eHY54SiPGf,Tue Mar 05 15:17:24 +0000 2013
1417,9,42,88,4,186,（耐え切れずに今はThinkPadのキーボードで入力してる）,Tue Mar 05 15:17:34 +0000 2013
1418,9,42,88,4,186,三上さんの昔使ってたThinkPadあげてー！！ｗｗ ( #KThomes live at http://t.co/6ykJFM0gH0),Tue Mar 05 15:17:55 +0000 2013
1419,9,42,88,4,186,When 'lenovo' nemesis catches up with u damn!! Cc@Ameanah,Tue Mar 05 15:18:39 +0000 2013
1420,9,42,88,4,186,Maka bermulalah perjalanan aku mendownload segala jenis driver di website Lenovo.,Tue Mar 05 15:18:43 +0000 2013
1421,9,42,88,4,186,@McSnoozerson lenovo's bizzness series. Erstwhile IBM,Tue Mar 05 15:19:12 +0000 2013
1422,9,43,88,4,186,CeBIT 2013 - Bewegungskünstler: Lenovos neues IdeaPad Yoga S11 - connect.de http://t.co/X0hrfDV4WR,Tue Mar 05 15:19:42 +0000 2013
1423,9,43,88,4,186,"Listen to me, this is what I want. Are you listening? I want a @Lenovo Thinkpad Carbon Yoga with a stylus. Were you listening!?!",Tue Mar 05 15:19:43 +0000 2013
1424,9,43,88,4,186,"@OfficialAinolOs Haha ! Tadee laa , DP U dgn Si LENOVO comell :* Haha ! Comel ape ? Hehe ~",Tue Mar 05 15:20:02 +0000 2013
1425,9,43,88,4,186,fix lenovo di depan mata :D,Tue Mar 05 15:20:05 +0000 2013
1426,9,43,88,4,186,Скачать lenovo ideapad s12 драйвера http://t.co/QzAGHxuL9S,Tue Mar 05 15:20:09 +0000 2013
1427,9,43,88,4,186,“@pharees_: When 'lenovo' nemesis catches up with u damn!! Cc@Ameanah” i swear. The think pad nemesis,Tue Mar 05 15:20:16 +0000 2013
1428,9,43,88,4,186,"@thefluffysysop @lenovo Robert, I believe there is work to make a settings app available through the MS app store.",Tue Mar 05 15:21:03 +0000 2013
1429,9,43,88,4,186,Lenovo Appoints Yahoo Founder To Its Board http://t.co/MsOxyTH5MM,Tue Mar 05 15:21:15 +0000 2013
1430,9,43,88,4,186,RT @puhreeyah: My job search is finally over! Received an incredible offer from @lenovo &amp; can't WAIT to start my career! @TheRTP I'm ...,Tue Mar 05 15:21:35 +0000 2013
1431,9,43,88,4,186,@Jatinangorku klu ada yang jual lenovo tablet seken mau dong call me 085860023299,Tue Mar 05 15:21:49 +0000 2013
1432,9,43,88,4,186,@elzubeir I've still yet to find one that cracks that problem. Lenovo X220 with extended battery does but it's bulky.,Tue Mar 05 15:22:18 +0000 2013
1433,9,43,88,4,186,"Replacement Battery for IBM Lenovo ThinkPad i i1720 (6 cells, 48Whr): Brand new.Models IBM/Lenovo: 02K6513-6, ... http://t.co/CjRqadwusn",Tue Mar 05 15:22:28 +0000 2013
1434,9,43,88,4,186,You'll love this @supermep  MEC at partner with Lenovo Twist 😊 http://t.co/MQhWcSZrDH,Tue Mar 05 15:22:43 +0000 2013
1435,9,43,88,4,187,"CanadaComputers: $549.88 or 31% Off: Lenovo IdeaPad U300s Ultrabook (Graphite Grey) - Intel Core i5-2467M, 4GB R... http://t.co/bY02zQF4NS",Tue Mar 05 15:22:50 +0000 2013
1436,9,43,88,4,187,A ephemeris in regard to lenovo thinkpad spell sl164 2352-6su: .Rpu http://t.co/fBmkLtKYmM,Tue Mar 05 15:23:09 +0000 2013
1437,9,43,88,4,187,Non working microphone with smartphone headset: I plugged in my Samsung smartphone headset on my Lenovo Thinkp... http://t.co/yspfkkwxu6,Tue Mar 05 15:23:38 +0000 2013
1438,9,43,88,4,188,"@lenovoforums @lenovo Yes it exists, but right now it only works for OEM installs of Win8, not upgrades. I have W520. When will it work?",Tue Mar 05 15:24:00 +0000 2013
1439,9,43,88,4,188,"@mike_jovina gatau daah, masih mau lenovo.. bagus kan?",Tue Mar 05 15:25:02 +0000 2013
1440,9,43,88,4,188,価格.com - Lenovo IdeaPad U310 価格比較 http://t.co/o5GBWoaZLV @kakakucomさんから,Tue Mar 05 15:25:08 +0000 2013
1441,9,43,88,4,188,@Cavve_ lenovo er noget lort hva,Tue Mar 05 15:25:17 +0000 2013
1442,9,43,88,4,189,"RT @TheRTP: We look forward to seeing you @ our food truck rodeos! The next is Thurs, btw (11:30-1:30, 12 Davis Drive -- @TheRTP HQ) @pu ...",Tue Mar 05 15:25:32 +0000 2013
1443,9,43,88,4,189,Lenovo lansează S6000 – O tabletă quad core cu preţ accesibil [Video] http://t.co/M5t4n1riNE,Tue Mar 05 15:25:35 +0000 2013
1444,9,43,88,4,189,Lenovo/レノボ 15.6型ノートPC Lenovo G580 26897LJ＋カスペルスキー 2012 マルチプ… http://t.co/5sj4k8azZY #r_blog,Tue Mar 05 15:25:57 +0000 2013
1445,9,43,88,4,189,Lenovo/レノボ 15.6型ノートPC Lenovo G580 26897LJ＋カスペルスキー 2012 マルチプ… http://t.co/2LTrK4biCf #r_blog,Tue Mar 05 15:25:57 +0000 2013
1446,9,43,88,4,189,Lenovo/レノボ 15.6型ノートPC Lenovo G580 26897LJ＋カスペルスキー 2012 マルチプ… http://t.co/zQ8WrjJ770 #r_blog,Tue Mar 05 15:25:58 +0000 2013
1447,9,43,88,4,189,"Скидка 1000 грн на ультрабук Lenovo IdeaPad U310 Blue: http://t.co/XD8ReqCJI0
Промо-код: 3741-6869-7142-1599 http://t.co/S64OcE5hW6",Tue Mar 05 15:26:06 +0000 2013
1448,9,43,89,4,189,"Infographic: ThinkPad Tablet 2 vs Apple iPad http://t.co/2v5wOdNnJy
 #Blog #Consumerization #IT #TabletAdoption",Tue Mar 05 15:26:29 +0000 2013
1449,9,43,89,4,189,Replacement IBM Lenovo Thinkpad T500 2241 Laptop Battery: Replacement 9-Cell IBM Lenovo Thinkpad T500 2241 11.... http://t.co/dys2vWOg2Q,Tue Mar 05 15:26:51 +0000 2013
1450,9,43,89,4,189,Lenovo DEALS - $40 Lenovo JBL 2.1-Ch Speaker System HOT #Lenovo #deals #coupons At http://t.co/0SSHZJPICe,Tue Mar 05 15:27:02 +0000 2013
1451,9,43,89,4,189,"29●ThinkPad純正 Intel Centrino Advanced-N/WiMAX 6250: 現在価格:1,980 円,入札数:-,終了日時:2013/03/06 00:40 http://t.co/77ceTSyVoJ #WiMAX #sougofollow",Tue Mar 05 15:27:10 +0000 2013
1452,9,43,89,4,190,New Lenovo ideapad reminds me of a Macbook Air except that the fan is making a buzzing noise...  Damn it!,Tue Mar 05 15:27:12 +0000 2013
1453,9,43,89,4,192,Red Laptop Bag for 15.6 inch Lenovo G575-438343U Notebook + An Ekatomi Hook. | Laptop Case http://t.co/nzhjrJhpKK,Tue Mar 05 15:27:33 +0000 2013
1454,9,43,89,4,194,Red Laptop Bag for 15.6 inch Lenovo G575-438343U Notebook + An Ekatomi Hook. | Laptop Case http://t.co/cnDSlbgCmX,Tue Mar 05 15:27:39 +0000 2013
1455,9,43,89,4,196,Red Laptop Bag for 15.6 inch Lenovo G575-438343U Notebook + An Ekatomi Hook. | Laptop Case http://t.co/88eCzSPiup,Tue Mar 05 15:27:41 +0000 2013
1456,9,43,89,4,198,Red Laptop Bag for 15.6 inch Lenovo G575-438343U Notebook + An Ekatomi Hook. | Laptop Case http://t.co/OqR3JxTv8x,Tue Mar 05 15:27:45 +0000 2013
1457,9,44,89,4,198,Presse: CeBIT 2013 - Bewegungskünstler: Lenovos neues IdeaPad Yoga S11 - connect.de: connect.deCeBIT 201... http://t.co/mdp9Y2xxvd #yoga,Tue Mar 05 15:28:05 +0000 2013
1458,9,44,89,4,200,@armourdilo $23++ haha! I talked to one of the girl from the course. She said Mac or HP is good. :/ Lenovo seems good too :/,Tue Mar 05 15:28:32 +0000 2013
1459,9,44,90,4,200,"Lenovo Canada - Two days only! Save 12% on ThinkPad Twist, W530, and T430u laptops plus Free Shipping with eCo... http://t.co/6NqkeHQcgE",Tue Mar 05 15:28:48 +0000 2013
1460,9,45,90,4,200,東京(23区外)より【IdeaPad Z480 214898J [コーラルブルー]】をご購入頂きました！有難うございます。 00:28:18,Tue Mar 05 15:29:02 +0000 2013
1461,9,45,90,4,200,Csalódás a Lenovo 7 collos táblagépe http://t.co/OsWAUlxNxH #hirek #informatika,Tue Mar 05 15:29:04 +0000 2013
1462,9,45,90,4,200,Lenovo の 433498J Lenovo G570 を Amazon でチェック！ http://t.co/hK4TJbv0Vi @さんから,Tue Mar 05 15:29:05 +0000 2013
1463,9,45,90,4,200,これでIGZOのパネルがサムスンに供給されるわけだけど、どうせならLenovoにまわして高解像度Thinkpad作ってくれないかな,Tue Mar 05 15:29:37 +0000 2013
1464,9,45,90,4,200,Lenovoさんとチキンレース,Tue Mar 05 15:29:50 +0000 2013
1465,9,45,90,4,200,Lenovo H505s(AMD デュアルコア・プロセッサE-450/4G/500GB(7200rpm)/DVDスーパーマルチドライブ/APなし/Win8(64bit)) ブラック 3230-1AJ: http://t.co/cNL2bSABa4 #Amazon #PC,Tue Mar 05 15:30:30 +0000 2013
1466,9,45,91,4,200,Lenovo : -5 % sur l'ordinateur portable ThinkPad X1 Carbon (limite : 10/03) - http://t.co/Lcdtw3tgAu,Tue Mar 05 15:30:38 +0000 2013
1467,9,45,91,4,200,"@CheNicolas pero seryoso che, mas maganda lenovo or dell ☺",Tue Mar 05 15:30:39 +0000 2013
1468,9,45,91,4,200,@webpriceinfo こんばんわ　Lenovoのバッグ届きましたよ。　いいですね、コスパいいです。　メインバッグに昇格です（笑,Tue Mar 05 15:30:45 +0000 2013
1469,9,45,91,4,200,This is why I try to avoid the use of a ThinkPad,Tue Mar 05 15:30:52 +0000 2013
1470,9,45,91,4,200,Lenovo SL500 ThinkPad http://t.co/aDfHjGjETz,Tue Mar 05 15:30:56 +0000 2013
1471,9,45,91,4,200,@chneukirchen Sounds exactly like http://t.co/ZdSuwtuFai,Tue Mar 05 15:31:15 +0000 2013
1472,9,45,91,4,200,"RT @lenovo: Fine art, TrackPoint style--RT this if you have ThinkPad love for the little red nub http://t.co/I2hTmk6iSB",Tue Mar 05 15:31:59 +0000 2013
1473,9,45,91,4,200,dan jangan lenovo *kapusan browsur* RT @vanflasher: kalo cuman buat daily usage ane lebih nyaranin pake htc aja ketimbang motorola :D,Tue Mar 05 15:31:59 +0000 2013
1474,9,45,91,4,200,какие 3d игры (шутеры) идут на lenovo G560e,Tue Mar 05 15:32:15 +0000 2013
1475,9,45,91,4,200,"Lenovo IdeaCentre K430 VD61HGE - Intel Core i7-3770, 8GB RAM, 64GB SSD + 1TB HDD, GT630, Win7 

mit Maus und... http://t.co/A6cltR1K5Z",Tue Mar 05 15:32:21 +0000 2013
1476,9,45,91,4,200,Csalódás a Lenovo 7 collos táblagépe: Ugyan a Lenovo az asztali számítógépek között már átvette a piaci vezeté... http://t.co/6b3FubA2OG,Tue Mar 05 15:32:26 +0000 2013
1477,9,45,91,4,200,Csalódás a Lenovo 7 collos táblagépe: Ugyan a Lenovo az asztali számítógépek között már átvette a piaci vezeté... http://t.co/HW3bGJddXS,Tue Mar 05 15:32:27 +0000 2013
1478,9,45,93,4,200,6-Cell IBM/Lenovo ThinkPad T40 Laptop Battery: Brand New IBM/Lenovo ThinkPad T40 Battery rated... http://t.co/VNLWygSSet #discount #deal,Tue Mar 05 15:33:36 +0000 2013
1479,9,45,93,4,200,"En un gpo de 24 est. para certificación OJWCD hay las siguientes laps:
Lenovo, HP y Dells c/ 5. Mac y Acer c/ 3. Gateway Toshiba Asus  c/ 1",Tue Mar 05 15:33:50 +0000 2013
1480,9,45,93,4,200,@2013roadshow. I really would like to get that Lenovo tablet. My desktop at home hates me :-),Tue Mar 05 15:34:18 +0000 2013
1481,9,45,93,4,200,Blender 2.66: бесплатный 3D-редактор http://t.co/auyu1BlKdm,Tue Mar 05 15:34:23 +0000 2013
1482,9,45,93,4,201,"Starco, Lenovo, Toshiba, Lenovo, Miyako, Yunior, Genius, Toshiba, Nokia, Apecom",Tue Mar 05 15:34:36 +0000 2013
1483,9,45,93,4,201,経営不振のシャープ 中国工場をlenovo（レノボ）へ売却か？→ http://t.co/yOICfSSvd4日刊ニュース速報,Tue Mar 05 15:35:25 +0000 2013
1484,9,45,93,4,201,Hi-Capacity Equivalent of LENOVO - IBM THINKPAD R60 9445 Battery: 10.8-Volt 71.28-Watt Laptops Main.Rectangula... http://t.co/QEWQyOoNi1,Tue Mar 05 15:35:46 +0000 2013
1485,9,45,93,4,201,"aprovecehe nuestros martes de locura!!  Portatil Lenovo AMD DUAL CORE C50 DE 1,0 GHZ $ 590.000 @RevistaSemana  http://t.co/p7kcUskJ9f",Tue Mar 05 15:35:53 +0000 2013
1486,9,45,93,4,201,"Μόνο στο Vstore.gr Desktop Lenovo M58 DT, 133€: ΕπεξεργαστήςIntel Pentium Dual Core 2,2 GHzΚύρια μνήμη2 GB DDR... http://t.co/ZH6K7UW265",Tue Mar 05 15:36:12 +0000 2013
1487,9,45,93,4,202,"@rizkaceha mau liburan, dan mau gadget baru ce mata khilaf banget ini -_- besok ada launching lenovo yg terbaru dan itu kece :(",Tue Mar 05 15:36:25 +0000 2013
